# Spherical harmonics problem 2021/03/23 19:56:54
order 1
N 8
# theta phi I
2.527264e+00 1.491704e+00 4.052210e-01 
8.364915e-01 2.609889e+00 3.996052e-01 
1.799225e+00 3.468170e+00 3.782738e-01 
2.232176e+00 1.249162e+00 4.124805e-01 
2.873914e+00 6.031902e+00 3.963258e-01 
4.537149e-01 2.513086e+00 4.030874e-01 
1.100513e+00 4.090586e+00 3.808663e-01 
1.525574e+00 3.192013e+00 3.832493e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
