# Spherical harmonics problem 2021/03/23 19:57:00
order 1
N 256
# theta phi I
3.684761e-01 4.072048e+00 3.910428e-01 
2.357934e+00 3.534412e+00 5.135508e-01 
1.244592e+00 2.372772e+00 5.423533e-01 
8.056774e-01 1.737929e-03 2.575118e-01 
7.706806e-01 4.619133e+00 3.485151e-01 
2.499155e+00 1.438341e+00 4.436034e-01 
2.418594e+00 5.489169e+00 3.154351e-01 
2.110494e+00 5.094447e+00 3.138765e-01 
4.633548e-01 4.858523e+00 3.361207e-01 
1.937336e+00 3.982574e-01 2.858272e-01 
2.487821e+00 3.584365e+00 4.993655e-01 
1.488038e+00 1.183615e+00 3.869667e-01 
1.911422e+00 2.285944e+00 5.540174e-01 
6.720644e-01 4.499064e+00 3.628179e-01 
8.631901e-01 3.412245e+00 4.912171e-01 
1.229601e+00 3.332034e+00 5.343350e-01 
2.450066e+00 6.205179e+00 3.116880e-01 
2.540306e+00 2.517353e+00 5.194520e-01 
2.716577e+00 2.319702e+00 4.903411e-01 
2.993466e+00 4.128927e-01 4.085747e-01 
2.281537e+00 3.438626e+00 5.269323e-01 
1.153741e+00 5.895482e+00 2.246957e-01 
9.741786e-01 5.483124e-01 2.889297e-01 
1.408337e+00 1.296498e-01 2.371355e-01 
1.522861e+00 5.132453e+00 2.759925e-01 
2.845709e+00 6.338148e-01 3.974551e-01 
1.141528e+00 9.723244e-01 3.443739e-01 
1.792787e+00 6.151997e+00 2.353788e-01 
8.130248e-01 6.275393e+00 2.564163e-01 
8.207690e-01 5.931453e+00 2.488779e-01 
2.670162e+00 3.714382e-01 3.634358e-01 
1.846301e+00 4.952778e+00 3.139951e-01 
1.834329e+00 1.407671e+00 4.356333e-01 
1.467673e+00 2.989623e-01 2.531823e-01 
1.168782e+00 2.792286e+00 5.511956e-01 
1.587957e+00 1.480722e+00 4.422697e-01 
9.308535e-01 4.292255e-01 2.782983e-01 
2.045047e+00 2.858977e+00 5.703506e-01 
2.750103e+00 7.893402e-01 3.965467e-01 
2.191312e+00 5.123536e+00 3.178812e-01 
1.622332e+00 1.491292e+00 4.450435e-01 
1.111047e+00 2.904912e+00 5.446517e-01 
1.431341e+00 4.508118e+00 3.722223e-01 
1.585567e+00 4.953196e+00 3.027820e-01 
1.251335e+00 3.490192e+00 5.208943e-01 
2.596891e+00 2.614833e+00 5.144018e-01 
1.265754e+00 3.198303e+00 5.471071e-01 
2.526517e+00 1.084505e+00 4.071672e-01 
1.297806e+00 1.984265e+00 5.074170e-01 
2.168856e+00 2.547024e+00 5.574270e-01 
1.282190e-01 2.371760e+00 3.905635e-01 
1.280537e+00 1.149155e+00 3.755266e-01 
1.799661e+00 5.017383e+00 3.023526e-01 
2.354300e+00 5.389694e+00 3.128119e-01 
2.644173e+00 2.123043e+00 4.903511e-01 
7.546625e-01 3.335227e+00 4.829855e-01 
8.218008e-01 4.624589e+00 3.473814e-01 
1.869824e+00 1.461926e+00 4.453768e-01 
6.240187e-01 2.763342e+00 4.790583e-01 
1.018786e+00 3.476181e+00 5.025449e-01 
1.445399e+00 3.830479e+00 4.873400e-01 
2.704812e+00 4.196740e-01 3.705171e-01 
1.207572e+00 5.827292e+00 2.235174e-01 
1.517887e+00 8.507926e-01 3.303888e-01 
2.344651e+00 1.011116e+00 3.908065e-01 
1.243933e+00 6.263310e+00 2.292848e-01 
8.205680e-01 3.501918e+00 4.790830e-01 
1.748975e+00 4.252123e+00 4.263038e-01 
1.686834e+00 5.040664e+00 2.937791e-01 
6.859116e-01 1.009203e+00 3.508142e-01 
2.179583e+00 2.930353e+00 5.605094e-01 
2.660961e+00 1.449068e-01 3.518387e-01 
1.874549e+00 3.060343e+00 5.720758e-01 
1.623412e+00 3.211162e+00 5.639102e-01 
3.003433e+00 3.067210e+00 4.515794e-01 
1.665544e+00 3.228501e+00 5.634027e-01 
2.261630e+00 5.743344e+00 2.833779e-01 
1.753805e+00 2.487135e+00 5.702390e-01 
1.127491e+00 4.436575e-01 2.718099e-01 
1.634804e+00 5.020289e+00 2.946300e-01 
2.942192e-01 4.615048e+00 3.589095e-01 
1.465911e+00 4.510144e+00 3.727736e-01 
1.162279e+00 4.651872e+00 3.433567e-01 
1.699023e+00 4.480339e+00 3.848581e-01 
2.000421e+00 3.422449e+00 5.432983e-01 
9.730513e-01 7.244135e-01 3.103015e-01 
1.239755e+00 2.330911e+00 5.388635e-01 
1.108023e+00 6.039444e+00 2.273457e-01 
1.638863e+00 9.202986e-01 3.455618e-01 
7.745177e-01 5.771784e+00 2.556032e-01 
3.013424e-01 4.608595e+00 3.590190e-01 
9.432984e-01 5.008311e+00 2.970374e-01 
3.069423e-01 3.739180e+00 4.031746e-01 
1.843920e-01 4.075749e+00 3.799507e-01 
2.111326e+00 8.537066e-01 3.568615e-01 
1.176631e+00 5.187557e+00 2.689303e-01 
2.593363e+00 5.840122e+00 3.317342e-01 
1.999532e+00 4.737848e+00 3.542965e-01 
1.849737e+00 3.477279e-01 2.741151e-01 
2.678603e+00 3.975749e+00 4.562860e-01 
2.255464e+00 6.185105e+00 2.834191e-01 
9.496388e-01 5.414700e+00 2.574975e-01 
3.054905e-01 3.538546e+00 4.109266e-01 
7.995054e-01 2.763476e+00 5.059900e-01 
7.024637e-01 3.457049e+00 4.682219e-01 
4.833141e-01 4.071701e+00 3.980772e-01 
7.249034e-01 7.378244e-02 2.687410e-01 
1.601102e+00 4.681006e+00 3.469661e-01 
4.165892e-01 5.040476e+00 3.280005e-01 
2.514397e+00 2.151701e+00 5.053014e-01 
1.404133e+00 4.549240e+00 3.643983e-01 
2.207069e+00 5.980587e-01 3.309202e-01 
1.740298e+00 5.363469e+00 2.578293e-01 
1.855865e+00 3.850259e+00 4.933024e-01 
6.677150e-01 3.497507e+00 4.610015e-01 
1.648278e+00 1.740111e+00 4.866332e-01 
2.261416e+00 5.753759e-01 3.332501e-01 
4.976045e-01 9.331014e-01 3.478002e-01 
1.854068e+00 5.768295e+00 2.391179e-01 
2.230949e+00 1.877567e+00 5.007865e-01 
2.664298e+00 3.745649e+00 4.732840e-01 
2.663921e+00 3.432333e+00 4.912723e-01 
1.829441e+00 3.227649e-01 2.701374e-01 
1.966499e+00 5.575006e+00 2.574654e-01 
2.957454e+00 1.737972e+00 4.433080e-01 
4.974220e-01 2.831390e+00 4.581148e-01 
2.314388e+00 2.309857e+00 5.337335e-01 
5.006376e-01 9.198282e-01 3.466217e-01 
1.357299e+00 2.030035e-01 2.432958e-01 
7.652251e-01 1.440767e+00 4.027281e-01 
1.048451e+00 2.070183e+00 4.983995e-01 
7.672069e-01 3.015248e+00 4.987479e-01 
1.851659e+00 1.220353e+00 4.041038e-01 
1.028240e+00 3.993530e+00 4.411525e-01 
8.955612e-01 3.266729e+00 5.051938e-01 
8.105794e-01 5.365370e-01 2.956469e-01 
1.837265e+00 2.986036e+00 5.755544e-01 
2.167107e+00 1.578193e+00 4.645334e-01 
2.932393e+00 3.533682e+00 4.551821e-01 
2.846305e-01 7.675255e-01 3.482616e-01 
9.941290e-01 3.567547e+00 4.911795e-01 
1.792097e+00 4.120121e+00 4.498144e-01 
2.397394e-01 3.882539e+00 3.906721e-01 
1.866719e+00 2.765839e+00 5.774756e-01 
6.994041e-01 5.265207e+00 2.878665e-01 
1.847352e+00 1.743975e+00 4.899322e-01 
2.183643e+00 3.104253e+00 5.549529e-01 
1.526361e+00 7.323660e-01 3.116316e-01 
2.341877e+00 5.489166e+00 3.050416e-01 
7.120314e-01 3.389847e+00 4.739410e-01 
2.402754e+00 4.523490e+00 4.033205e-01 
1.157598e+00 5.611094e+00 2.335455e-01 
1.022971e+00 1.429482e+00 4.126843e-01 
2.491720e+00 1.801425e+00 4.797454e-01 
2.388266e+00 1.311752e+00 4.292850e-01 
1.823916e+00 4.769468e+00 3.407342e-01 
2.195270e+00 5.435041e+00 2.904255e-01 
2.043011e+00 5.745007e+00 2.571276e-01 
1.724328e+00 5.285245e+00 2.650389e-01 
1.404502e+00 9.823156e-01 3.498078e-01 
1.712724e+00 2.913375e+00 5.782132e-01 
2.351401e+00 1.442415e+00 4.452245e-01 
2.252705e+00 2.473181e+00 5.477934e-01 
1.283729e+00 4.500568e+00 3.700011e-01 
2.693894e+00 2.275619e+00 4.916307e-01 
1.127547e+00 4.009137e-01 2.670988e-01 
1.732320e+00 3.578066e+00 5.297292e-01 
2.071900e+00 1.717644e+00 4.850450e-01 
2.298767e+00 7.936394e-01 3.613552e-01 
9.673247e-01 3.143574e+00 5.206735e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
