# Spherical harmonics problem 2021/03/23 19:57:06
order 2
N 128
# theta phi I
9.956556e-01 4.942208e+00 2.869076e-01 
2.135208e+00 1.643426e+00 4.302610e-01 
2.648802e+00 5.645528e+00 4.445064e-01 
2.540181e+00 6.198092e+00 3.893804e-01 
1.197349e+00 2.135664e-01 5.384601e-01 
1.431621e+00 1.929848e+00 5.343298e-01 
1.599686e+00 2.835258e+00 3.822625e-01 
2.513641e+00 1.106613e+00 3.355115e-01 
1.805401e+00 1.795099e+00 5.044064e-01 
9.918285e-01 2.583555e+00 3.203823e-01 
1.093322e+00 1.902457e+00 5.114282e-01 
7.900603e-01 3.586643e+00 4.689920e-02 
2.459850e+00 1.428459e+00 3.622160e-01 
2.576106e+00 1.188811e+00 3.406732e-01 
1.386376e+00 5.260526e+00 4.788563e-01 
1.873758e+00 3.539354e+00 3.484365e-01 
1.726205e+00 4.263784e+00 3.457141e-01 
7.904082e-01 3.634179e+00 4.295243e-02 
1.656876e+00 1.971958e+00 5.242613e-01 
2.998421e+00 1.067002e+00 3.840948e-01 
2.815199e+00 3.841553e+00 4.661745e-01 
2.704614e+00 4.726536e+00 4.871811e-01 
1.352948e+00 2.886604e+00 3.080947e-01 
1.487787e+00 4.085805e+00 2.223669e-01 
1.076851e+00 4.325290e+00 1.328676e-01 
2.393946e+00 5.590762e-01 3.321061e-01 
1.678059e+00 3.794660e+00 2.722552e-01 
2.331622e+00 5.027081e+00 5.298523e-01 
7.601530e-01 5.222669e+00 3.057714e-01 
2.350441e+00 2.397252e+00 4.591410e-01 
1.978998e+00 1.494762e+00 4.433167e-01 
7.732774e-01 3.477495e+00 5.913147e-02 
1.508473e+00 5.239194e+00 5.004938e-01 
8.992817e-01 1.614367e+00 5.157457e-01 
1.516522e+00 3.370890e+00 2.392015e-01 
9.804127e-01 6.012030e+00 5.052618e-01 
2.558814e+00 5.666376e-01 3.321552e-01 
1.900619e+00 2.122679e+00 5.004253e-01 
9.995848e-01 1.021820e+00 5.521907e-01 
9.173952e-01 5.731711e+00 4.562361e-01 
1.232292e-01 5.477252e+00 2.480088e-01 
1.794827e+00 3.149609e+00 3.655375e-01 
8.310784e-01 1.865008e+00 4.656514e-01 
1.293269e+00 3.048049e+00 2.444323e-01 
2.216663e+00 1.785331e+00 4.321733e-01 
2.062200e+00 3.843374e+00 4.107518e-01 
1.001944e+00 2.719200e+00 2.788805e-01 
1.698912e+00 2.058544e+00 5.182602e-01 
# Exact (~1e-8) pressure tensor
3.093497e-01 3.683633e-02 3.805664e-02 
3.683633e-02 3.360261e-01 -2.579393e-02 
3.805664e-02 -2.579393e-02 3.546242e-01 
