# Spherical harmonics problem 2021/03/23 19:56:49
order 0
N 16
# theta phi I
1.597114e+00 4.912331e+00 3.989423e-01 
5.209043e-01 3.736361e+00 3.989423e-01 
2.267661e+00 3.565451e-01 3.989423e-01 
1.092862e+00 2.523199e+00 3.989423e-01 
1.144136e+00 3.303455e+00 3.989423e-01 
4.030022e-01 3.627213e-01 3.989423e-01 
7.668137e-01 1.008757e+00 3.989423e-01 
1.810739e+00 2.960110e+00 3.989423e-01 
2.023383e+00 4.937041e+00 3.989423e-01 
9.796559e-01 1.169318e+00 3.989423e-01 
1.637974e+00 3.683557e+00 3.989423e-01 
1.658916e+00 4.289567e+00 3.989423e-01 
5.901462e-01 2.770438e+00 3.989423e-01 
6.007623e-01 5.062091e+00 3.989423e-01 
1.554639e+00 5.759414e+00 3.989423e-01 
2.528179e+00 3.489208e+00 3.989423e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
