# Spherical harmonics problem 2021/03/23 19:57:03
order 2
N 32
# theta phi I
2.245179e+00 5.513987e+00 4.153097e-01 
2.559997e+00 6.128859e+00 4.883144e-01 
9.963447e-01 3.970605e+00 3.921180e-01 
1.792346e+00 3.829057e+00 2.309595e-01 
1.792273e+00 4.812664e+00 3.093478e-01 
9.799895e-01 4.390296e+00 4.536078e-01 
1.236821e+00 5.682864e+00 5.483028e-01 
2.048576e+00 7.734182e-01 3.900027e-01 
1.485266e+00 5.404430e+00 4.619788e-01 
1.094160e+00 1.408651e+00 2.740035e-01 
2.072833e+00 6.279236e+00 4.497853e-01 
1.700260e+00 1.085175e+00 2.923503e-01 
1.584286e+00 4.740128e+00 3.262956e-01 
1.856429e+00 5.490653e+00 4.129311e-01 
2.146086e+00 1.398867e+00 3.706194e-01 
2.633312e+00 1.049426e+00 5.028089e-01 
9.940191e-01 8.546004e-02 5.516872e-01 
6.414331e-01 2.624202e-01 5.904687e-01 
1.246081e+00 5.621415e+00 5.429994e-01 
5.713803e-01 3.338507e-01 5.917177e-01 
1.586886e+00 5.995078e-02 4.555226e-01 
2.525811e+00 3.672004e+00 3.867488e-01 
3.231734e-01 4.227220e+00 6.132807e-01 
7.441183e-01 1.935880e+00 3.466753e-01 
1.679455e+00 3.171527e+00 2.444452e-01 
2.194502e+00 4.387376e+00 2.891701e-01 
1.484997e+00 8.647904e-01 3.171990e-01 
8.297709e-01 3.373514e+00 3.907215e-01 
1.656712e+00 5.634612e+00 4.544893e-01 
2.473306e-01 4.984613e+00 6.566912e-01 
9.463505e-01 1.392030e+00 3.142392e-01 
1.154013e+00 4.629056e+00 4.297459e-01 
# Exact (~1e-8) pressure tensor
3.895526e-01 1.023194e-02 -2.519156e-02 
1.023194e-02 3.177699e-01 -9.529224e-03 
-2.519156e-02 -9.529224e-03 2.926775e-01 
