# Spherical harmonics problem 2021/03/23 19:57:21
order 3
N 128
# theta phi I
9.634414e-01 2.566580e+00 3.446163e-01 
2.125634e+00 2.285302e+00 3.388037e-01 
1.479819e+00 5.806501e-01 4.871563e-01 
7.465920e-01 5.468413e+00 3.888923e-01 
2.223274e+00 3.132936e-01 5.306125e-01 
2.319421e+00 4.415639e+00 4.032515e-01 
1.904844e+00 6.452081e-01 4.391923e-01 
1.489289e+00 4.183314e+00 5.323693e-01 
1.034689e+00 5.637047e+00 2.955222e-01 
9.342368e-01 4.083345e+00 4.657305e-01 
2.274439e+00 5.958292e+00 5.061560e-01 
1.907174e+00 5.750004e+00 3.721743e-01 
6.888402e-01 3.143927e+00 3.061468e-01 
2.354172e+00 2.286444e+00 2.987080e-01 
1.356507e+00 1.887867e+00 3.546269e-01 
1.157185e+00 2.946269e+00 3.175290e-01 
9.285179e-01 3.715249e+00 3.770669e-01 
1.088917e+00 4.308885e+00 5.103997e-01 
1.348474e+00 1.522684e+00 3.143224e-01 
2.469740e+00 1.170670e+00 2.462316e-01 
6.225091e-01 7.725591e-01 5.627750e-01 
1.881381e+00 1.217023e+00 1.989082e-01 
2.177871e+00 2.617574e+00 4.021453e-01 
2.043525e+00 4.545051e+00 4.206720e-01 
3.219307e-01 5.724650e+00 5.065338e-01 
1.762277e+00 4.937435e+00 3.257611e-01 
1.121885e+00 2.351686e+00 3.866247e-01 
1.177593e+00 2.221423e+00 3.967247e-01 
1.837518e+00 3.296339e+00 4.522876e-01 
2.242264e+00 1.075494e+00 2.451434e-01 
8.651472e-01 5.666505e+00 3.535217e-01 
2.331353e+00 2.135098e+00 2.662631e-01 
1.025559e+00 9.470879e-01 4.895441e-01 
2.459430e+00 4.544423e+00 3.818021e-01 
1.107296e+00 2.672226e+00 3.441622e-01 
1.367190e+00 2.875168e+00 3.719646e-01 
1.956987e+00 9.665719e-01 2.839748e-01 
1.620748e+00 2.755957e+00 4.357313e-01 
1.216470e+00 5.664225e+00 2.580709e-01 
1.287640e+00 5.683725e+00 2.533588e-01 
1.248907e+00 1.335684e-01 4.908177e-01 
1.879907e+00 3.477978e+00 4.633600e-01 
8.646375e-01 3.252768e+00 2.920548e-01 
1.335375e+00 1.106060e+00 3.622992e-01 
2.239208e+00 2.789103e+00 4.112950e-01 
1.424243e+00 5.836121e+00 2.980004e-01 
1.491387e+00 1.799155e+00 3.075133e-01 
2.135480e+00 4.905077e+00 3.514917e-01 
3.640511e-01 6.149460e+00 5.250771e-01 
9.551512e-01 3.466330e+00 3.209567e-01 
1.367492e+00 4.815179e+00 3.960501e-01 
1.907109e+00 3.757307e+00 4.851037e-01 
2.246508e+00 4.318161e+00 4.226363e-01 
1.886888e+00 2.886303e+00 4.569437e-01 
1.029958e+00 7.202132e-01 5.194656e-01 
9.261751e-01 2.532606e+00 3.480218e-01 
2.332228e+00 3.004837e+00 4.083464e-01 
2.758679e+00 2.452443e+00 2.884119e-01 
2.253740e+00 2.924451e-01 5.306970e-01 
1.357274e+00 6.072536e+00 3.855423e-01 
2.843265e+00 2.226724e+00 2.818386e-01 
1.064634e+00 6.200523e+00 4.323265e-01 
1.188527e+00 3.070293e+00 3.153238e-01 
1.358630e+00 2.723499e+00 3.865781e-01 
1.887396e+00 4.856249e+00 3.515937e-01 
3.043277e-01 4.241864e+00 4.596980e-01 
2.001028e+00 4.915479e+00 3.406953e-01 
1.605593e+00 4.998211e+00 3.057118e-01 
1.096584e+00 1.111378e+00 4.423001e-01 
1.515924e+00 4.198899e+00 5.324041e-01 
1.954592e+00 1.892388e+00 2.406670e-01 
9.507757e-01 1.875766e+00 4.218555e-01 
6.797147e-01 3.339668e+00 3.189340e-01 
1.954343e+00 5.502197e+00 3.160436e-01 
1.790995e+00 9.219738e-01 3.179289e-01 
2.159020e+00 3.445494e+00 4.501738e-01 
2.447793e+00 2.387863e+00 3.050070e-01 
1.895643e+00 2.865703e-01 5.521251e-01 
9.310838e-01 7.437874e-01 5.331017e-01 
2.377010e+00 3.553537e+00 4.160033e-01 
2.510482e-01 6.238563e+00 5.299765e-01 
2.257527e-01 4.221560e+00 4.659752e-01 
1.392654e+00 1.584092e+00 3.028387e-01 
1.924030e+00 5.745955e+00 3.756618e-01 
3.048832e+00 7.949694e-01 3.363502e-01 
1.492279e+00 1.011839e+00 3.402864e-01 
1.911218e+00 1.052858e+00 2.502095e-01 
1.916723e+00 4.905359e+00 3.389114e-01 
1.984898e+00 2.099172e+00 3.052937e-01 
5.477666e-01 4.548355e+00 4.706757e-01 
6.968289e-01 6.113541e+00 4.713612e-01 
1.092233e+00 5.657562e+00 2.823619e-01 
1.925256e+00 1.542893e+00 1.671085e-01 
5.485305e-01 1.982036e+00 4.524054e-01 
1.729356e+00 3.636400e+00 4.699710e-01 
3.759873e-01 4.432101e+00 4.665064e-01 
7.588968e-01 4.989454e+00 4.298243e-01 
2.525333e+00 7.032526e-01 3.781265e-01 
2.799972e+00 2.125066e+00 2.722820e-01 
1.464847e+00 1.120008e+00 3.164523e-01 
1.203141e+00 1.102496e+00 4.082877e-01 
3.437580e-01 8.922435e-01 5.501446e-01 
2.157078e+00 6.103137e+00 5.329954e-01 
6.541886e-01 2.435583e+00 3.741728e-01 
4.833478e-01 4.867879e+00 4.724656e-01 
1.529271e+00 3.639716e+00 4.468730e-01 
1.724474e+00 1.375344e+00 1.986731e-01 
2.717075e+00 1.601186e-02 4.454432e-01 
2.860033e+00 3.094101e+00 3.202154e-01 
2.600139e+00 1.699718e+00 2.234536e-01 
2.424952e+00 2.104501e+00 2.527524e-01 
1.451222e+00 4.289061e+00 5.307377e-01 
5.876822e-01 4.718993e+00 4.697659e-01 
2.665746e-01 3.596291e+00 4.318281e-01 
1.484727e+00 4.790361e+00 3.954548e-01 
2.510207e+00 1.122858e+00 2.632370e-01 
1.928593e+00 1.416644e+00 1.643078e-01 
2.291310e+00 5.471451e+00 3.973870e-01 
2.837547e-01 2.300188e+00 4.528753e-01 
1.747864e+00 4.609785e+00 4.382242e-01 
1.613851e+00 5.772030e+00 3.024031e-01 
7.854103e-01 1.165649e+00 5.178606e-01 
2.543268e+00 2.283329e+00 2.771106e-01 
1.667059e+00 2.820421e+00 4.399399e-01 
2.867415e+00 4.899167e+00 3.711997e-01 
8.077781e-01 3.145248e+00 2.904568e-01 
2.597409e+00 5.784453e-01 4.017470e-01 
2.066733e+00 1.133250e-01 5.656018e-01 
# Exact (~1e-8) pressure tensor
3.390840e-01 5.461080e-03 1.739895e-02 
5.461080e-03 3.499295e-01 2.252239e-02 
1.739895e-02 2.252239e-02 3.109865e-01 
