# Spherical harmonics problem 2021/03/23 19:56:51
order 0
N 64
# theta phi I
1.718983e+00 6.150860e+00 3.989423e-01 
1.186651e+00 4.810778e+00 3.989423e-01 
3.034430e+00 9.960712e-01 3.989423e-01 
8.137514e-01 2.558253e+00 3.989423e-01 
7.757159e-01 2.366057e+00 3.989423e-01 
1.587352e+00 1.732251e+00 3.989423e-01 
1.218836e+00 1.139721e+00 3.989423e-01 
1.716503e+00 4.415459e+00 3.989423e-01 
2.898978e+00 4.611806e+00 3.989423e-01 
3.051583e+00 3.034961e+00 3.989423e-01 
5.119491e-01 1.238445e+00 3.989423e-01 
1.704967e+00 3.501960e+00 3.989423e-01 
1.672102e+00 1.953869e+00 3.989423e-01 
3.508471e-01 6.236005e+00 3.989423e-01 
9.507748e-01 6.268354e+00 3.989423e-01 
1.602647e+00 4.919044e+00 3.989423e-01 
9.151323e-01 1.333667e-01 3.989423e-01 
1.798363e+00 1.552637e-01 3.989423e-01 
6.914145e-01 3.522346e+00 3.989423e-01 
2.198612e+00 3.085721e+00 3.989423e-01 
1.992685e+00 1.698659e-01 3.989423e-01 
1.798442e+00 3.579926e+00 3.989423e-01 
2.412209e+00 2.470545e+00 3.989423e-01 
2.081175e+00 4.650629e+00 3.989423e-01 
8.113468e-01 1.701979e+00 3.989423e-01 
1.707635e+00 3.542688e+00 3.989423e-01 
6.804908e-01 5.890348e+00 3.989423e-01 
1.307850e+00 6.045090e+00 3.989423e-01 
7.000640e-01 4.157933e+00 3.989423e-01 
3.094008e+00 5.222829e-01 3.989423e-01 
1.104287e+00 3.367737e+00 3.989423e-01 
7.485881e-01 5.320859e+00 3.989423e-01 
8.806561e-01 5.399371e+00 3.989423e-01 
1.413885e+00 2.127587e+00 3.989423e-01 
2.006367e+00 5.905509e-01 3.989423e-01 
3.723783e-01 2.648780e+00 3.989423e-01 
9.644651e-01 4.333196e+00 3.989423e-01 
2.182214e+00 2.741904e+00 3.989423e-01 
5.397145e-01 4.648789e+00 3.989423e-01 
2.075214e+00 3.174913e+00 3.989423e-01 
1.408398e+00 5.323468e+00 3.989423e-01 
1.928534e+00 7.338301e-01 3.989423e-01 
1.900335e+00 5.881870e+00 3.989423e-01 
1.681052e+00 1.397913e+00 3.989423e-01 
2.209665e+00 5.535740e+00 3.989423e-01 
1.237273e+00 2.731361e+00 3.989423e-01 
6.064567e-01 2.372519e+00 3.989423e-01 
4.423295e-01 5.317742e+00 3.989423e-01 
4.794079e-01 6.179790e+00 3.989423e-01 
6.196001e-01 1.969585e-01 3.989423e-01 
2.505944e+00 2.257997e+00 3.989423e-01 
1.061486e+00 4.972437e+00 3.989423e-01 
4.790375e-01 4.589735e+00 3.989423e-01 
1.498710e-01 3.988785e+00 3.989423e-01 
2.164624e+00 1.421207e+00 3.989423e-01 
2.510989e+00 4.385032e+00 3.989423e-01 
1.760317e+00 8.228088e-02 3.989423e-01 
1.604230e+00 1.485704e+00 3.989423e-01 
1.673685e+00 3.409772e+00 3.989423e-01 
9.466761e-01 1.515281e+00 3.989423e-01 
2.358421e+00 4.165838e+00 3.989423e-01 
2.425793e+00 5.111037e+00 3.989423e-01 
1.585187e+00 4.786838e+00 3.989423e-01 
1.458087e+00 1.447850e-01 3.989423e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
