# Spherical harmonics problem 2021/03/23 19:56:48
order 0
N 8
# theta phi I
1.528862e+00 2.993426e-01 3.989423e-01 
3.996159e-01 3.688800e+00 3.989423e-01 
2.480303e+00 5.933736e+00 3.989423e-01 
2.985984e+00 2.769923e+00 3.989423e-01 
1.489233e+00 2.571880e+00 3.989423e-01 
7.182529e-01 3.358616e+00 3.989423e-01 
1.438154e+00 1.172192e+00 3.989423e-01 
2.722971e+00 7.011507e-01 3.989423e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
