# Spherical harmonics problem 2021/03/23 19:56:58
order 1
N 128
# theta phi I
1.143730e+00 1.276209e+00 5.765432e-01 
5.769435e-01 2.935743e-01 3.221042e-01 
8.441599e-02 5.188976e+00 3.436097e-01 
6.694959e-01 4.836761e-01 3.542906e-01 
2.052251e+00 2.340462e+00 6.999910e-01 
2.288530e+00 5.104919e+00 1.736342e-01 
2.879732e+00 3.068736e+00 4.787483e-01 
1.187691e+00 1.024708e+00 5.159856e-01 
1.662930e+00 3.301706e+00 5.401414e-01 
4.567290e-01 3.448609e+00 4.154174e-01 
1.469648e+00 1.183269e-02 2.151374e-01 
1.248966e+00 6.013036e+00 1.516592e-01 
1.201443e+00 2.918236e+00 6.137636e-01 
4.318776e-01 5.176593e+00 2.367036e-01 
2.011137e+00 8.217492e-01 4.777871e-01 
1.253759e+00 5.757701e+00 1.078002e-01 
1.182614e+00 5.665259e+00 1.021577e-01 
2.257549e+00 3.313485e+00 5.214992e-01 
9.199643e-01 5.840501e-01 3.791021e-01 
2.923235e-01 1.311738e+00 4.347932e-01 
1.651245e+00 5.193049e+00 7.427455e-02 
5.579008e-01 1.688785e+00 5.305914e-01 
2.206390e+00 1.557301e+00 6.333502e-01 
1.722482e+00 9.263417e-02 2.458692e-01 
1.991344e+00 7.825606e-01 4.663407e-01 
7.468563e-01 3.138321e+00 5.049503e-01 
1.431157e+00 2.885007e+00 6.411296e-01 
2.116791e+00 3.875596e+00 3.744163e-01 
8.317886e-01 4.101651e+00 2.932177e-01 
1.289739e+00 6.077678e+00 1.634829e-01 
1.122877e+00 7.784368e-01 4.410443e-01 
2.420469e+00 8.496393e-01 4.746194e-01 
3.321852e-01 1.916910e+00 4.769996e-01 
1.748528e+00 3.651737e+00 4.315511e-01 
2.078979e+00 2.591651e+00 6.751798e-01 
2.205443e+00 5.105106e+00 1.550144e-01 
1.272809e+00 3.931906e+00 3.296842e-01 
2.588171e+00 4.638408e+00 2.865197e-01 
2.835464e+00 3.553353e+00 4.436187e-01 
1.698215e+00 2.643247e-01 2.960051e-01 
2.276440e+00 3.165127e-01 3.477682e-01 
1.411610e+00 5.647300e+00 8.717300e-02 
1.792599e+00 4.918493e+00 1.071147e-01 
2.760672e+00 1.719910e+00 5.354535e-01 
1.334437e+00 6.943497e-02 2.312762e-01 
1.229164e+00 3.998881e-01 3.291779e-01 
1.837005e+00 1.204482e+00 5.884551e-01 
9.552374e-01 5.660635e+00 1.299530e-01 
1.230725e+00 5.763823e+00 1.102376e-01 
1.412612e+00 5.013011e+00 8.262001e-02 
1.691801e+00 5.360081e+00 7.502198e-02 
2.750736e+00 3.189756e+00 4.900919e-01 
2.152692e+00 9.551880e-01 5.112999e-01 
1.021152e+00 5.559832e+00 1.118025e-01 
6.838255e-01 8.939235e-01 4.387243e-01 
1.850345e+00 2.090281e+00 7.230148e-01 
8.816739e-01 1.080481e+00 5.000603e-01 
2.228544e+00 5.786186e+00 1.839938e-01 
1.302082e+00 4.611051e+00 1.474722e-01 
1.852849e+00 1.708839e+00 6.911674e-01 
1.512733e+00 5.968456e+00 1.370828e-01 
1.993306e+00 3.421987e+00 5.036503e-01 
9.579318e-01 1.258936e+00 5.492654e-01 
1.191975e+00 2.118563e+00 6.950443e-01 
3.030277e+00 3.750406e+00 4.260737e-01 
2.999549e+00 4.175774e+00 4.066030e-01 
4.607135e-01 2.632221e+00 5.051753e-01 
1.108622e+00 3.678937e-01 3.198770e-01 
1.480014e+00 5.932683e+00 1.297614e-01 
1.189006e+00 5.563974e+00 9.221412e-02 
2.073736e+00 1.296847e+00 5.989834e-01 
7.941774e-01 4.565334e+00 2.059707e-01 
1.350794e+00 4.698143e+00 1.287537e-01 
2.219237e+00 2.089320e+00 6.780754e-01 
9.634758e-01 3.689381e+00 3.960065e-01 
2.272271e+00 5.234215e+00 1.653739e-01 
2.536938e+00 1.013409e+00 4.979783e-01 
2.284195e+00 4.213237e+00 3.027063e-01 
9.452494e-01 5.291204e+00 1.150837e-01 
2.216116e+00 4.381468e+00 2.572208e-01 
9.012135e-01 2.738184e+00 5.993545e-01 
2.845834e+00 5.288377e+00 3.293230e-01 
1.937691e+00 1.644335e+00 6.760445e-01 
1.990433e-01 5.002054e+00 3.094491e-01 
2.736216e+00 5.850257e+00 3.129739e-01 
2.246070e+00 3.223896e+00 5.428243e-01 
2.673349e+00 4.392028e+00 3.329858e-01 
2.147971e+00 6.086396e+00 2.171424e-01 
2.900481e+00 3.450214e+00 4.482352e-01 
2.627679e+00 4.983656e-01 4.074085e-01 
3.194865e-01 4.673347e+00 2.890500e-01 
1.975471e+00 3.624193e+00 4.440677e-01 
1.781121e+00 4.310900e+00 2.294798e-01 
1.990905e+00 3.271446e+00 5.456141e-01 
1.772127e+00 2.355229e+00 7.222102e-01 
9.681452e-01 5.110639e+00 1.164840e-01 
2.319051e+00 4.616655e+00 2.314362e-01 
1.387021e+00 5.128186e+00 7.451255e-02 
1.952552e+00 1.748694e+00 6.893405e-01 
7.460070e-01 5.384031e+00 1.551140e-01 
6.702378e-01 2.600628e+00 5.631910e-01 
1.032450e+00 1.600996e-01 2.651499e-01 
1.179642e+00 1.952992e+00 6.866311e-01 
9.755945e-01 4.147042e+00 2.744022e-01 
2.007483e+00 6.092668e+00 1.990354e-01 
1.547753e+00 3.521128e+00 4.690216e-01 
1.472508e+00 3.267723e+00 5.448170e-01 
1.202279e+00 4.406571e+00 1.978061e-01 
1.648806e+00 2.288107e+00 7.278003e-01 
1.786936e+00 1.959280e+00 7.204734e-01 
6.255212e-01 4.767271e+00 2.106757e-01 
1.520290e+00 4.407618e+00 1.926502e-01 
2.525493e+00 4.994524e+00 2.401428e-01 
1.852666e+00 5.794494e+00 1.263762e-01 
2.328048e+00 2.718816e+00 6.222509e-01 
1.851667e+00 4.963997e+00 1.080171e-01 
1.513379e+00 1.627341e+00 6.802211e-01 
7.765768e-01 4.103672e+00 2.961837e-01 
1.933649e+00 1.123317e+00 5.642583e-01 
4.713331e-01 6.386397e-01 3.806481e-01 
3.125421e+00 4.146713e+00 4.246048e-01 
1.367002e+00 5.309078e+00 7.001394e-02 
1.563449e+00 2.868540e+00 6.507511e-01 
4.755844e-01 3.676068e+00 3.834496e-01 
1.005666e+00 4.735169e+00 1.497390e-01 
1.140965e+00 4.714708e+00 1.385201e-01 
1.495364e+00 4.157979e+00 2.623423e-01 
9.876676e-01 5.485798e+00 1.124107e-01 
