# 1D hohlraum problem 2021/03/19 10:15:13
x 3.000000e-01
t 5.000000e-01
N 64
# theta phi I
9.485398e-01 6.037100e+00 0.000000e+00 
1.405418e+00 3.187182e+00 0.000000e+00 
2.742501e+00 3.243264e+00 0.000000e+00 
1.178406e+00 5.816447e+00 0.000000e+00 
1.999186e+00 5.030120e+00 0.000000e+00 
2.224451e+00 4.048673e+00 0.000000e+00 
1.264357e+00 1.461664e+00 0.000000e+00 
1.479757e+00 5.188873e-02 0.000000e+00 
1.317501e+00 3.000472e+00 0.000000e+00 
1.668241e+00 4.081394e+00 0.000000e+00 
2.660698e+00 3.705153e+00 0.000000e+00 
1.298791e+00 2.598901e-01 0.000000e+00 
6.914179e-01 3.144207e+00 1.000000e+00 
1.441938e+00 6.132556e+00 0.000000e+00 
5.653123e-01 4.173713e+00 1.000000e+00 
1.437986e+00 3.408403e-01 0.000000e+00 
1.987760e+00 7.955508e-01 0.000000e+00 
1.788999e+00 5.818226e+00 0.000000e+00 
2.496593e+00 2.496239e+00 0.000000e+00 
1.625339e+00 4.516683e+00 0.000000e+00 
1.632567e+00 5.679670e+00 0.000000e+00 
1.631981e+00 5.725209e+00 0.000000e+00 
1.336069e+00 1.641113e+00 0.000000e+00 
1.528505e+00 2.289329e+00 0.000000e+00 
2.345530e+00 1.492558e+00 0.000000e+00 
9.367781e-01 3.566437e-02 0.000000e+00 
1.250996e+00 1.514146e+00 0.000000e+00 
5.673597e-01 2.864505e+00 1.000000e+00 
2.426714e+00 3.974108e+00 0.000000e+00 
2.626518e+00 2.599962e+00 0.000000e+00 
1.371640e+00 5.940945e+00 0.000000e+00 
1.512912e-01 1.519314e+00 1.000000e+00 
1.236098e+00 5.116813e-01 0.000000e+00 
1.183729e+00 6.077616e+00 0.000000e+00 
2.178568e+00 4.008910e+00 0.000000e+00 
1.454494e+00 5.396926e+00 0.000000e+00 
2.058809e+00 5.372688e+00 0.000000e+00 
1.437237e+00 5.700906e+00 0.000000e+00 
1.011859e+00 5.981326e+00 0.000000e+00 
1.975563e+00 5.312902e+00 0.000000e+00 
1.484573e+00 5.525662e+00 0.000000e+00 
1.708975e+00 5.809737e-02 0.000000e+00 
9.227156e-01 4.963867e+00 1.000000e+00 
2.502023e+00 2.614703e+00 0.000000e+00 
2.322379e+00 3.704832e+00 0.000000e+00 
2.187623e+00 5.828694e+00 0.000000e+00 
1.646928e+00 3.291363e+00 0.000000e+00 
1.533277e+00 2.859234e-01 0.000000e+00 
2.593515e+00 5.078985e+00 0.000000e+00 
2.155804e+00 5.875076e+00 0.000000e+00 
2.915575e+00 4.900279e+00 0.000000e+00 
9.155931e-01 5.614491e+00 1.000000e+00 
1.768653e+00 1.576310e+00 0.000000e+00 
4.249839e-01 6.182354e+00 1.000000e+00 
6.165712e-01 5.685310e-01 1.000000e+00 
2.232215e+00 5.338351e-01 0.000000e+00 
2.410697e+00 1.068083e+00 0.000000e+00 
1.897560e+00 4.424723e+00 0.000000e+00 
1.036683e+00 2.093546e+00 0.000000e+00 
1.973966e+00 5.428747e+00 0.000000e+00 
8.199251e-01 2.427580e+00 1.000000e+00 
2.793474e+00 1.001547e+00 0.000000e+00 
4.424846e-01 6.169212e+00 1.000000e+00 
1.719499e+00 2.891050e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
6.533333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.733333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.733333e-01 
