# 1D hohlraum problem 2021/03/19 10:14:24
x 1.000000e-01
t 2.000000e-01
N 32
# theta phi I
1.809332e+00 2.122221e+00 0.000000e+00 
9.671552e-01 5.043915e+00 1.000000e+00 
2.482983e+00 4.816602e-01 0.000000e+00 
1.581859e+00 1.462919e-01 0.000000e+00 
1.484205e+00 5.197791e+00 0.000000e+00 
1.727972e+00 6.796028e-01 0.000000e+00 
1.214489e+00 5.473618e+00 0.000000e+00 
1.631945e+00 4.655585e+00 0.000000e+00 
1.263326e+00 3.999152e+00 0.000000e+00 
2.446781e+00 9.648366e-02 0.000000e+00 
1.663221e+00 4.925860e+00 0.000000e+00 
1.479541e+00 2.083990e+00 0.000000e+00 
4.732069e-01 2.372980e+00 1.000000e+00 
1.178356e+00 2.240633e+00 0.000000e+00 
1.583405e+00 1.989391e+00 0.000000e+00 
5.620536e-01 4.356733e+00 1.000000e+00 
1.708120e+00 4.256396e+00 0.000000e+00 
2.929646e+00 4.442562e+00 0.000000e+00 
1.796986e+00 2.149176e+00 0.000000e+00 
1.630451e+00 3.691989e+00 0.000000e+00 
2.888335e+00 3.934808e+00 0.000000e+00 
9.810081e-01 4.423097e+00 1.000000e+00 
2.749858e+00 1.009434e+00 0.000000e+00 
1.767003e+00 5.617610e+00 0.000000e+00 
1.961634e+00 4.493981e+00 0.000000e+00 
1.056325e+00 4.447370e-01 0.000000e+00 
1.111492e+00 5.560692e+00 0.000000e+00 
9.312237e-01 3.905387e+00 1.000000e+00 
6.872122e-01 5.188048e+00 1.000000e+00 
1.526573e+00 3.052976e+00 0.000000e+00 
8.083907e-01 5.883019e+00 1.000000e+00 
8.556600e-01 1.554434e+00 1.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
