# 1D hohlraum problem 2021/03/19 10:15:33
x 5.000000e-01
t 6.000000e-01
N 64
# theta phi I
1.752646e+00 1.198258e+00 0.000000e+00 
2.565907e+00 2.651673e+00 0.000000e+00 
1.691194e+00 3.060044e+00 0.000000e+00 
8.878154e-01 1.803447e+00 0.000000e+00 
8.024101e-01 1.769902e+00 0.000000e+00 
1.693869e+00 6.225798e+00 0.000000e+00 
1.649193e+00 1.548542e+00 0.000000e+00 
1.968293e+00 1.605348e+00 0.000000e+00 
2.521217e+00 1.203537e+00 0.000000e+00 
1.743535e+00 5.202716e+00 0.000000e+00 
1.050374e+00 1.505452e+00 0.000000e+00 
2.210288e+00 4.054039e+00 0.000000e+00 
1.379322e+00 1.442324e+00 0.000000e+00 
9.740867e-01 2.101273e+00 0.000000e+00 
1.126149e+00 4.950619e+00 0.000000e+00 
9.725526e-01 5.904785e+00 0.000000e+00 
1.117648e+00 6.447015e-01 0.000000e+00 
9.625186e-01 5.086462e+00 0.000000e+00 
8.775563e-01 1.604304e+00 0.000000e+00 
2.899912e-01 6.089383e+00 1.000000e+00 
8.604372e-01 4.675103e+00 0.000000e+00 
2.808401e+00 1.399809e+00 0.000000e+00 
2.212653e+00 9.248587e-01 0.000000e+00 
2.349504e+00 4.613521e+00 0.000000e+00 
1.027840e+00 2.304558e-01 0.000000e+00 
2.880905e+00 3.086082e+00 0.000000e+00 
9.238032e-01 8.985891e-02 0.000000e+00 
5.651600e-01 1.062869e+00 1.000000e+00 
3.327398e-01 6.237182e+00 1.000000e+00 
2.162809e+00 1.097317e+00 0.000000e+00 
2.404578e+00 3.193477e+00 0.000000e+00 
1.065870e+00 9.811380e-01 0.000000e+00 
1.970360e+00 7.011503e-01 0.000000e+00 
1.819516e+00 1.435933e+00 0.000000e+00 
2.534393e+00 4.879128e+00 0.000000e+00 
1.908971e-01 5.155128e+00 1.000000e+00 
7.565278e-01 5.176052e+00 0.000000e+00 
1.662269e+00 8.439399e-01 0.000000e+00 
1.774299e+00 4.394245e+00 0.000000e+00 
2.182388e+00 1.495808e+00 0.000000e+00 
1.351146e+00 2.016773e+00 0.000000e+00 
1.660346e+00 2.302048e+00 0.000000e+00 
2.344302e+00 3.557345e+00 0.000000e+00 
7.630807e-01 8.150818e-01 0.000000e+00 
2.320837e+00 1.725174e-01 0.000000e+00 
1.280986e+00 2.084521e+00 0.000000e+00 
1.803794e+00 3.733269e+00 0.000000e+00 
2.313900e+00 3.123431e+00 0.000000e+00 
1.093970e+00 4.098143e+00 0.000000e+00 
2.078621e+00 1.206549e+00 0.000000e+00 
1.556890e+00 7.403605e-01 0.000000e+00 
1.097085e+00 1.034613e+00 0.000000e+00 
1.841562e+00 6.234660e+00 0.000000e+00 
2.977147e+00 5.808895e-01 0.000000e+00 
1.194273e+00 2.394033e+00 0.000000e+00 
1.329498e+00 1.428289e+00 0.000000e+00 
9.009974e-01 3.263704e-01 0.000000e+00 
1.230342e+00 4.222766e+00 0.000000e+00 
1.612112e+00 1.188199e+00 0.000000e+00 
1.578706e+00 2.347722e+00 0.000000e+00 
1.175874e+00 2.625465e-01 0.000000e+00 
2.961575e+00 7.297238e-01 0.000000e+00 
2.740570e+00 3.723909e+00 0.000000e+00 
2.701152e+00 5.482908e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.425926e-01 0.000000e+00 0.000000e+00 
0.000000e+00 7.870370e-02 0.000000e+00 
0.000000e+00 0.000000e+00 7.870371e-02 
