# 1D hohlraum problem 2021/03/19 10:15:16
x 3.000000e-01
t 6.000000e-01
N 8
# theta phi I
2.029815e-01 4.566074e+00 1.000000e+00 
9.087636e-01 2.005236e-01 1.000000e+00 
1.509519e+00 5.568046e+00 0.000000e+00 
1.974008e+00 1.991853e+00 0.000000e+00 
1.217338e+00 4.320975e+00 0.000000e+00 
1.705863e+00 6.184539e+00 0.000000e+00 
1.464332e+00 1.797343e+00 0.000000e+00 
7.491154e-01 5.795176e-02 1.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
