# 1D hohlraum problem 2021/03/19 10:14:53
x 2.000000e-01
t 4.000000e-01
N 64
# theta phi I
2.156838e+00 5.377751e+00 0.000000e+00 
9.223002e-01 6.782754e-01 1.000000e+00 
2.276149e+00 4.995418e+00 0.000000e+00 
2.106419e+00 6.268665e+00 0.000000e+00 
7.395543e-01 4.179404e+00 1.000000e+00 
1.248862e+00 8.535159e-01 0.000000e+00 
2.605936e+00 6.193408e+00 0.000000e+00 
1.524092e+00 5.192998e+00 0.000000e+00 
2.860256e+00 2.616173e+00 0.000000e+00 
2.306275e+00 1.232340e+00 0.000000e+00 
2.623079e+00 3.390772e-01 0.000000e+00 
1.120952e+00 2.461013e-01 0.000000e+00 
1.575859e+00 2.344802e+00 0.000000e+00 
1.584257e+00 7.558410e-01 0.000000e+00 
9.495745e-01 4.209491e+00 1.000000e+00 
2.122169e+00 1.193522e+00 0.000000e+00 
5.019063e-01 4.890076e+00 1.000000e+00 
2.422576e+00 5.887402e+00 0.000000e+00 
5.464183e-01 2.187964e+00 1.000000e+00 
2.025015e+00 3.045655e-02 0.000000e+00 
2.818483e+00 6.363082e-01 0.000000e+00 
1.414112e+00 1.139080e-01 0.000000e+00 
9.039883e-01 3.267485e+00 1.000000e+00 
5.497694e-01 6.164821e+00 1.000000e+00 
2.346618e+00 1.839812e+00 0.000000e+00 
9.096168e-01 3.699491e+00 1.000000e+00 
1.533910e+00 2.496709e+00 0.000000e+00 
1.782231e+00 3.162439e+00 0.000000e+00 
2.788429e+00 4.299709e+00 0.000000e+00 
1.845216e+00 6.192546e+00 0.000000e+00 
2.096580e+00 6.223409e+00 0.000000e+00 
1.653946e+00 6.112545e+00 0.000000e+00 
5.411087e-01 3.478534e+00 1.000000e+00 
1.920397e+00 3.368024e+00 0.000000e+00 
2.010387e+00 4.072573e+00 0.000000e+00 
5.942842e-01 4.448539e+00 1.000000e+00 
1.404817e+00 3.670504e+00 0.000000e+00 
1.595203e+00 3.349704e-01 0.000000e+00 
2.486846e+00 4.379174e+00 0.000000e+00 
6.515500e-01 9.550519e-03 1.000000e+00 
2.014607e+00 2.775024e-01 0.000000e+00 
1.153504e+00 3.770974e+00 0.000000e+00 
1.716470e+00 1.963719e+00 0.000000e+00 
1.974057e+00 4.543115e+00 0.000000e+00 
2.713146e+00 6.044570e+00 0.000000e+00 
7.185689e-01 2.531010e+00 1.000000e+00 
2.781425e+00 3.336162e+00 0.000000e+00 
1.545245e+00 5.005280e+00 0.000000e+00 
6.916064e-01 1.602987e+00 1.000000e+00 
1.212319e+00 5.046802e+00 0.000000e+00 
1.291350e+00 4.693904e+00 0.000000e+00 
1.088706e+00 4.005762e+00 0.000000e+00 
1.935771e+00 2.960078e+00 0.000000e+00 
2.519224e+00 3.667943e-01 0.000000e+00 
8.557399e-01 3.551981e+00 1.000000e+00 
7.572421e-01 5.499982e+00 1.000000e+00 
1.855442e+00 1.190154e+00 0.000000e+00 
2.628177e+00 3.557781e+00 0.000000e+00 
1.467043e+00 4.657073e+00 0.000000e+00 
9.683891e-01 4.537274e-01 1.000000e+00 
2.417873e+00 4.707719e+00 0.000000e+00 
1.632104e+00 3.981793e+00 0.000000e+00 
2.091403e+00 4.697177e+00 0.000000e+00 
8.167356e-01 1.894370e+00 1.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
