# 1D hohlraum problem 2021/03/19 10:15:09
x 3.000000e-01
t 4.000000e-01
N 128
# theta phi I
4.385968e-01 3.488879e-01 1.000000e+00 
3.083992e+00 4.226719e+00 0.000000e+00 
1.411005e+00 4.942778e-01 0.000000e+00 
4.273628e-01 5.020212e+00 1.000000e+00 
2.240583e+00 5.083186e+00 0.000000e+00 
1.786334e+00 2.537830e+00 0.000000e+00 
4.713607e-01 3.429204e+00 1.000000e+00 
1.096492e+00 1.986064e+00 0.000000e+00 
6.329606e-01 5.867942e+00 1.000000e+00 
1.262132e+00 3.195951e+00 0.000000e+00 
1.535253e+00 5.333252e-01 0.000000e+00 
6.767362e-01 4.016379e+00 1.000000e+00 
9.554196e-01 4.302734e+00 0.000000e+00 
1.895649e+00 1.617739e+00 0.000000e+00 
3.074245e-01 3.313874e+00 1.000000e+00 
7.588182e-01 1.913238e+00 0.000000e+00 
1.277300e+00 5.159318e+00 0.000000e+00 
2.779737e-01 2.150868e+00 1.000000e+00 
6.485679e-01 2.694994e+00 1.000000e+00 
1.540187e+00 1.310195e+00 0.000000e+00 
1.853025e+00 3.133644e+00 0.000000e+00 
2.366167e+00 6.006869e+00 0.000000e+00 
2.665189e+00 9.790024e-01 0.000000e+00 
1.780019e+00 2.043100e+00 0.000000e+00 
1.849241e+00 4.532469e+00 0.000000e+00 
8.511672e-01 4.678117e+00 0.000000e+00 
1.681904e+00 7.589172e-01 0.000000e+00 
2.067509e+00 5.417625e+00 0.000000e+00 
8.901551e-01 1.281267e+00 0.000000e+00 
8.684240e-01 4.292588e+00 0.000000e+00 
9.902143e-01 5.348921e-01 0.000000e+00 
3.184287e-01 5.312727e+00 1.000000e+00 
6.594874e-01 4.302266e+00 1.000000e+00 
1.903844e+00 1.897096e+00 0.000000e+00 
1.458428e+00 3.152269e+00 0.000000e+00 
2.051934e+00 5.095918e+00 0.000000e+00 
1.900899e+00 5.721292e+00 0.000000e+00 
1.092970e+00 6.114280e+00 0.000000e+00 
2.068692e+00 2.186059e+00 0.000000e+00 
2.203368e+00 2.817776e-01 0.000000e+00 
9.794637e-01 2.875764e+00 0.000000e+00 
1.905251e-01 3.669174e+00 1.000000e+00 
3.858859e-01 3.093553e+00 1.000000e+00 
4.420689e-01 5.948003e+00 1.000000e+00 
1.611893e+00 1.615171e+00 0.000000e+00 
2.726049e+00 3.435633e+00 0.000000e+00 
1.477911e+00 3.370064e+00 0.000000e+00 
2.187510e+00 1.428386e-01 0.000000e+00 
8.695421e-01 2.252157e+00 0.000000e+00 
2.018739e+00 5.831053e+00 0.000000e+00 
7.129835e-01 3.354899e+00 1.000000e+00 
5.529325e-01 3.483664e+00 1.000000e+00 
6.621000e-01 2.288565e+00 1.000000e+00 
2.787044e+00 2.951993e+00 0.000000e+00 
2.028091e+00 6.976842e-01 0.000000e+00 
1.209682e+00 4.272382e+00 0.000000e+00 
6.033999e-01 1.276841e+00 1.000000e+00 
1.430240e+00 3.776209e+00 0.000000e+00 
1.497215e+00 3.050920e+00 0.000000e+00 
1.886287e+00 1.035485e+00 0.000000e+00 
1.595472e+00 1.915240e+00 0.000000e+00 
4.066174e-01 3.012401e+00 1.000000e+00 
8.897661e-01 1.792741e+00 0.000000e+00 
1.547964e+00 3.954493e+00 0.000000e+00 
1.176553e+00 5.342957e+00 0.000000e+00 
1.865511e+00 4.584657e-02 0.000000e+00 
1.557418e+00 1.811002e+00 0.000000e+00 
2.109507e+00 2.003967e+00 0.000000e+00 
2.893296e+00 6.893975e-01 0.000000e+00 
2.653317e+00 6.052000e+00 0.000000e+00 
1.238057e+00 1.084535e+00 0.000000e+00 
1.970977e+00 1.213172e+00 0.000000e+00 
2.477362e+00 5.629234e+00 0.000000e+00 
1.619117e+00 4.885986e+00 0.000000e+00 
3.320259e-01 1.012960e+00 1.000000e+00 
8.786178e-01 2.502940e+00 0.000000e+00 
