# 1D hohlraum problem 2021/03/19 10:15:27
x 4.000000e-01
t 6.000000e-01
N 64
# theta phi I
1.908936e+00 5.637387e+00 0.000000e+00 
2.492386e+00 4.789145e+00 0.000000e+00 
2.778883e+00 1.876152e+00 0.000000e+00 
1.041965e+00 6.244533e+00 0.000000e+00 
3.090228e+00 5.040992e+00 0.000000e+00 
1.722445e+00 9.222471e-01 0.000000e+00 
6.536939e-01 3.517189e+00 1.000000e+00 
1.283525e+00 3.101645e-02 0.000000e+00 
1.323851e+00 2.534506e-01 0.000000e+00 
2.133681e+00 1.784729e+00 0.000000e+00 
2.495329e+00 3.631469e+00 0.000000e+00 
1.416612e+00 6.508025e-01 0.000000e+00 
9.407001e-01 2.897857e+00 0.000000e+00 
2.452680e+00 4.833552e+00 0.000000e+00 
2.267494e+00 4.319170e+00 0.000000e+00 
2.964571e+00 3.380767e+00 0.000000e+00 
1.559896e+00 5.828839e-01 0.000000e+00 
2.482877e+00 5.240877e+00 0.000000e+00 
2.714257e+00 1.588656e+00 0.000000e+00 
1.161789e+00 1.604824e+00 0.000000e+00 
1.967942e+00 1.520362e+00 0.000000e+00 
1.548078e+00 1.503446e+00 0.000000e+00 
8.752592e-01 1.359893e+00 0.000000e+00 
1.222723e+00 5.513077e-01 0.000000e+00 
2.193126e+00 6.347389e-02 0.000000e+00 
2.579245e+00 2.175144e+00 0.000000e+00 
1.428664e+00 2.696364e+00 0.000000e+00 
2.105221e+00 5.003673e+00 0.000000e+00 
2.080817e+00 3.553750e+00 0.000000e+00 
1.104194e+00 2.674191e+00 0.000000e+00 
1.278685e+00 4.530461e+00 0.000000e+00 
2.533025e+00 3.076361e-01 0.000000e+00 
6.762411e-01 1.464619e-01 1.000000e+00 
8.615187e-01 1.813746e+00 0.000000e+00 
1.074645e+00 4.533943e+00 0.000000e+00 
1.745448e+00 3.373233e+00 0.000000e+00 
1.564676e+00 4.455476e+00 0.000000e+00 
7.192553e-01 6.055366e+00 1.000000e+00 
6.914289e-01 1.588677e-01 1.000000e+00 
3.770823e-01 4.189068e+00 1.000000e+00 
2.478278e+00 4.000593e+00 0.000000e+00 
1.696225e+00 8.004443e-02 0.000000e+00 
1.536765e+00 5.037685e+00 0.000000e+00 
2.684146e+00 5.920305e+00 0.000000e+00 
8.190782e-01 3.699268e+00 1.000000e+00 
2.990133e+00 3.353550e+00 0.000000e+00 
1.665312e+00 6.010481e+00 0.000000e+00 
8.388386e-01 6.831012e-01 1.000000e+00 
8.990985e-01 1.994657e+00 0.000000e+00 
6.581826e-01 3.543592e-02 1.000000e+00 
2.613146e+00 1.811181e+00 0.000000e+00 
1.004386e+00 6.136406e+00 0.000000e+00 
6.165550e-01 1.849805e+00 1.000000e+00 
2.000368e+00 8.170840e-01 0.000000e+00 
2.336952e+00 1.379280e+00 0.000000e+00 
3.006700e+00 9.127488e-01 0.000000e+00 
1.994516e+00 4.202698e+00 0.000000e+00 
1.254916e+00 9.427590e-02 0.000000e+00 
2.126913e+00 1.576206e+00 0.000000e+00 
8.848940e-01 2.595316e+00 0.000000e+00 
1.669409e+00 6.184872e+00 0.000000e+00 
1.390958e+00 2.426223e+00 0.000000e+00 
5.008444e-01 6.812443e-01 1.000000e+00 
1.121541e+00 1.156843e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
7.037037e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.481482e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.481481e-01 
