# 1D hohlraum problem 2021/03/19 10:15:00
x 2.000000e-01
t 5.000000e-01
N 256
# theta phi I
1.096876e+00 4.510159e+00 1.000000e+00 
2.268881e+00 5.082728e-02 0.000000e+00 
8.831071e-01 9.323562e-01 1.000000e+00 
1.886262e+00 2.383505e+00 0.000000e+00 
2.589346e+00 5.876372e+00 0.000000e+00 
1.012815e+00 1.509590e+00 1.000000e+00 
5.370210e-01 2.259828e+00 1.000000e+00 
2.888071e+00 4.930458e+00 0.000000e+00 
1.321641e+00 2.555492e+00 0.000000e+00 
2.378809e+00 2.344099e+00 0.000000e+00 
2.342652e+00 1.607045e+00 0.000000e+00 
5.659964e-01 8.786645e-01 1.000000e+00 
9.428153e-01 5.142175e+00 1.000000e+00 
4.132522e-01 5.881559e+00 1.000000e+00 
9.458553e-01 7.879627e-01 1.000000e+00 
1.583895e+00 3.855639e+00 0.000000e+00 
2.360545e+00 8.123656e-01 0.000000e+00 
2.551428e-01 1.932313e+00 1.000000e+00 
1.592995e+00 3.539855e+00 0.000000e+00 
2.579980e+00 1.041535e+00 0.000000e+00 
3.002456e+00 3.572381e+00 0.000000e+00 
1.818630e+00 2.988445e+00 0.000000e+00 
1.128276e+00 4.106035e+00 1.000000e+00 
1.790191e+00 3.680943e+00 0.000000e+00 
2.358149e+00 1.602320e+00 0.000000e+00 
2.327232e+00 1.206643e+00 0.000000e+00 
1.282166e+00 4.369920e+00 0.000000e+00 
2.314900e+00 3.953207e+00 0.000000e+00 
2.392471e+00 3.607241e+00 0.000000e+00 
2.754944e+00 2.920954e-01 0.000000e+00 
1.650210e+00 2.025626e+00 0.000000e+00 
1.857444e+00 4.313707e+00 0.000000e+00 
8.197376e-01 5.627713e+00 1.000000e+00 
2.412662e+00 5.358603e+00 0.000000e+00 
1.800902e+00 2.833483e+00 0.000000e+00 
7.783547e-01 1.745516e+00 1.000000e+00 
1.941542e+00 2.678593e-01 0.000000e+00 
1.605503e+00 5.409295e-01 0.000000e+00 
1.828620e+00 5.218839e+00 0.000000e+00 
2.289750e+00 2.308756e+00 0.000000e+00 
1.033629e+00 1.346126e+00 1.000000e+00 
1.295791e+00 5.408071e+00 0.000000e+00 
1.425542e+00 3.326767e+00 0.000000e+00 
1.639895e+00 2.488797e+00 0.000000e+00 
9.130292e-01 2.146865e-01 1.000000e+00 
2.855234e+00 1.130033e+00 0.000000e+00 
9.886693e-01 5.691114e+00 1.000000e+00 
2.228409e+00 2.061509e+00 0.000000e+00 
1.310605e+00 3.681969e+00 0.000000e+00 
8.477941e-01 3.643766e+00 1.000000e+00 
6.506013e-01 5.754822e+00 1.000000e+00 
1.721765e+00 1.054275e+00 0.000000e+00 
1.892879e+00 6.129292e+00 0.000000e+00 
1.555704e+00 2.238691e+00 0.000000e+00 
1.306244e+00 3.458010e+00 0.000000e+00 
2.544899e+00 1.269550e+00 0.000000e+00 
2.467301e+00 1.914725e+00 0.000000e+00 
1.991080e+00 5.487687e+00 0.000000e+00 
1.216118e+00 1.762438e+00 0.000000e+00 
1.425146e+00 2.465464e+00 0.000000e+00 
9.130965e-01 3.814795e+00 1.000000e+00 
1.595233e+00 5.761953e+00 0.000000e+00 
1.844917e+00 2.936208e+00 0.000000e+00 
1.428693e+00 9.358394e-01 0.000000e+00 
1.658583e+00 5.283465e+00 0.000000e+00 
1.326384e+00 1.878023e+00 0.000000e+00 
8.993376e-01 3.108478e+00 1.000000e+00 
8.405967e-01 2.763591e+00 1.000000e+00 
1.125146e+00 6.719261e-01 1.000000e+00 
2.306052e+00 2.425004e-02 0.000000e+00 
7.745052e-01 4.828176e+00 1.000000e+00 
1.198535e+00 1.837226e+00 0.000000e+00 
1.763659e+00 1.050017e+00 0.000000e+00 
1.915819e+00 1.648794e+00 0.000000e+00 
7.947692e-01 3.134474e+00 1.000000e+00 
2.375732e-01 9.538528e-01 1.000000e+00 
1.598794e+00 8.584892e-01 0.000000e+00 
1.670701e+00 6.235088e-01 0.000000e+00 
3.155384e-01 5.933830e+00 1.000000e+00 
1.840840e+00 4.115084e+00 0.000000e+00 
1.414659e+00 4.244830e+00 0.000000e+00 
1.379835e+00 3.774487e+00 0.000000e+00 
1.261093e+00 5.698139e+00 0.000000e+00 
1.791371e+00 1.023770e+00 0.000000e+00 
2.115942e+00 1.177070e+00 0.000000e+00 
2.283279e+00 5.411906e+00 0.000000e+00 
1.043335e+00 3.518212e+00 1.000000e+00 
2.605677e+00 1.072359e+00 0.000000e+00 
1.755739e+00 1.656579e+00 0.000000e+00 
1.441441e+00 2.787134e+00 0.000000e+00 
2.209495e+00 2.344010e-01 0.000000e+00 
1.091065e+00 3.681283e+00 1.000000e+00 
2.473775e+00 3.154466e+00 0.000000e+00 
1.931504e+00 3.143146e-01 0.000000e+00 
2.414993e-01 4.670402e+00 1.000000e+00 
8.137167e-01 1.067619e+00 1.000000e+00 
1.998791e+00 5.537482e+00 0.000000e+00 
2.660500e+00 6.004443e+00 0.000000e+00 
4.954174e-01 4.962918e+00 1.000000e+00 
1.143909e+00 2.469436e+00 1.000000e+00 
1.222958e+00 3.185711e+00 0.000000e+00 
2.377154e+00 1.252529e+00 0.000000e+00 
8.898491e-01 6.144823e+00 1.000000e+00 
7.998990e-01 5.072071e+00 1.000000e+00 
1.668768e+00 2.934644e+00 0.000000e+00 
1.178692e+00 1.923395e+00 0.000000e+00 
1.883521e+00 4.052168e+00 0.000000e+00 
1.485662e+00 3.248829e+00 0.000000e+00 
1.011995e+00 7.731559e-01 1.000000e+00 
1.466575e+00 4.489109e+00 0.000000e+00 
1.056750e+00 4.367435e-01 1.000000e+00 
1.207040e+00 3.424413e+00 0.000000e+00 
2.066628e+00 1.794387e+00 0.000000e+00 
1.056725e+00 2.290637e-02 1.000000e+00 
1.790324e+00 6.154116e+00 0.000000e+00 
8.835485e-01 4.507481e-01 1.000000e+00 
1.443950e+00 6.111210e+00 0.000000e+00 
2.328890e+00 4.149350e+00 0.000000e+00 
1.112030e+00 2.941345e+00 1.000000e+00 
1.142502e+00 1.150167e-01 1.000000e+00 
1.666017e+00 5.961079e+00 0.000000e+00 
1.178501e+00 5.155372e+00 0.000000e+00 
9.223116e-01 3.144376e+00 1.000000e+00 
9.680807e-01 5.795930e+00 1.000000e+00 
1.292255e+00 3.407893e+00 0.000000e+00 
8.315754e-01 3.951948e+00 1.000000e+00 
9.589683e-01 2.554061e+00 1.000000e+00 
6.861747e-01 5.467720e+00 1.000000e+00 
2.596071e+00 3.433456e-01 0.000000e+00 
2.057314e+00 2.196989e+00 0.000000e+00 
5.834708e-01 3.986477e+00 1.000000e+00 
2.420549e+00 2.917708e+00 0.000000e+00 
8.240815e-01 2.198898e+00 1.000000e+00 
7.901331e-01 4.904241e-01 1.000000e+00 
8.934335e-01 4.293542e+00 1.000000e+00 
9.380394e-01 1.885187e+00 1.000000e+00 
6.425728e-01 1.761672e+00 1.000000e+00 
1.018564e+00 1.754295e+00 1.000000e+00 
1.291962e+00 6.046695e+00 0.000000e+00 
1.320822e+00 1.697034e+00 0.000000e+00 
2.237217e+00 5.658886e+00 0.000000e+00 
2.187490e+00 3.296952e+00 0.000000e+00 
8.882052e-01 1.774706e+00 1.000000e+00 
2.241410e-01 3.331940e-01 1.000000e+00 
2.195841e+00 5.945616e+00 0.000000e+00 
1.655412e+00 1.163438e+00 0.000000e+00 
7.504336e-01 5.254065e+00 1.000000e+00 
9.702411e-01 4.414502e+00 1.000000e+00 
1.665365e+00 4.481751e+00 0.000000e+00 
8.779914e-01 2.814387e+00 1.000000e+00 
1.051748e+00 3.387452e+00 1.000000e+00 
8.850458e-01 1.389936e+00 1.000000e+00 
9.699358e-01 4.779082e+00 1.000000e+00 
2.201229e+00 2.535314e+00 0.000000e+00 
2.612540e+00 6.152135e+00 0.000000e+00 
1.418727e+00 1.272788e+00 0.000000e+00 
8.938626e-01 1.498048e-01 1.000000e+00 
5.852788e-01 4.208312e+00 1.000000e+00 
2.099559e+00 1.775806e+00 0.000000e+00 
2.765679e+00 6.281266e+00 0.000000e+00 
1.007827e+00 1.419281e+00 1.000000e+00 
1.528588e+00 2.078723e+00 0.000000e+00 
2.836189e+00 1.267543e+00 0.000000e+00 
8.088026e-01 1.943533e+00 1.000000e+00 
1.190424e+00 3.656202e-01 0.000000e+00 
1.630652e+00 2.907887e+00 0.000000e+00 
3.023781e+00 6.272522e+00 0.000000e+00 
1.351694e+00 4.301624e-01 0.000000e+00 
3.164764e-01 5.965962e+00 1.000000e+00 
2.244885e+00 3.170831e+00 0.000000e+00 
8.034058e-01 4.937592e+00 1.000000e+00 
5.812593e-01 5.817307e+00 1.000000e+00 
1.651508e+00 8.266936e-01 0.000000e+00 
8.420767e-01 1.306543e+00 1.000000e+00 
6.161512e-01 4.454487e+00 1.000000e+00 
9.163199e-01 3.426861e+00 1.000000e+00 
1.415604e+00 5.158765e+00 0.000000e+00 
1.405734e+00 5.433908e-01 0.000000e+00 
1.859164e+00 5.481633e+00 0.000000e+00 
1.501506e+00 5.351266e+00 0.000000e+00 
2.079110e+00 5.812903e+00 0.000000e+00 
2.147008e+00 3.061574e+00 0.000000e+00 
2.154851e+00 2.702051e+00 0.000000e+00 
1.859366e+00 5.484405e+00 0.000000e+00 
1.819176e+00 6.444299e-01 0.000000e+00 
1.055237e+00 3.256650e-01 1.000000e+00 
1.064918e+00 1.520086e+00 1.000000e+00 
1.976259e+00 2.751283e+00 0.000000e+00 
5.233830e-01 6.210685e+00 1.000000e+00 
1.796250e+00 4.125772e-02 0.000000e+00 
1.181417e+00 4.865220e+00 0.000000e+00 
4.502615e-01 4.725595e+00 1.000000e+00 
5.300594e-01 9.570613e-01 1.000000e+00 
2.872297e-01 1.619719e+00 1.000000e+00 
2.645525e+00 3.983009e+00 0.000000e+00 
1.231303e+00 1.773260e+00 0.000000e+00 
2.508294e+00 3.938787e+00 0.000000e+00 
7.034934e-01 1.005744e+00 1.000000e+00 
1.347523e+00 5.509092e+00 0.000000e+00 
5.899893e-01 2.761258e+00 1.000000e+00 
3.073826e+00 1.209901e+00 0.000000e+00 
1.710661e+00 5.647744e+00 0.000000e+00 
9.965479e-01 4.964333e+00 1.000000e+00 
1.749145e+00 2.981588e+00 0.000000e+00 
5.473426e-01 5.002979e+00 1.000000e+00 
