# 1D hohlraum problem 2021/03/19 10:15:21
x 4.000000e-01
t 5.000000e-01
N 32
# theta phi I
5.881484e-01 3.543088e+00 1.000000e+00 
1.181026e+00 1.393070e+00 0.000000e+00 
1.242694e+00 5.884122e+00 0.000000e+00 
2.543061e+00 1.795953e+00 0.000000e+00 
2.505471e+00 6.064131e+00 0.000000e+00 
1.917192e+00 2.436059e+00 0.000000e+00 
1.598519e+00 8.241216e-01 0.000000e+00 
1.671536e+00 3.375970e+00 0.000000e+00 
2.587309e+00 1.249969e+00 0.000000e+00 
1.719756e+00 5.609453e-01 0.000000e+00 
1.819999e+00 1.350746e+00 0.000000e+00 
5.045160e-01 2.577675e+00 1.000000e+00 
1.888904e+00 5.570993e+00 0.000000e+00 
2.802367e+00 4.021860e+00 0.000000e+00 
2.345247e+00 2.168554e+00 0.000000e+00 
2.254594e+00 2.164661e+00 0.000000e+00 
1.645215e+00 1.650410e+00 0.000000e+00 
1.510582e+00 4.345487e+00 0.000000e+00 
2.349349e+00 2.232500e+00 0.000000e+00 
1.369618e-01 7.396993e-01 1.000000e+00 
2.214189e+00 1.326046e+00 0.000000e+00 
1.964997e+00 3.619173e+00 0.000000e+00 
1.975543e+00 6.655346e-01 0.000000e+00 
2.254953e+00 5.858998e+00 0.000000e+00 
1.270705e+00 2.028336e+00 0.000000e+00 
2.091164e-01 1.744732e+00 1.000000e+00 
1.818983e+00 1.675867e+00 0.000000e+00 
6.094279e-01 5.278108e+00 1.000000e+00 
1.923745e+00 3.665605e+00 0.000000e+00 
8.760628e-01 1.855771e+00 0.000000e+00 
1.263989e+00 1.795893e+00 0.000000e+00 
1.466540e+00 3.663710e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.133333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 9.333333e-02 0.000000e+00 
0.000000e+00 0.000000e+00 9.333333e-02 
