# 1D hohlraum problem 2021/03/19 10:14:42
x 1.000000e-01
t 6.000000e-01
N 8
# theta phi I
1.666313e+00 5.410299e+00 0.000000e+00 
1.652963e+00 4.733157e+00 0.000000e+00 
2.608323e+00 1.626980e+00 0.000000e+00 
1.113290e+00 2.342449e+00 1.000000e+00 
2.993671e+00 1.127437e+00 0.000000e+00 
2.368673e+00 2.360011e+00 0.000000e+00 
1.262771e+00 1.507250e+00 1.000000e+00 
1.340636e+00 8.161729e-01 1.000000e+00 
# Exact (~1e-8) pressure tensor
4.000000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.009259e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.009259e-01 
