# 1D hohlraum problem 2021/03/19 10:14:54
x 2.000000e-01
t 4.000000e-01
N 256
# theta phi I
2.363819e+00 5.906214e+00 0.000000e+00 
2.232027e-01 5.930579e+00 1.000000e+00 
1.321863e+00 3.810657e+00 0.000000e+00 
1.568695e+00 1.174467e+00 0.000000e+00 
4.446181e-01 1.931169e+00 1.000000e+00 
2.124403e-01 7.193873e-01 1.000000e+00 
1.597280e+00 5.278045e+00 0.000000e+00 
8.791007e-01 4.067622e+00 1.000000e+00 
5.600064e-01 1.139965e+00 1.000000e+00 
2.171008e+00 5.374319e+00 0.000000e+00 
1.036875e+00 1.893613e+00 1.000000e+00 
1.481491e+00 6.216198e-01 0.000000e+00 
1.998514e+00 3.802534e+00 0.000000e+00 
1.453137e+00 1.316475e+00 0.000000e+00 
1.829269e+00 1.076388e+00 0.000000e+00 
2.452431e+00 5.901367e+00 0.000000e+00 
1.349333e+00 5.305735e+00 0.000000e+00 
1.454248e+00 4.243260e+00 0.000000e+00 
1.572561e+00 1.846479e+00 0.000000e+00 
1.509183e+00 1.108593e+00 0.000000e+00 
1.836001e+00 2.468739e+00 0.000000e+00 
3.437318e-01 6.126986e+00 1.000000e+00 
1.650898e+00 9.356728e-01 0.000000e+00 
2.219538e+00 2.463798e+00 0.000000e+00 
2.225535e+00 2.277846e-01 0.000000e+00 
1.688996e+00 6.114329e+00 0.000000e+00 
9.266524e-01 2.677752e+00 1.000000e+00 
2.339229e+00 9.394602e-01 0.000000e+00 
2.103868e+00 5.993867e+00 0.000000e+00 
1.140624e+00 2.697717e+00 0.000000e+00 
4.544148e-01 2.268310e+00 1.000000e+00 
1.370554e+00 5.164250e+00 0.000000e+00 
1.435401e+00 2.033520e+00 0.000000e+00 
1.127381e+00 2.475727e+00 0.000000e+00 
1.937527e+00 2.883132e+00 0.000000e+00 
5.023923e-01 5.821505e+00 1.000000e+00 
1.582460e+00 4.927957e+00 0.000000e+00 
1.505677e+00 4.849458e-01 0.000000e+00 
2.592008e+00 5.083459e+00 0.000000e+00 
2.299540e+00 1.827762e+00 0.000000e+00 
4.536850e-01 3.490348e+00 1.000000e+00 
7.026161e-02 4.421340e+00 1.000000e+00 
1.853426e+00 2.231739e+00 0.000000e+00 
2.266283e+00 5.004619e-01 0.000000e+00 
1.885434e+00 1.381999e+00 0.000000e+00 
1.749046e+00 2.009785e+00 0.000000e+00 
7.403473e-01 6.244691e+00 1.000000e+00 
