# 1D hohlraum problem 2021/03/19 10:15:24
x 4.000000e-01
t 5.000000e-01
N 512
# theta phi I
1.059882e+00 5.935000e+00 0.000000e+00 
1.875372e+00 2.973221e+00 0.000000e+00 
2.280668e+00 5.155990e-01 0.000000e+00 
2.236796e+00 3.830541e+00 0.000000e+00 
2.007985e+00 8.886840e-01 0.000000e+00 
9.088456e-01 1.036631e+00 0.000000e+00 
1.690852e+00 4.874296e+00 0.000000e+00 
2.628676e+00 1.339514e+00 0.000000e+00 
1.897153e+00 2.360290e-01 0.000000e+00 
1.862609e+00 1.751739e+00 0.000000e+00 
2.221017e+00 4.884694e+00 0.000000e+00 
8.090585e-01 2.582448e+00 0.000000e+00 
1.385872e+00 2.767805e+00 0.000000e+00 
1.182229e+00 2.433919e+00 0.000000e+00 
2.224986e+00 5.019587e+00 0.000000e+00 
7.949125e-01 3.851362e+00 0.000000e+00 
1.617077e+00 5.627625e+00 0.000000e+00 
7.401967e-01 4.436038e+00 0.000000e+00 
7.832268e-01 4.359500e+00 0.000000e+00 
2.532376e+00 1.628986e+00 0.000000e+00 
1.453584e+00 3.461187e+00 0.000000e+00 
4.289141e-01 2.079543e+00 1.000000e+00 
8.937235e-01 1.299054e+00 0.000000e+00 
1.612748e+00 1.242214e+00 0.000000e+00 
2.305165e+00 5.301567e+00 0.000000e+00 
1.300039e+00 2.728801e+00 0.000000e+00 
1.120202e+00 5.559057e+00 0.000000e+00 
1.907459e+00 2.896372e+00 0.000000e+00 
2.229931e+00 5.099675e+00 0.000000e+00 
1.839383e+00 1.403118e-01 0.000000e+00 
2.559290e+00 1.365424e+00 0.000000e+00 
2.431700e+00 5.637876e+00 0.000000e+00 
1.358317e+00 1.801321e+00 0.000000e+00 
1.862487e+00 3.993716e-01 0.000000e+00 
1.167840e+00 2.388160e+00 0.000000e+00 
1.797969e+00 4.876094e-01 0.000000e+00 
2.180972e+00 3.563870e+00 0.000000e+00 
5.296829e-01 3.410051e+00 1.000000e+00 
1.189605e+00 4.054228e+00 0.000000e+00 
2.203983e+00 5.292613e+00 0.000000e+00 
1.648227e+00 6.238634e+00 0.000000e+00 
1.265683e+00 2.355701e+00 0.000000e+00 
1.935807e+00 3.789666e+00 0.000000e+00 
8.804848e-01 4.138044e+00 0.000000e+00 
1.304797e+00 6.758818e-01 0.000000e+00 
1.188829e+00 4.950507e+00 0.000000e+00 
1.423883e+00 3.392509e+00 0.000000e+00 
2.051896e+00 3.869502e+00 0.000000e+00 
3.017518e+00 6.087516e+00 0.000000e+00 
1.260184e+00 5.355584e+00 0.000000e+00 
2.856399e+00 5.752591e+00 0.000000e+00 
1.967335e+00 6.860525e-01 0.000000e+00 
1.255004e+00 3.699023e+00 0.000000e+00 
6.310846e-01 2.529112e+00 1.000000e+00 
1.619067e+00 7.591779e-01 0.000000e+00 
1.752701e+00 5.369029e+00 0.000000e+00 
1.228338e+00 4.391532e+00 0.000000e+00 
2.506236e+00 3.813837e+00 0.000000e+00 
2.926689e+00 5.217391e+00 0.000000e+00 
5.679281e-01 2.952061e+00 1.000000e+00 
