# 1D hohlraum problem 2021/03/19 10:14:52
x 2.000000e-01
t 4.000000e-01
N 16
# theta phi I
2.771868e+00 3.757550e+00 0.000000e+00 
1.637301e+00 3.418940e-01 0.000000e+00 
2.034147e+00 3.092004e+00 0.000000e+00 
1.819846e+00 8.685369e-02 0.000000e+00 
2.815602e+00 5.486505e+00 0.000000e+00 
2.009944e+00 3.373078e+00 0.000000e+00 
1.616801e+00 2.806262e+00 0.000000e+00 
1.704602e+00 4.017313e+00 0.000000e+00 
6.237181e-01 4.604414e+00 1.000000e+00 
7.125577e-01 6.214018e+00 1.000000e+00 
2.664367e+00 3.853020e+00 0.000000e+00 
1.598571e+00 1.655089e+00 0.000000e+00 
1.981705e+00 4.011209e+00 0.000000e+00 
1.733238e+00 5.619528e+00 0.000000e+00 
1.220881e+00 3.761556e+00 0.000000e+00 
1.237079e+00 1.659689e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
