# 1D hohlraum problem 2021/03/19 10:15:19
x 3.000000e-01
t 6.000000e-01
N 512
# theta phi I
1.608968e+00 3.425351e+00 0.000000e+00 
1.508235e+00 3.837846e+00 0.000000e+00 
8.073637e-01 3.148370e+00 1.000000e+00 
1.066712e+00 3.542441e+00 0.000000e+00 
1.763947e+00 3.846816e+00 0.000000e+00 
1.561914e+00 6.432483e-01 0.000000e+00 
5.077973e-01 1.290328e+00 1.000000e+00 
2.093324e+00 3.221666e+00 0.000000e+00 
2.022788e+00 3.147883e+00 0.000000e+00 
1.559517e+00 5.352807e+00 0.000000e+00 
1.514421e+00 3.091601e+00 0.000000e+00 
1.905406e+00 1.076013e+00 0.000000e+00 
1.298429e+00 1.411781e+00 0.000000e+00 
4.518498e-01 4.379856e+00 1.000000e+00 
1.256617e+00 2.914211e+00 0.000000e+00 
2.140017e-01 5.183703e+00 1.000000e+00 
1.827383e+00 4.356804e+00 0.000000e+00 
1.758884e+00 2.750909e+00 0.000000e+00 
1.814330e+00 2.926996e+00 0.000000e+00 
8.144302e-01 3.957968e+00 1.000000e+00 
1.242447e+00 3.807219e+00 0.000000e+00 
6.847871e-01 6.021930e+00 1.000000e+00 
2.620328e+00 1.579286e+00 0.000000e+00 
5.916966e-01 1.731614e+00 1.000000e+00 
1.691624e+00 1.604798e+00 0.000000e+00 
2.106709e+00 2.676277e+00 0.000000e+00 
4.137922e-01 2.100545e+00 1.000000e+00 
5.666037e-01 3.888834e+00 1.000000e+00 
5.229104e-01 2.759017e+00 1.000000e+00 
1.835516e+00 4.872970e+00 0.000000e+00 
1.586178e+00 4.798801e+00 0.000000e+00 
2.406738e+00 6.026751e+00 0.000000e+00 
1.234548e+00 2.054726e+00 0.000000e+00 
7.350122e-01 3.501735e+00 1.000000e+00 
9.334117e-01 4.027492e+00 1.000000e+00 
1.336350e+00 5.410113e+00 0.000000e+00 
2.341048e+00 4.616390e+00 0.000000e+00 
2.284605e+00 5.863746e+00 0.000000e+00 
1.518782e+00 2.694615e+00 0.000000e+00 
1.399013e+00 5.770611e-01 0.000000e+00 
2.182003e+00 3.835213e+00 0.000000e+00 
5.201525e-01 2.557721e+00 1.000000e+00 
1.366144e+00 5.402570e+00 0.000000e+00 
1.044012e+00 2.462351e+00 1.000000e+00 
1.241499e+00 4.679934e+00 0.000000e+00 
1.497818e+00 5.619648e+00 0.000000e+00 
1.630284e+00 1.037801e-01 0.000000e+00 
2.866196e+00 3.508063e+00 0.000000e+00 
2.288205e+00 4.889386e+00 0.000000e+00 
4.672648e-01 7.033680e-01 1.000000e+00 
2.078569e+00 2.286049e+00 0.000000e+00 
3.246205e-01 3.281056e+00 1.000000e+00 
2.375648e+00 2.551520e+00 0.000000e+00 
1.000526e+00 2.498254e+00 1.000000e+00 
2.743971e+00 6.132409e+00 0.000000e+00 
1.559166e+00 1.618134e-01 0.000000e+00 
2.930904e-01 2.119097e+00 1.000000e+00 
1.253099e+00 4.418453e+00 0.000000e+00 
1.858596e+00 2.570791e+00 0.000000e+00 
2.360976e+00 6.196235e+00 0.000000e+00 
1.908625e+00 2.670948e+00 0.000000e+00 
1.104455e+00 5.112858e+00 0.000000e+00 
4.557047e-01 5.847799e-01 1.000000e+00 
3.091759e-01 4.832720e+00 1.000000e+00 
1.246474e+00 5.404404e+00 0.000000e+00 
4.764612e-01 1.831894e+00 1.000000e+00 
1.050902e+00 3.843838e+00 0.000000e+00 
1.365158e+00 2.210112e+00 0.000000e+00 
1.568576e+00 3.578833e+00 0.000000e+00 
9.639201e-01 5.305779e+00 1.000000e+00 
7.386899e-01 1.836731e+00 1.000000e+00 
1.705598e+00 5.447099e+00 0.000000e+00 
2.927491e+00 2.714476e+00 0.000000e+00 
1.852716e+00 9.004138e-01 0.000000e+00 
2.834490e+00 4.984748e+00 0.000000e+00 
2.325720e+00 4.589515e+00 0.000000e+00 
2.332168e+00 3.379507e+00 0.000000e+00 
4.888391e-01 3.008364e+00 1.000000e+00 
1.148787e+00 5.620086e+00 0.000000e+00 
1.308472e+00 1.938573e+00 0.000000e+00 
1.668430e+00 3.115909e+00 0.000000e+00 
7.210185e-01 3.376118e+00 1.000000e+00 
1.665216e+00 6.237205e+00 0.000000e+00 
1.560136e+00 2.845207e+00 0.000000e+00 
7.983053e-01 4.446771e+00 1.000000e+00 
1.700540e+00 3.753009e+00 0.000000e+00 
1.627197e+00 4.941388e+00 0.000000e+00 
1.250826e+00 2.377539e+00 0.000000e+00 
1.158739e+00 9.815295e-01 0.000000e+00 
1.241829e+00 6.864686e-01 0.000000e+00 
2.092182e+00 5.914023e+00 0.000000e+00 
1.793637e+00 5.887842e+00 0.000000e+00 
9.728195e-01 2.295631e+00 1.000000e+00 
1.191483e+00 3.124587e+00 0.000000e+00 
2.566860e+00 5.121955e+00 0.000000e+00 
2.215191e+00 5.745390e+00 0.000000e+00 
8.733559e-01 5.913205e+00 1.000000e+00 
7.157027e-01 4.009900e-01 1.000000e+00 
1.063120e+00 4.270997e+00 0.000000e+00 
4.696632e-01 1.274616e+00 1.000000e+00 
1.357566e+00 3.915017e+00 0.000000e+00 
1.758615e+00 3.682794e+00 0.000000e+00 
1.323836e+00 2.820573e+00 0.000000e+00 
8.256172e-01 3.972188e-01 1.000000e+00 
2.004821e+00 2.936459e+00 0.000000e+00 
2.039540e+00 1.048463e+00 0.000000e+00 
7.119619e-01 3.509869e+00 1.000000e+00 
1.569286e+00 6.044866e+00 0.000000e+00 
2.145378e+00 9.459619e-01 0.000000e+00 
2.814240e+00 5.089229e+00 0.000000e+00 
2.449300e+00 1.606924e+00 0.000000e+00 
1.743238e+00 1.105180e+00 0.000000e+00 
9.830348e-01 5.708130e+00 1.000000e+00 
1.987833e+00 2.178875e+00 0.000000e+00 
5.275441e-01 3.936880e+00 1.000000e+00 
2.722014e+00 5.827506e-01 0.000000e+00 
9.474974e-01 1.831865e+00 1.000000e+00 
2.258029e+00 1.765001e+00 0.000000e+00 
1.329670e+00 2.653594e-01 0.000000e+00 
1.146368e+00 2.988204e+00 0.000000e+00 
1.712065e+00 1.265121e+00 0.000000e+00 
2.292562e+00 5.816267e+00 0.000000e+00 
5.572925e-01 6.204824e+00 1.000000e+00 
1.877206e+00 1.796703e+00 0.000000e+00 
9.456782e-01 5.862206e-01 1.000000e+00 
9.381879e-01 5.379921e+00 1.000000e+00 
2.368424e+00 3.174415e+00 0.000000e+00 
1.781195e+00 3.254113e+00 0.000000e+00 
1.712976e+00 1.757663e+00 0.000000e+00 
1.010459e+00 3.157211e+00 1.000000e+00 
1.230001e+00 3.619102e+00 0.000000e+00 
