# 1D hohlraum problem 2021/03/19 10:14:36
x 1.000000e-01
t 4.000000e-01
N 256
# theta phi I
9.859093e-01 5.608358e-01 1.000000e+00 
8.786251e-01 5.842559e-03 1.000000e+00 
1.784445e+00 3.439204e+00 0.000000e+00 
2.229008e+00 2.949136e+00 0.000000e+00 
2.415541e+00 7.956048e-01 0.000000e+00 
1.546970e+00 1.145285e+00 0.000000e+00 
1.223294e+00 3.370907e+00 1.000000e+00 
2.566754e+00 1.970389e+00 0.000000e+00 
1.175953e+00 6.193842e+00 1.000000e+00 
8.533054e-01 5.146472e+00 1.000000e+00 
5.929188e-01 4.879676e+00 1.000000e+00 
1.069640e+00 3.927392e+00 1.000000e+00 
1.426325e+00 4.075297e+00 0.000000e+00 
1.278579e+00 2.349438e+00 1.000000e+00 
1.993570e+00 5.924329e+00 0.000000e+00 
1.200843e+00 1.127531e+00 1.000000e+00 
1.563165e+00 3.107244e+00 0.000000e+00 
2.335801e+00 4.401556e+00 0.000000e+00 
2.410370e+00 3.756731e+00 0.000000e+00 
2.841158e+00 1.635489e+00 0.000000e+00 
2.624452e+00 3.271645e+00 0.000000e+00 
2.750340e+00 2.499652e-01 0.000000e+00 
1.944187e+00 3.020912e+00 0.000000e+00 
2.067178e+00 3.303452e+00 0.000000e+00 
1.676464e+00 2.828321e+00 0.000000e+00 
2.089900e+00 5.220710e+00 0.000000e+00 
2.289585e+00 2.392191e+00 0.000000e+00 
3.070084e+00 2.827676e+00 0.000000e+00 
2.803781e+00 1.162526e+00 0.000000e+00 
1.649744e+00 1.355504e+00 0.000000e+00 
7.009133e-01 8.675443e-01 1.000000e+00 
1.067686e+00 9.121721e-01 1.000000e+00 
2.553508e+00 4.743333e+00 0.000000e+00 
1.879175e+00 5.404256e+00 0.000000e+00 
1.591956e+00 4.356120e+00 0.000000e+00 
2.121315e+00 2.340985e+00 0.000000e+00 
2.686749e+00 5.224865e+00 0.000000e+00 
1.769689e+00 2.646951e+00 0.000000e+00 
2.403644e+00 5.345706e-01 0.000000e+00 
7.083729e-01 5.288896e+00 1.000000e+00 
2.699778e+00 4.331009e+00 0.000000e+00 
2.058008e+00 4.292352e+00 0.000000e+00 
1.437707e+00 2.339438e+00 0.000000e+00 
6.633912e-01 4.160457e+00 1.000000e+00 
2.121295e+00 4.092378e+00 0.000000e+00 
5.807099e-01 1.134693e+00 1.000000e+00 
1.572808e+00 4.760753e+00 0.000000e+00 
1.193234e+00 1.177980e+00 1.000000e+00 
4.698201e-01 5.772276e-01 1.000000e+00 
1.998616e+00 9.150516e-01 0.000000e+00 
1.242921e+00 6.167819e+00 1.000000e+00 
1.837635e+00 5.819855e-01 0.000000e+00 
5.804123e-01 2.003498e+00 1.000000e+00 
2.267150e+00 1.415762e+00 0.000000e+00 
1.083347e+00 9.268561e-01 1.000000e+00 
1.765691e+00 2.938423e+00 0.000000e+00 
4.345529e-01 1.209970e+00 1.000000e+00 
1.243891e+00 4.238374e+00 1.000000e+00 
1.566845e+00 2.066427e+00 0.000000e+00 
2.734640e+00 4.590881e+00 0.000000e+00 
1.386820e+00 1.796848e+00 0.000000e+00 
9.362606e-01 2.278168e+00 1.000000e+00 
1.730690e+00 6.596625e-01 0.000000e+00 
1.746754e+00 8.994635e-01 0.000000e+00 
