# 1D hohlraum problem 2021/03/19 10:15:10
x 3.000000e-01
t 4.000000e-01
N 256
# theta phi I
1.447220e+00 1.107051e+00 0.000000e+00 
1.085183e+00 8.116035e-01 0.000000e+00 
2.475114e+00 2.163908e+00 0.000000e+00 
2.202218e+00 5.931143e+00 0.000000e+00 
1.007148e+00 5.592542e+00 0.000000e+00 
2.824145e+00 1.928935e+00 0.000000e+00 
2.305445e+00 4.085471e+00 0.000000e+00 
7.838465e-01 5.058382e+00 0.000000e+00 
2.126331e+00 1.341392e+00 0.000000e+00 
1.572169e+00 1.752487e+00 0.000000e+00 
9.421752e-01 8.158668e-01 0.000000e+00 
1.800124e+00 6.078889e+00 0.000000e+00 
2.443169e+00 4.718338e+00 0.000000e+00 
1.336428e+00 3.097014e+00 0.000000e+00 
2.315520e+00 8.695296e-02 0.000000e+00 
5.361100e-01 6.309997e-01 1.000000e+00 
1.938417e+00 3.019029e+00 0.000000e+00 
2.719183e+00 4.509078e-01 0.000000e+00 
2.419917e+00 1.383316e+00 0.000000e+00 
5.042094e-02 4.636586e+00 1.000000e+00 
2.430623e-01 2.518549e+00 1.000000e+00 
1.172628e+00 2.778569e-01 0.000000e+00 
2.454883e+00 6.133748e+00 0.000000e+00 
2.566723e+00 1.709587e+00 0.000000e+00 
2.530050e+00 3.712384e+00 0.000000e+00 
4.208956e-01 2.471682e+00 1.000000e+00 
1.760161e+00 8.411713e-01 0.000000e+00 
2.148761e+00 2.174486e+00 0.000000e+00 
2.352216e+00 1.832615e+00 0.000000e+00 
2.552951e+00 4.606630e+00 0.000000e+00 
1.068551e+00 4.827695e+00 0.000000e+00 
1.192004e+00 4.145952e+00 0.000000e+00 
7.081603e-01 4.379551e+00 1.000000e+00 
3.994618e-01 5.025522e+00 1.000000e+00 
2.425562e+00 1.972113e+00 0.000000e+00 
1.059338e+00 2.232888e+00 0.000000e+00 
1.380133e+00 1.152536e+00 0.000000e+00 
1.491130e+00 4.402090e+00 0.000000e+00 
2.510641e+00 4.982748e+00 0.000000e+00 
2.229758e+00 1.711508e+00 0.000000e+00 
2.224357e+00 2.816584e+00 0.000000e+00 
2.330955e+00 2.310403e+00 0.000000e+00 
1.959190e+00 2.495642e+00 0.000000e+00 
1.753828e+00 8.915146e-02 0.000000e+00 
9.945253e-01 5.020636e+00 0.000000e+00 
1.503537e+00 7.739437e-02 0.000000e+00 
3.018109e+00 1.891785e+00 0.000000e+00 
1.182010e+00 3.424910e-01 0.000000e+00 
1.323890e+00 1.610122e+00 0.000000e+00 
1.009643e+00 4.965267e+00 0.000000e+00 
6.120357e-01 6.046839e+00 1.000000e+00 
3.268587e-01 2.600838e+00 1.000000e+00 
1.059243e+00 3.197277e-01 0.000000e+00 
8.662439e-01 6.068321e+00 0.000000e+00 
5.666594e-01 3.993908e+00 1.000000e+00 
2.910386e+00 4.849804e+00 0.000000e+00 
9.229654e-01 2.875421e+00 0.000000e+00 
2.124852e+00 3.047204e+00 0.000000e+00 
2.670326e+00 2.322373e+00 0.000000e+00 
1.480981e+00 6.040181e-02 0.000000e+00 
6.924906e-01 2.499183e+00 1.000000e+00 
1.291371e+00 3.399388e+00 0.000000e+00 
1.068083e+00 5.888491e+00 0.000000e+00 
2.342360e+00 1.325270e+00 0.000000e+00 
1.794431e+00 5.436423e+00 0.000000e+00 
1.418649e+00 2.611702e+00 0.000000e+00 
1.017529e+00 5.325964e+00 0.000000e+00 
2.908723e+00 4.959573e+00 0.000000e+00 
6.987915e-01 6.117846e+00 1.000000e+00 
1.673430e+00 5.016273e+00 0.000000e+00 
2.233440e+00 4.621240e+00 0.000000e+00 
1.190737e+00 4.127575e+00 0.000000e+00 
8.070736e-01 2.351087e+00 0.000000e+00 
