# 1D hohlraum problem 2021/03/19 10:15:12
x 3.000000e-01
t 5.000000e-01
N 16
# theta phi I
1.513177e+00 2.011180e+00 0.000000e+00 
2.229409e-01 5.748391e+00 1.000000e+00 
1.312959e+00 2.090876e+00 0.000000e+00 
1.556481e+00 4.341239e+00 0.000000e+00 
8.840399e-01 3.359004e+00 1.000000e+00 
9.436798e-01 8.721451e-01 0.000000e+00 
1.646190e+00 1.688026e+00 0.000000e+00 
1.542026e+00 2.048139e+00 0.000000e+00 
2.465178e+00 3.541252e+00 0.000000e+00 
1.153597e+00 3.628610e+00 0.000000e+00 
3.513993e-01 4.613810e+00 1.000000e+00 
1.875086e+00 3.641272e-01 0.000000e+00 
1.338189e+00 1.930091e+00 0.000000e+00 
6.685889e-01 3.043694e+00 1.000000e+00 
7.785855e-02 3.737114e+00 1.000000e+00 
2.297361e+00 7.605072e-01 0.000000e+00 
# Exact (~1e-8) pressure tensor
6.533333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.733333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.733333e-01 
