# 1D hohlraum problem 2021/03/19 10:14:54
x 2.000000e-01
t 4.000000e-01
N 128
# theta phi I
1.229309e+00 5.079998e+00 0.000000e+00 
5.690745e-01 2.932230e+00 1.000000e+00 
1.254946e+00 6.024819e+00 0.000000e+00 
1.022580e+00 4.509793e+00 1.000000e+00 
2.916752e+00 6.194733e+00 0.000000e+00 
1.926900e+00 1.885834e+00 0.000000e+00 
2.082416e+00 1.381570e+00 0.000000e+00 
2.377718e+00 1.676624e-01 0.000000e+00 
2.526290e+00 3.824075e+00 0.000000e+00 
9.581388e-01 2.507281e+00 1.000000e+00 
2.009307e+00 1.693937e+00 0.000000e+00 
2.416063e+00 5.048111e-02 0.000000e+00 
2.101287e+00 1.316787e+00 0.000000e+00 
2.291026e+00 4.815946e-01 0.000000e+00 
2.294087e+00 5.048784e+00 0.000000e+00 
1.083832e+00 1.105081e+00 0.000000e+00 
1.073630e+00 2.217470e-01 0.000000e+00 
1.454850e+00 6.095158e+00 0.000000e+00 
2.214714e+00 5.413993e-01 0.000000e+00 
2.635019e+00 4.199546e-01 0.000000e+00 
1.745984e+00 1.308195e+00 0.000000e+00 
9.617962e-01 3.100398e-01 1.000000e+00 
2.048672e+00 5.048466e+00 0.000000e+00 
9.029427e-01 2.297440e+00 1.000000e+00 
8.204789e-01 3.673251e+00 1.000000e+00 
1.291457e+00 1.713250e+00 0.000000e+00 
1.430683e+00 2.815896e+00 0.000000e+00 
1.066833e+00 4.864637e+00 0.000000e+00 
1.868400e+00 2.958556e+00 0.000000e+00 
2.707430e-01 4.246141e+00 1.000000e+00 
8.861973e-01 3.397203e+00 1.000000e+00 
1.745648e+00 6.066067e+00 0.000000e+00 
1.335837e+00 4.513486e+00 0.000000e+00 
1.977130e+00 3.285995e+00 0.000000e+00 
1.771059e+00 5.453359e+00 0.000000e+00 
1.846656e+00 1.247398e+00 0.000000e+00 
2.571077e+00 3.760700e+00 0.000000e+00 
1.313463e+00 4.838189e+00 0.000000e+00 
1.116559e+00 3.265709e+00 0.000000e+00 
1.985564e+00 2.022373e+00 0.000000e+00 
1.002334e+00 4.961228e+00 1.000000e+00 
1.892144e+00 5.675091e+00 0.000000e+00 
1.378321e+00 5.364565e-01 0.000000e+00 
2.366211e+00 6.742855e-01 0.000000e+00 
6.026319e-01 4.146878e+00 1.000000e+00 
1.468916e+00 5.399880e+00 0.000000e+00 
1.310985e+00 1.013933e+00 0.000000e+00 
