# 1D hohlraum problem 2021/03/19 10:14:52
x 2.000000e-01
t 4.000000e-01
N 8
# theta phi I
2.342533e+00 1.987951e+00 0.000000e+00 
2.571562e-01 3.133445e+00 1.000000e+00 
1.100705e+00 2.148251e+00 0.000000e+00 
7.401340e-01 5.748635e+00 1.000000e+00 
1.855169e+00 6.844369e-01 0.000000e+00 
2.046585e+00 2.601991e+00 0.000000e+00 
1.846925e+00 3.602944e+00 0.000000e+00 
6.240318e-01 6.156994e+00 1.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
