# 1D hohlraum problem 2021/03/19 10:14:26
x 1.000000e-01
t 2.000000e-01
N 512
# theta phi I
1.213648e+00 2.135564e+00 0.000000e+00 
2.242891e+00 6.275589e+00 0.000000e+00 
1.601775e+00 2.229617e+00 0.000000e+00 
1.603700e+00 2.211968e+00 0.000000e+00 
9.850434e-01 1.333752e-01 1.000000e+00 
1.793636e+00 4.652696e+00 0.000000e+00 
1.381033e+00 2.515498e+00 0.000000e+00 
1.705222e+00 1.321398e+00 0.000000e+00 
1.122397e+00 2.208779e+00 0.000000e+00 
2.990616e+00 2.855085e+00 0.000000e+00 
1.908992e+00 2.021786e+00 0.000000e+00 
2.333936e+00 1.554229e+00 0.000000e+00 
1.340171e+00 4.727235e+00 0.000000e+00 
1.159619e+00 2.052671e+00 0.000000e+00 
1.163061e+00 5.538142e+00 0.000000e+00 
1.313406e+00 1.590550e+00 0.000000e+00 
1.546679e+00 2.069128e+00 0.000000e+00 
1.280119e+00 1.408945e+00 0.000000e+00 
1.885967e+00 4.373013e+00 0.000000e+00 
2.059451e+00 4.639603e-01 0.000000e+00 
1.648784e+00 7.505487e-02 0.000000e+00 
2.046611e+00 2.352760e+00 0.000000e+00 
2.105408e+00 1.491805e-01 0.000000e+00 
2.077601e+00 3.234073e+00 0.000000e+00 
1.274215e+00 4.537689e+00 0.000000e+00 
1.657851e+00 5.571859e+00 0.000000e+00 
2.701947e+00 2.742808e+00 0.000000e+00 
1.829327e+00 1.400401e+00 0.000000e+00 
1.006527e+00 3.964569e+00 1.000000e+00 
4.969592e-01 4.736977e+00 1.000000e+00 
1.116741e+00 6.072392e+00 0.000000e+00 
2.478679e+00 5.929308e+00 0.000000e+00 
1.918303e+00 5.781511e+00 0.000000e+00 
2.158429e+00 5.964969e+00 0.000000e+00 
1.832093e+00 3.827520e+00 0.000000e+00 
1.705548e+00 3.824650e+00 0.000000e+00 
2.305471e+00 5.675165e+00 0.000000e+00 
1.427982e+00 9.022362e-01 0.000000e+00 
7.283219e-01 8.224606e-01 1.000000e+00 
1.680853e+00 2.829532e+00 0.000000e+00 
2.279576e+00 3.165859e+00 0.000000e+00 
1.285507e+00 3.319801e-01 0.000000e+00 
6.135732e-01 2.779803e+00 1.000000e+00 
1.703091e+00 4.268055e+00 0.000000e+00 
1.873699e+00 4.177794e+00 0.000000e+00 
1.666941e+00 3.005772e+00 0.000000e+00 
1.107301e+00 3.429070e+00 0.000000e+00 
1.502854e+00 1.060124e+00 0.000000e+00 
1.798706e+00 1.307390e+00 0.000000e+00 
1.138172e+00 6.046481e+00 0.000000e+00 
4.549556e-01 4.985917e+00 1.000000e+00 
9.169317e-01 2.311934e+00 1.000000e+00 
1.299283e+00 2.325311e+00 0.000000e+00 
2.239191e+00 7.379634e-01 0.000000e+00 
1.222017e+00 1.984383e+00 0.000000e+00 
1.919367e+00 3.122147e+00 0.000000e+00 
5.895590e-01 3.038376e+00 1.000000e+00 
1.391348e+00 5.182642e+00 0.000000e+00 
2.456483e+00 4.145193e+00 0.000000e+00 
2.059154e+00 1.541539e+00 0.000000e+00 
1.668425e+00 3.319503e+00 0.000000e+00 
1.434453e+00 1.414735e-02 0.000000e+00 
1.184386e+00 8.857542e-01 0.000000e+00 
2.890805e+00 2.492542e+00 0.000000e+00 
3.032330e+00 2.462354e+00 0.000000e+00 
2.453397e+00 2.195299e+00 0.000000e+00 
2.017967e+00 3.399318e+00 0.000000e+00 
2.480678e+00 4.562203e+00 0.000000e+00 
2.186128e+00 3.737601e+00 0.000000e+00 
9.370077e-01 4.614942e+00 1.000000e+00 
1.800715e+00 3.058316e+00 0.000000e+00 
1.533086e+00 2.537780e+00 0.000000e+00 
3.069220e-01 6.015611e+00 1.000000e+00 
1.375271e+00 3.455597e+00 0.000000e+00 
2.407956e+00 1.279482e-02 0.000000e+00 
1.868819e+00 5.900807e+00 0.000000e+00 
1.960317e+00 1.358181e+00 0.000000e+00 
1.572637e+00 4.455075e+00 0.000000e+00 
1.562446e+00 5.424579e+00 0.000000e+00 
1.824261e+00 4.789032e+00 0.000000e+00 
2.039839e+00 5.248285e+00 0.000000e+00 
1.052931e+00 5.439237e+00 0.000000e+00 
1.228433e+00 4.434217e-01 0.000000e+00 
9.820955e-01 4.424808e-01 1.000000e+00 
2.170335e+00 4.079982e+00 0.000000e+00 
2.122328e+00 4.555717e+00 0.000000e+00 
2.679285e+00 3.969269e+00 0.000000e+00 
2.557576e+00 1.398075e+00 0.000000e+00 
1.291320e+00 5.358870e+00 0.000000e+00 
1.248700e+00 8.723669e-01 0.000000e+00 
2.263517e+00 5.386854e+00 0.000000e+00 
3.085354e+00 5.701995e-01 0.000000e+00 
2.908817e+00 1.107397e+00 0.000000e+00 
1.506569e+00 2.869826e+00 0.000000e+00 
2.236389e+00 5.641308e+00 0.000000e+00 
1.902918e+00 1.193294e+00 0.000000e+00 
7.506389e-01 2.294456e+00 1.000000e+00 
1.954653e-01 5.667938e+00 1.000000e+00 
9.033593e-01 4.023396e+00 1.000000e+00 
2.518572e+00 2.148213e+00 0.000000e+00 
1.613904e+00 2.409809e+00 0.000000e+00 
2.028225e+00 6.347157e-01 0.000000e+00 
1.849919e+00 5.139786e+00 0.000000e+00 
2.601424e+00 1.760583e+00 0.000000e+00 
1.953412e+00 2.948533e-02 0.000000e+00 
4.592105e-01 5.382334e+00 1.000000e+00 
4.687325e-01 4.557771e+00 1.000000e+00 
8.283752e-01 4.165832e+00 1.000000e+00 
1.319342e+00 4.007471e+00 0.000000e+00 
5.746730e-01 8.573272e-01 1.000000e+00 
1.454624e+00 3.739087e+00 0.000000e+00 
1.128982e+00 4.508522e+00 0.000000e+00 
1.467985e+00 1.390163e+00 0.000000e+00 
1.037642e+00 4.778294e-02 1.000000e+00 
1.268755e+00 1.946574e+00 0.000000e+00 
1.672945e+00 6.528700e-01 0.000000e+00 
2.087184e+00 6.973760e-01 0.000000e+00 
3.829180e-01 5.819026e-01 1.000000e+00 
2.052310e+00 5.345919e+00 0.000000e+00 
4.618873e-01 1.248163e+00 1.000000e+00 
6.264867e-01 2.579633e+00 1.000000e+00 
1.183652e+00 4.158286e+00 0.000000e+00 
2.121048e+00 4.430838e+00 0.000000e+00 
1.452728e+00 5.282772e+00 0.000000e+00 
1.212303e+00 2.626569e+00 0.000000e+00 
1.123942e+00 3.928957e+00 0.000000e+00 
1.427378e+00 2.571516e+00 0.000000e+00 
2.369875e+00 3.870681e+00 0.000000e+00 
1.806960e+00 5.265907e+00 0.000000e+00 
1.408739e+00 2.202136e+00 0.000000e+00 
2.945429e+00 2.411578e+00 0.000000e+00 
2.623779e+00 5.068799e+00 0.000000e+00 
1.557893e+00 1.352801e+00 0.000000e+00 
1.646226e+00 5.512900e+00 0.000000e+00 
1.732684e+00 2.408118e+00 0.000000e+00 
8.886333e-01 1.442214e-01 1.000000e+00 
1.604363e+00 3.232629e+00 0.000000e+00 
8.244107e-01 1.627450e+00 1.000000e+00 
3.186653e-01 4.978445e+00 1.000000e+00 
1.831096e+00 2.776626e-01 0.000000e+00 
9.171216e-01 3.897499e+00 1.000000e+00 
3.631273e-01 2.425902e+00 1.000000e+00 
1.050662e+00 3.089184e+00 0.000000e+00 
2.071186e+00 1.440089e+00 0.000000e+00 
2.010053e+00 1.434355e+00 0.000000e+00 
8.660757e-01 5.084163e+00 1.000000e+00 
2.721066e+00 4.319076e+00 0.000000e+00 
1.583244e+00 2.128062e+00 0.000000e+00 
1.437072e+00 1.024397e+00 0.000000e+00 
1.541497e+00 4.369512e+00 0.000000e+00 
