# 1D hohlraum problem 2021/03/19 10:14:41
x 1.000000e-01
t 5.000000e-01
N 512
# theta phi I
3.267339e-01 2.352637e-01 1.000000e+00 
4.923704e-01 4.341401e+00 1.000000e+00 
1.359216e+00 2.716760e-01 1.000000e+00 
2.326342e+00 1.995789e+00 0.000000e+00 
1.824467e+00 3.818690e+00 0.000000e+00 
2.055667e+00 2.088619e+00 0.000000e+00 
2.211943e+00 4.602822e+00 0.000000e+00 
1.059666e+00 1.189244e+00 1.000000e+00 
1.614746e+00 4.918865e-01 0.000000e+00 
1.319680e+00 5.011008e-01 1.000000e+00 
5.391784e-01 5.554159e+00 1.000000e+00 
1.176952e+00 1.344218e+00 1.000000e+00 
9.333535e-01 1.252975e+00 1.000000e+00 
1.335923e+00 2.012874e+00 1.000000e+00 
1.269975e+00 2.304920e+00 1.000000e+00 
1.361074e+00 3.992300e-01 1.000000e+00 
1.555483e+00 4.652711e+00 0.000000e+00 
1.614180e+00 3.687287e+00 0.000000e+00 
1.982046e+00 2.083388e+00 0.000000e+00 
5.855603e-01 1.684006e+00 1.000000e+00 
2.071887e+00 5.009573e+00 0.000000e+00 
2.598587e+00 4.964061e-01 0.000000e+00 
1.928155e+00 3.509606e+00 0.000000e+00 
9.015328e-01 3.234531e-01 1.000000e+00 
8.812449e-01 3.636872e+00 1.000000e+00 
1.411887e+00 2.826667e+00 0.000000e+00 
1.038710e+00 2.444394e+00 1.000000e+00 
5.994610e-01 6.034657e+00 1.000000e+00 
1.077370e+00 4.795113e+00 1.000000e+00 
1.499997e+00 2.252235e+00 0.000000e+00 
1.474421e-01 5.323762e+00 1.000000e+00 
2.271728e+00 1.570602e+00 0.000000e+00 
1.632321e+00 4.187622e+00 0.000000e+00 
1.663365e+00 4.159541e+00 0.000000e+00 
2.812637e+00 5.501175e+00 0.000000e+00 
1.274818e+00 5.464305e+00 1.000000e+00 
2.889155e+00 3.689062e+00 0.000000e+00 
2.622795e+00 4.563910e-01 0.000000e+00 
2.752608e+00 1.912298e+00 0.000000e+00 
2.736341e+00 1.877864e+00 0.000000e+00 
5.400746e-01 3.000725e+00 1.000000e+00 
1.681406e+00 4.356958e+00 0.000000e+00 
1.670048e+00 6.222534e+00 0.000000e+00 
2.133376e+00 3.953528e+00 0.000000e+00 
2.286066e+00 3.928067e+00 0.000000e+00 
2.279546e+00 1.413797e+00 0.000000e+00 
1.534072e+00 1.964623e+00 0.000000e+00 
1.459911e+00 2.945250e+00 0.000000e+00 
1.302100e-01 1.091997e+00 1.000000e+00 
2.538439e+00 5.775325e+00 0.000000e+00 
1.514589e+00 6.090998e-01 0.000000e+00 
1.591699e+00 1.928278e-01 0.000000e+00 
7.555358e-01 3.000604e+00 1.000000e+00 
2.086764e+00 3.824918e+00 0.000000e+00 
2.068078e+00 5.267310e+00 0.000000e+00 
6.869654e-01 3.268361e+00 1.000000e+00 
1.906652e+00 5.962042e+00 0.000000e+00 
2.583376e+00 5.535816e+00 0.000000e+00 
9.707158e-01 5.103449e+00 1.000000e+00 
2.510161e+00 2.696606e+00 0.000000e+00 
2.828385e+00 1.581781e-01 0.000000e+00 
5.447148e-01 1.203907e+00 1.000000e+00 
1.783193e+00 3.398860e+00 0.000000e+00 
1.613266e+00 6.221843e+00 0.000000e+00 
1.226718e+00 1.400364e+00 1.000000e+00 
3.281674e-01 3.219926e+00 1.000000e+00 
1.206925e+00 8.351856e-01 1.000000e+00 
2.308741e+00 4.588154e+00 0.000000e+00 
1.698601e+00 1.384694e+00 0.000000e+00 
1.795294e+00 5.619580e+00 0.000000e+00 
1.711441e+00 8.867402e-01 0.000000e+00 
1.481177e+00 6.226376e+00 0.000000e+00 
9.187712e-01 3.293258e+00 1.000000e+00 
2.399613e+00 4.648819e+00 0.000000e+00 
2.103987e+00 3.395784e-01 0.000000e+00 
5.761574e-01 6.287983e-01 1.000000e+00 
2.008082e+00 1.859249e+00 0.000000e+00 
1.894023e-01 3.394266e+00 1.000000e+00 
1.411424e+00 4.229089e+00 0.000000e+00 
2.084839e+00 3.812471e+00 0.000000e+00 
1.690146e+00 7.743662e-01 0.000000e+00 
8.055715e-01 3.073698e-01 1.000000e+00 
1.896636e+00 4.820371e+00 0.000000e+00 
9.040199e-01 4.299262e+00 1.000000e+00 
2.156271e+00 5.409402e-02 0.000000e+00 
1.928744e+00 4.558894e+00 0.000000e+00 
9.063795e-01 2.333593e+00 1.000000e+00 
