# 1D hohlraum problem 2021/03/19 10:14:41
x 1.000000e-01
t 5.000000e-01
N 256
# theta phi I
1.499352e+00 5.528298e+00 0.000000e+00 
2.134371e+00 5.023026e+00 0.000000e+00 
1.998670e+00 2.060654e+00 0.000000e+00 
2.873741e+00 5.366408e+00 0.000000e+00 
3.811483e-01 4.994870e+00 1.000000e+00 
2.520234e+00 4.906060e+00 0.000000e+00 
1.052956e+00 2.632097e+00 1.000000e+00 
2.105271e+00 4.853681e+00 0.000000e+00 
4.176677e-01 2.741049e+00 1.000000e+00 
6.467125e-01 8.510426e-01 1.000000e+00 
1.141993e+00 1.595583e+00 1.000000e+00 
2.357889e+00 4.063147e+00 0.000000e+00 
2.335555e+00 5.217830e+00 0.000000e+00 
1.209218e-01 5.993814e+00 1.000000e+00 
2.560995e+00 1.632887e+00 0.000000e+00 
2.479015e+00 2.736569e+00 0.000000e+00 
3.647745e-01 3.426088e+00 1.000000e+00 
2.128122e+00 1.288742e+00 0.000000e+00 
2.750605e+00 8.629948e-01 0.000000e+00 
7.664286e-01 2.538831e+00 1.000000e+00 
2.173384e+00 1.466265e+00 0.000000e+00 
2.123065e+00 4.288631e+00 0.000000e+00 
1.497063e+00 2.471839e-01 0.000000e+00 
2.422937e+00 4.024589e+00 0.000000e+00 
2.323378e+00 5.291358e+00 0.000000e+00 
2.307032e+00 8.901398e-01 0.000000e+00 
1.002701e+00 5.767635e+00 1.000000e+00 
1.805180e+00 5.841030e+00 0.000000e+00 
2.223656e+00 4.222506e+00 0.000000e+00 
1.146637e-01 4.205365e+00 1.000000e+00 
1.739918e+00 6.089322e+00 0.000000e+00 
1.460738e+00 3.060868e+00 0.000000e+00 
2.687201e+00 7.429238e-02 0.000000e+00 
1.971143e+00 1.342336e-01 0.000000e+00 
2.223893e+00 3.116670e+00 0.000000e+00 
6.738005e-01 5.934368e+00 1.000000e+00 
1.993730e+00 1.817858e-01 0.000000e+00 
1.110671e+00 5.886091e+00 1.000000e+00 
1.879781e+00 3.172047e+00 0.000000e+00 
7.288018e-01 4.251141e+00 1.000000e+00 
1.122066e+00 4.730106e+00 1.000000e+00 
1.947068e+00 2.412831e+00 0.000000e+00 
2.302060e+00 2.046206e+00 0.000000e+00 
4.838220e-01 5.509498e+00 1.000000e+00 
1.019940e+00 1.684064e+00 1.000000e+00 
2.751301e+00 2.158358e+00 0.000000e+00 
2.107190e+00 1.235387e-01 0.000000e+00 
2.255695e+00 5.108642e+00 0.000000e+00 
1.843701e+00 2.206721e+00 0.000000e+00 
4.356296e-01 3.243498e+00 1.000000e+00 
1.659044e+00 6.145536e-01 0.000000e+00 
1.778892e+00 5.091729e+00 0.000000e+00 
2.327479e+00 2.562521e+00 0.000000e+00 
8.900231e-01 1.394912e-01 1.000000e+00 
7.241377e-01 3.215359e+00 1.000000e+00 
1.459462e+00 7.628150e-01 0.000000e+00 
2.561616e+00 1.749552e+00 0.000000e+00 
3.621825e-01 2.419245e+00 1.000000e+00 
