# 1D hohlraum problem 2021/03/19 10:14:24
x 1.000000e-01
t 2.000000e-01
N 16
# theta phi I
2.313281e+00 3.987762e+00 0.000000e+00 
4.384014e-01 3.672747e+00 1.000000e+00 
6.513687e-01 4.141968e+00 1.000000e+00 
1.555812e+00 3.429096e+00 0.000000e+00 
3.035101e+00 1.994611e+00 0.000000e+00 
1.457831e+00 2.693943e+00 0.000000e+00 
2.886737e-01 4.265337e+00 1.000000e+00 
2.057995e+00 6.142181e+00 0.000000e+00 
1.573033e+00 3.173788e+00 0.000000e+00 
1.459039e+00 8.462652e-01 0.000000e+00 
1.771721e+00 1.643349e-01 0.000000e+00 
6.981296e-01 4.567050e+00 1.000000e+00 
2.314478e+00 3.319111e-01 0.000000e+00 
5.692048e-01 6.005632e+00 1.000000e+00 
1.249382e-01 3.201938e+00 1.000000e+00 
2.050371e+00 4.744091e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
