# 1D hohlraum problem 2021/03/19 10:14:50
x 2.000000e-01
t 3.000000e-01
N 128
# theta phi I
1.993834e+00 6.020354e+00 0.000000e+00 
6.496320e-01 5.501859e+00 1.000000e+00 
1.093291e+00 8.712280e-02 0.000000e+00 
6.467047e-01 5.474210e+00 1.000000e+00 
1.377426e+00 3.612126e+00 0.000000e+00 
6.264303e-01 4.026734e+00 1.000000e+00 
6.272598e-01 1.569581e+00 1.000000e+00 
6.136898e-01 2.691427e+00 1.000000e+00 
8.538722e-01 5.720229e+00 0.000000e+00 
1.537744e+00 4.432465e+00 0.000000e+00 
1.791427e+00 4.240772e+00 0.000000e+00 
1.566753e+00 3.756501e+00 0.000000e+00 
8.786959e-01 1.913732e+00 0.000000e+00 
2.405439e+00 4.905236e+00 0.000000e+00 
1.375953e+00 6.168456e+00 0.000000e+00 
2.576854e+00 1.798788e+00 0.000000e+00 
7.288070e-01 2.965280e+00 1.000000e+00 
1.515352e+00 5.314123e+00 0.000000e+00 
2.193668e+00 6.427262e-01 0.000000e+00 
4.848849e-02 3.594018e+00 1.000000e+00 
1.858996e+00 3.173189e+00 0.000000e+00 
1.018108e+00 5.752042e+00 0.000000e+00 
3.500092e-01 2.694586e+00 1.000000e+00 
1.144038e+00 4.941817e+00 0.000000e+00 
1.996004e+00 2.658855e+00 0.000000e+00 
2.514929e+00 1.627920e+00 0.000000e+00 
2.338345e+00 3.904265e+00 0.000000e+00 
1.194487e+00 5.038623e+00 0.000000e+00 
8.753022e-01 3.560261e+00 0.000000e+00 
1.715341e+00 1.519403e+00 0.000000e+00 
1.719237e+00 2.637482e+00 0.000000e+00 
8.820932e-01 1.882119e+00 0.000000e+00 
1.015691e+00 2.813585e+00 0.000000e+00 
8.964193e-01 4.136783e-01 0.000000e+00 
1.400084e+00 5.545371e-01 0.000000e+00 
1.679930e+00 3.726635e+00 0.000000e+00 
1.456259e+00 5.633339e+00 0.000000e+00 
2.372138e+00 3.061350e+00 0.000000e+00 
9.369883e-01 3.918239e+00 0.000000e+00 
1.024665e+00 1.786041e+00 0.000000e+00 
2.446777e+00 4.623783e+00 0.000000e+00 
1.995406e+00 1.146963e+00 0.000000e+00 
6.743896e-01 3.030679e+00 1.000000e+00 
5.382033e-01 2.249949e+00 1.000000e+00 
1.860447e+00 1.827496e+00 0.000000e+00 
9.195566e-01 5.397446e+00 0.000000e+00 
1.921308e+00 3.470083e+00 0.000000e+00 
1.193657e+00 1.170164e+00 0.000000e+00 
1.692757e+00 2.347035e-01 0.000000e+00 
2.363520e+00 6.014307e+00 0.000000e+00 
2.074728e+00 4.282521e+00 0.000000e+00 
2.017403e+00 3.667387e+00 0.000000e+00 
1.148569e+00 1.686445e+00 0.000000e+00 
2.539509e+00 4.714408e-01 0.000000e+00 
1.883624e+00 9.906040e-01 0.000000e+00 
2.155410e+00 1.073659e+00 0.000000e+00 
1.461083e+00 5.559918e+00 0.000000e+00 
1.987595e+00 1.067551e+00 0.000000e+00 
1.028162e+00 3.822401e+00 0.000000e+00 
9.022779e-01 1.595634e+00 0.000000e+00 
6.584273e-01 4.882149e+00 1.000000e+00 
1.001095e+00 4.090393e+00 0.000000e+00 
2.201080e+00 5.692491e-01 0.000000e+00 
8.877611e-01 4.337448e+00 0.000000e+00 
2.252825e+00 5.217171e+00 0.000000e+00 
1.442488e+00 1.509424e+00 0.000000e+00 
9.151023e-01 4.212547e+00 0.000000e+00 
8.986520e-01 5.574639e+00 0.000000e+00 
1.984405e+00 2.453365e+00 0.000000e+00 
2.948178e+00 4.526978e+00 0.000000e+00 
1.578352e+00 4.284774e+00 0.000000e+00 
2.624964e+00 1.031298e+00 0.000000e+00 
2.528095e+00 5.113502e+00 0.000000e+00 
1.899712e+00 2.519804e-01 0.000000e+00 
2.212314e+00 5.165438e+00 0.000000e+00 
1.181906e+00 7.347865e-01 0.000000e+00 
1.441831e+00 1.555563e+00 0.000000e+00 
8.254154e-01 4.346023e-01 1.000000e+00 
1.383334e+00 5.698524e+00 0.000000e+00 
5.264455e-01 4.347192e+00 1.000000e+00 
1.293542e+00 3.411380e+00 0.000000e+00 
7.719047e-01 4.087679e+00 1.000000e+00 
1.332796e+00 3.920877e+00 0.000000e+00 
2.664922e+00 2.082995e+00 0.000000e+00 
1.764012e+00 5.997419e+00 0.000000e+00 
2.571868e+00 1.993829e+00 0.000000e+00 
1.391017e+00 7.033586e-01 0.000000e+00 
1.040980e+00 4.590696e+00 0.000000e+00 
1.920205e+00 1.382494e+00 0.000000e+00 
2.551860e+00 1.537303e+00 0.000000e+00 
1.134997e+00 3.315888e+00 0.000000e+00 
2.040634e+00 4.207254e+00 0.000000e+00 
1.932714e+00 6.233327e+00 0.000000e+00 
2.490022e+00 5.621862e+00 0.000000e+00 
2.079322e+00 6.122978e+00 0.000000e+00 
1.915567e+00 6.098753e+00 0.000000e+00 
1.493035e+00 4.268459e+00 0.000000e+00 
6.443643e-01 5.786407e+00 1.000000e+00 
2.433371e+00 5.887187e+00 0.000000e+00 
2.539675e+00 2.871776e+00 0.000000e+00 
1.921961e+00 2.476732e+00 0.000000e+00 
1.197740e+00 5.984839e+00 0.000000e+00 
2.290792e+00 1.398019e+00 0.000000e+00 
1.857187e+00 4.965309e+00 0.000000e+00 
2.025984e+00 5.392421e+00 0.000000e+00 
