# 1D hohlraum problem 2021/03/19 10:15:11
x 3.000000e-01
t 5.000000e-01
N 8
# theta phi I
1.657703e+00 6.140763e+00 0.000000e+00 
9.729649e-01 3.848746e+00 0.000000e+00 
1.548063e+00 5.451154e+00 0.000000e+00 
1.503322e+00 1.917119e+00 0.000000e+00 
1.951690e+00 2.707413e+00 0.000000e+00 
1.472539e+00 1.251766e+00 0.000000e+00 
1.960170e+00 1.661005e+00 0.000000e+00 
1.396060e+00 1.577534e-01 0.000000e+00 
# Exact (~1e-8) pressure tensor
6.533333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.733333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.733333e-01 
