# 1D hohlraum problem 2021/03/19 10:15:11
x 3.000000e-01
t 4.000000e-01
N 512
# theta phi I
3.215272e-01 4.829870e+00 1.000000e+00 
6.719582e-01 1.749066e-01 1.000000e+00 
7.142374e-01 5.355067e+00 1.000000e+00 
2.472623e+00 5.249301e+00 0.000000e+00 
5.958950e-01 1.066688e+00 1.000000e+00 
1.987618e+00 4.912703e+00 0.000000e+00 
8.023273e-01 2.081137e+00 0.000000e+00 
7.515999e-01 5.749197e+00 0.000000e+00 
1.371560e+00 6.167970e+00 0.000000e+00 
1.732866e+00 2.969663e+00 0.000000e+00 
9.946613e-01 5.963031e-01 0.000000e+00 
1.013820e+00 3.065784e+00 0.000000e+00 
1.338480e+00 5.464847e-01 0.000000e+00 
8.345734e-01 5.387163e+00 0.000000e+00 
1.380481e+00 6.121643e-01 0.000000e+00 
1.247639e+00 3.853049e+00 0.000000e+00 
1.042095e+00 2.248520e+00 0.000000e+00 
1.980014e+00 4.072673e+00 0.000000e+00 
1.339153e+00 1.828452e+00 0.000000e+00 
3.313414e-01 1.251389e+00 1.000000e+00 
1.100978e+00 3.337920e+00 0.000000e+00 
8.430742e-01 4.799401e+00 0.000000e+00 
6.388787e-01 1.901841e+00 1.000000e+00 
1.852511e+00 1.942527e+00 0.000000e+00 
9.661366e-01 4.091635e+00 0.000000e+00 
1.425434e+00 4.627612e+00 0.000000e+00 
4.760434e-01 3.463535e+00 1.000000e+00 
2.264758e+00 5.031119e+00 0.000000e+00 
4.909421e-01 4.825787e+00 1.000000e+00 
2.431065e+00 4.534190e+00 0.000000e+00 
1.347821e+00 5.812271e+00 0.000000e+00 
1.388042e+00 5.817352e+00 0.000000e+00 
8.381829e-01 3.401299e+00 0.000000e+00 
1.602650e+00 3.641181e+00 0.000000e+00 
2.057738e+00 5.454598e+00 0.000000e+00 
1.589755e+00 5.161440e+00 0.000000e+00 
1.896729e+00 1.012316e+00 0.000000e+00 
1.062166e+00 1.838424e+00 0.000000e+00 
4.492320e-01 3.923661e+00 1.000000e+00 
1.058279e+00 3.612718e-01 0.000000e+00 
1.873771e+00 3.316687e+00 0.000000e+00 
1.128822e-01 8.740005e-01 1.000000e+00 
1.271066e+00 1.614361e+00 0.000000e+00 
8.734199e-01 5.973349e+00 0.000000e+00 
2.188908e+00 3.178572e+00 0.000000e+00 
1.285144e+00 3.534511e-01 0.000000e+00 
1.702531e+00 4.793816e+00 0.000000e+00 
3.238207e-01 1.935465e-01 1.000000e+00 
1.871503e+00 2.061828e+00 0.000000e+00 
1.256793e+00 3.788253e+00 0.000000e+00 
2.755770e+00 5.594039e+00 0.000000e+00 
5.480648e-01 6.268020e-01 1.000000e+00 
2.611525e+00 5.502951e+00 0.000000e+00 
9.272437e-01 4.301401e+00 0.000000e+00 
2.077759e+00 5.748679e+00 0.000000e+00 
9.027996e-01 3.348484e+00 0.000000e+00 
8.058870e-01 5.842738e+00 0.000000e+00 
2.070343e+00 3.775284e+00 0.000000e+00 
2.284702e-01 1.516474e+00 1.000000e+00 
1.543189e+00 5.923504e+00 0.000000e+00 
9.627835e-01 2.872870e+00 0.000000e+00 
8.787715e-01 2.840766e+00 0.000000e+00 
2.032559e+00 5.329753e+00 0.000000e+00 
2.425581e+00 1.376073e+00 0.000000e+00 
2.805315e+00 1.796746e+00 0.000000e+00 
2.317049e+00 4.832943e+00 0.000000e+00 
4.027276e-01 7.249805e-01 1.000000e+00 
2.022644e+00 1.293645e+00 0.000000e+00 
1.086547e+00 4.835432e+00 0.000000e+00 
1.732167e+00 3.215214e+00 0.000000e+00 
1.793345e+00 4.138976e+00 0.000000e+00 
1.732190e+00 3.897294e+00 0.000000e+00 
6.752119e-01 9.977625e-01 1.000000e+00 
1.625092e+00 1.187072e+00 0.000000e+00 
1.842367e+00 5.193093e+00 0.000000e+00 
1.709630e+00 5.604550e+00 0.000000e+00 
2.618303e+00 1.416095e+00 0.000000e+00 
2.886667e+00 4.499184e+00 0.000000e+00 
1.531535e+00 1.611318e+00 0.000000e+00 
1.137959e+00 5.994964e+00 0.000000e+00 
9.141686e-01 1.377782e+00 0.000000e+00 
9.926549e-01 4.612468e+00 0.000000e+00 
3.176529e-01 1.132500e+00 1.000000e+00 
1.020635e+00 5.242913e+00 0.000000e+00 
2.517999e+00 4.813042e+00 0.000000e+00 
2.935475e-01 4.757304e+00 1.000000e+00 
8.717243e-01 5.855930e+00 0.000000e+00 
1.089491e+00 1.462545e+00 0.000000e+00 
1.828162e+00 3.562367e+00 0.000000e+00 
1.225204e+00 4.424239e+00 0.000000e+00 
1.283009e+00 2.952048e+00 0.000000e+00 
8.756868e-01 5.468309e-01 0.000000e+00 
2.129305e+00 5.639184e+00 0.000000e+00 
2.209530e+00 4.027582e+00 0.000000e+00 
1.970163e+00 5.962828e+00 0.000000e+00 
2.291582e+00 4.575423e+00 0.000000e+00 
1.477232e+00 3.095623e+00 0.000000e+00 
6.429147e-01 5.631326e-01 1.000000e+00 
1.184840e+00 5.854172e-01 0.000000e+00 
2.352173e+00 1.932700e-01 0.000000e+00 
2.417702e+00 2.395033e+00 0.000000e+00 
4.726914e-01 2.426419e+00 1.000000e+00 
8.372039e-01 2.269781e+00 0.000000e+00 
7.557378e-01 6.050259e+00 0.000000e+00 
1.534822e+00 3.020946e+00 0.000000e+00 
2.078390e+00 5.147168e+00 0.000000e+00 
2.749733e+00 2.042191e+00 0.000000e+00 
2.226184e+00 1.957416e+00 0.000000e+00 
1.603051e+00 1.273374e+00 0.000000e+00 
6.312729e-01 1.202518e+00 1.000000e+00 
2.794191e+00 3.714264e+00 0.000000e+00 
1.526320e+00 3.706944e+00 0.000000e+00 
2.632370e+00 4.443485e+00 0.000000e+00 
1.365950e+00 5.617496e+00 0.000000e+00 
2.050950e+00 2.822262e+00 0.000000e+00 
2.451648e+00 4.004586e+00 0.000000e+00 
2.367381e+00 2.470632e+00 0.000000e+00 
1.500292e+00 8.293928e-01 0.000000e+00 
8.127763e-01 2.215631e+00 0.000000e+00 
1.717898e+00 3.939441e+00 0.000000e+00 
1.181967e+00 1.280130e+00 0.000000e+00 
2.567602e+00 5.842230e+00 0.000000e+00 
1.262675e+00 3.565229e-01 0.000000e+00 
2.623916e-01 2.665580e+00 1.000000e+00 
1.881865e+00 4.612764e+00 0.000000e+00 
2.194129e+00 2.785022e+00 0.000000e+00 
2.392393e+00 1.967072e+00 0.000000e+00 
1.804621e+00 4.248646e+00 0.000000e+00 
1.259647e+00 3.761450e+00 0.000000e+00 
6.614350e-01 1.908424e+00 1.000000e+00 
5.260930e-01 4.646074e+00 1.000000e+00 
1.637131e+00 5.893959e+00 0.000000e+00 
9.751434e-01 3.005623e+00 0.000000e+00 
2.500172e+00 1.795920e+00 0.000000e+00 
1.027664e+00 6.054347e+00 0.000000e+00 
