# 1D hohlraum problem 2021/03/19 10:14:51
x 2.000000e-01
t 3.000000e-01
N 256
# theta phi I
2.795232e+00 3.744563e+00 0.000000e+00 
1.067962e+00 2.663979e+00 0.000000e+00 
2.265335e+00 3.644788e+00 0.000000e+00 
2.209816e-02 5.008424e+00 1.000000e+00 
2.686434e+00 3.426726e+00 0.000000e+00 
5.876098e-01 7.802711e-02 1.000000e+00 
1.432402e+00 4.814432e+00 0.000000e+00 
1.971491e+00 3.687759e+00 0.000000e+00 
2.337895e+00 2.302964e+00 0.000000e+00 
1.702923e+00 5.990786e+00 0.000000e+00 
1.338502e+00 7.847247e-01 0.000000e+00 
7.249103e-01 2.527293e-01 1.000000e+00 
1.126491e+00 3.128537e-01 0.000000e+00 
1.131572e+00 5.589925e+00 0.000000e+00 
2.155557e+00 5.391060e+00 0.000000e+00 
4.761875e-01 1.836084e+00 1.000000e+00 
2.263880e+00 5.135776e+00 0.000000e+00 
2.511219e+00 6.149220e+00 0.000000e+00 
5.469199e-01 2.713973e+00 1.000000e+00 
1.089127e+00 4.517241e+00 0.000000e+00 
2.599278e+00 5.624393e+00 0.000000e+00 
2.821759e+00 3.978356e+00 0.000000e+00 
2.148159e+00 1.018458e+00 0.000000e+00 
2.317822e+00 4.279320e+00 0.000000e+00 
2.278344e+00 5.379495e+00 0.000000e+00 
2.390590e+00 8.539360e-01 0.000000e+00 
1.714250e+00 4.449528e+00 0.000000e+00 
2.462508e+00 4.692076e+00 0.000000e+00 
1.973452e+00 4.150349e+00 0.000000e+00 
2.097273e+00 6.237444e+00 0.000000e+00 
2.994998e+00 2.843889e+00 0.000000e+00 
8.398736e-01 2.613657e+00 1.000000e+00 
1.873872e+00 4.757695e+00 0.000000e+00 
4.597113e-01 5.148700e+00 1.000000e+00 
2.486703e+00 4.750852e+00 0.000000e+00 
2.351325e+00 1.752653e+00 0.000000e+00 
4.710690e-01 2.156592e+00 1.000000e+00 
2.872025e+00 6.183088e+00 0.000000e+00 
2.801493e+00 2.309346e+00 0.000000e+00 
1.465629e+00 3.941028e+00 0.000000e+00 
7.984719e-01 3.295056e+00 1.000000e+00 
6.282155e-01 4.075169e+00 1.000000e+00 
3.639804e-01 8.753564e-01 1.000000e+00 
8.437697e-01 3.408247e+00 0.000000e+00 
6.141165e-01 3.764146e+00 1.000000e+00 
6.772889e-01 5.417099e+00 1.000000e+00 
2.202633e+00 3.604125e-01 0.000000e+00 
1.474126e+00 4.701415e+00 0.000000e+00 
3.604238e-01 3.542072e+00 1.000000e+00 
5.540912e-01 4.399569e+00 1.000000e+00 
1.895872e+00 5.364794e+00 0.000000e+00 
2.313969e+00 1.630190e+00 0.000000e+00 
2.619882e+00 1.730758e+00 0.000000e+00 
1.315419e+00 6.425058e-01 0.000000e+00 
1.869796e-01 5.438502e+00 1.000000e+00 
1.179343e+00 8.550579e-01 0.000000e+00 
1.593846e+00 6.512340e-01 0.000000e+00 
2.543757e+00 1.586532e+00 0.000000e+00 
5.358254e-01 4.546019e+00 1.000000e+00 
9.147306e-01 5.925959e+00 0.000000e+00 
1.989043e+00 5.259340e+00 0.000000e+00 
1.063130e+00 3.870855e+00 0.000000e+00 
1.812461e+00 3.652027e+00 0.000000e+00 
2.632418e+00 5.330515e+00 0.000000e+00 
4.977770e-01 1.160300e+00 1.000000e+00 
2.347190e+00 2.156777e-01 0.000000e+00 
2.193728e+00 1.847539e+00 0.000000e+00 
1.928974e+00 5.932141e+00 0.000000e+00 
2.418441e+00 5.942118e+00 0.000000e+00 
2.445430e+00 2.357447e+00 0.000000e+00 
2.122816e+00 3.952206e+00 0.000000e+00 
3.062993e-01 4.687002e+00 1.000000e+00 
7.709232e-01 3.251486e+00 1.000000e+00 
9.239563e-01 5.270411e+00 0.000000e+00 
9.254758e-01 2.567002e+00 0.000000e+00 
1.405896e+00 6.108152e+00 0.000000e+00 
2.083335e+00 1.743026e+00 0.000000e+00 
