# 1D hohlraum problem 2021/03/19 10:15:18
x 3.000000e-01
t 6.000000e-01
N 256
# theta phi I
8.500319e-01 1.355496e-01 1.000000e+00 
8.850076e-01 3.534488e+00 1.000000e+00 
5.148294e-01 1.477352e+00 1.000000e+00 
1.949104e+00 3.553880e+00 0.000000e+00 
8.428758e-01 3.002973e-01 1.000000e+00 
2.269118e+00 9.461323e-01 0.000000e+00 
4.203794e-01 2.400060e-01 1.000000e+00 
1.179871e+00 5.388138e+00 0.000000e+00 
3.586011e-01 5.654395e+00 1.000000e+00 
1.105192e+00 2.703541e+00 0.000000e+00 
3.941516e-01 3.363426e+00 1.000000e+00 
1.722477e+00 1.382721e+00 0.000000e+00 
5.280290e-01 3.271635e-01 1.000000e+00 
1.927727e+00 4.176215e+00 0.000000e+00 
2.128813e+00 4.187797e+00 0.000000e+00 
5.054788e-01 8.299922e-01 1.000000e+00 
2.338505e+00 3.865361e+00 0.000000e+00 
9.563659e-01 2.295484e+00 1.000000e+00 
2.678992e+00 3.133748e+00 0.000000e+00 
8.931979e-01 5.912587e+00 1.000000e+00 
1.756882e+00 5.038480e+00 0.000000e+00 
4.909517e-01 3.368612e+00 1.000000e+00 
9.908227e-01 3.857194e+00 1.000000e+00 
8.274168e-01 3.647871e+00 1.000000e+00 
1.089473e+00 6.159890e+00 0.000000e+00 
1.605800e+00 1.200472e+00 0.000000e+00 
1.864379e+00 4.660856e+00 0.000000e+00 
2.084075e+00 4.442513e+00 0.000000e+00 
1.173540e+00 2.958494e-02 0.000000e+00 
1.370244e+00 2.861518e+00 0.000000e+00 
6.498451e-01 4.078968e-02 1.000000e+00 
1.922424e+00 5.441938e+00 0.000000e+00 
1.753254e-01 4.918495e+00 1.000000e+00 
1.054351e+00 3.680651e+00 0.000000e+00 
2.354499e+00 2.082000e+00 0.000000e+00 
1.093254e+00 5.821133e-01 0.000000e+00 
1.127942e+00 3.581329e+00 0.000000e+00 
1.312212e+00 2.553462e+00 0.000000e+00 
1.977407e+00 5.348656e+00 0.000000e+00 
1.549772e+00 4.497615e+00 0.000000e+00 
1.666580e+00 3.977131e+00 0.000000e+00 
1.670606e+00 5.303179e-01 0.000000e+00 
1.410951e+00 3.780001e+00 0.000000e+00 
1.074624e+00 2.438664e+00 0.000000e+00 
2.111068e+00 3.422415e+00 0.000000e+00 
3.563188e-01 2.253530e+00 1.000000e+00 
1.777875e+00 2.126106e+00 0.000000e+00 
1.821758e+00 2.453022e+00 0.000000e+00 
3.047536e-01 4.519874e+00 1.000000e+00 
1.744106e+00 4.909432e+00 0.000000e+00 
1.240979e+00 5.142718e+00 0.000000e+00 
2.238699e+00 1.033804e+00 0.000000e+00 
2.513766e+00 3.931378e+00 0.000000e+00 
1.439776e+00 8.926108e-01 0.000000e+00 
1.918863e+00 5.392726e+00 0.000000e+00 
1.803482e+00 5.884018e+00 0.000000e+00 
1.731213e+00 9.413640e-01 0.000000e+00 
1.389585e+00 4.478474e-01 0.000000e+00 
1.305236e+00 5.750893e+00 0.000000e+00 
1.047193e+00 3.214966e+00 1.000000e+00 
4.949411e-01 6.067006e+00 1.000000e+00 
1.287581e+00 4.808213e+00 0.000000e+00 
1.066049e+00 2.189944e+00 0.000000e+00 
6.862949e-01 5.887294e+00 1.000000e+00 
1.172039e+00 5.658200e+00 0.000000e+00 
2.401815e-01 6.280375e+00 1.000000e+00 
2.167912e+00 3.536332e+00 0.000000e+00 
4.968059e-01 4.301612e+00 1.000000e+00 
1.196167e+00 4.726430e+00 0.000000e+00 
1.556898e+00 4.400537e+00 0.000000e+00 
8.327635e-01 9.186383e-01 1.000000e+00 
2.473114e+00 2.499171e-01 0.000000e+00 
9.313035e-01 3.803274e-01 1.000000e+00 
1.486600e+00 3.944641e+00 0.000000e+00 
1.444013e+00 4.740537e+00 0.000000e+00 
1.392873e+00 2.123418e+00 0.000000e+00 
2.163051e+00 3.439120e+00 0.000000e+00 
1.117172e+00 3.553724e+00 0.000000e+00 
2.439775e+00 5.714956e-01 0.000000e+00 
2.323880e+00 1.971637e+00 0.000000e+00 
2.492885e+00 5.327202e+00 0.000000e+00 
2.234965e+00 4.053977e+00 0.000000e+00 
5.776830e-01 5.380095e+00 1.000000e+00 
2.188889e+00 2.669362e+00 0.000000e+00 
6.923399e-01 1.953964e+00 1.000000e+00 
7.099539e-01 1.033958e+00 1.000000e+00 
2.448776e+00 4.812792e+00 0.000000e+00 
1.145047e+00 1.658502e+00 0.000000e+00 
1.726026e+00 3.629791e+00 0.000000e+00 
2.048677e+00 7.715282e-01 0.000000e+00 
1.950308e+00 1.410699e+00 0.000000e+00 
1.791528e+00 1.665432e+00 0.000000e+00 
2.002937e+00 3.476154e+00 0.000000e+00 
1.343346e+00 4.836756e+00 0.000000e+00 
1.524379e+00 1.029837e+00 0.000000e+00 
8.882845e-01 5.825103e-01 1.000000e+00 
1.294110e+00 3.701430e+00 0.000000e+00 
8.111034e-01 1.595659e+00 1.000000e+00 
2.318151e+00 5.373878e+00 0.000000e+00 
