# 1D hohlraum problem 2021/03/19 10:15:03
x 2.000000e-01
t 6.000000e-01
N 64
# theta phi I
1.132015e+00 3.242913e+00 1.000000e+00 
1.402276e+00 3.558564e-01 0.000000e+00 
6.399700e-01 1.476224e+00 1.000000e+00 
2.469159e+00 3.076046e+00 0.000000e+00 
1.314828e+00 3.015085e+00 0.000000e+00 
9.112249e-01 4.766644e+00 1.000000e+00 
5.071248e-01 5.497163e+00 1.000000e+00 
2.127345e+00 3.354834e+00 0.000000e+00 
1.810687e+00 2.550817e+00 0.000000e+00 
1.582281e+00 4.623265e+00 0.000000e+00 
1.219409e+00 5.268964e+00 1.000000e+00 
2.201957e+00 2.744076e+00 0.000000e+00 
2.763849e+00 5.628120e+00 0.000000e+00 
9.890340e-01 5.418803e+00 1.000000e+00 
2.775745e+00 1.633334e+00 0.000000e+00 
1.922251e+00 4.206349e+00 0.000000e+00 
2.801886e+00 9.860425e-01 0.000000e+00 
2.572886e+00 6.248942e+00 0.000000e+00 
1.603465e+00 2.146806e+00 0.000000e+00 
1.809409e+00 6.263327e-01 0.000000e+00 
1.792530e+00 5.950478e+00 0.000000e+00 
1.336120e+00 4.605636e+00 0.000000e+00 
1.884226e+00 6.138376e+00 0.000000e+00 
1.716508e+00 1.211402e+00 0.000000e+00 
2.435126e+00 6.809740e-01 0.000000e+00 
7.707928e-01 3.522438e+00 1.000000e+00 
1.352944e+00 9.426595e-01 0.000000e+00 
3.460804e-01 2.302636e+00 1.000000e+00 
8.355691e-01 5.346682e+00 1.000000e+00 
3.968629e-01 2.702548e+00 1.000000e+00 
7.026569e-01 2.667692e+00 1.000000e+00 
1.933811e+00 3.103626e+00 0.000000e+00 
2.537188e+00 3.382013e+00 0.000000e+00 
1.365486e+00 2.594275e+00 0.000000e+00 
8.086271e-01 9.333294e-01 1.000000e+00 
1.762879e+00 5.630292e+00 0.000000e+00 
1.435574e+00 3.027843e+00 0.000000e+00 
1.757734e+00 4.598750e+00 0.000000e+00 
7.664189e-01 2.674313e+00 1.000000e+00 
1.774410e+00 5.184697e+00 0.000000e+00 
2.270380e+00 4.045585e+00 0.000000e+00 
2.406099e+00 2.618229e+00 0.000000e+00 
7.225801e-01 4.213720e+00 1.000000e+00 
2.461311e+00 5.830021e+00 0.000000e+00 
8.770762e-01 2.525872e+00 1.000000e+00 
2.742734e+00 4.960437e-01 0.000000e+00 
2.161970e+00 6.098363e+00 0.000000e+00 
2.341295e-02 4.739341e+00 1.000000e+00 
1.517726e+00 6.023415e+00 0.000000e+00 
8.081264e-01 3.676152e+00 1.000000e+00 
1.734575e+00 5.503177e-01 0.000000e+00 
1.628703e+00 1.540742e+00 0.000000e+00 
1.507284e+00 3.553898e+00 0.000000e+00 
1.508971e+00 4.008104e+00 0.000000e+00 
1.414593e+00 6.168398e+00 0.000000e+00 
6.818462e-01 6.009132e+00 1.000000e+00 
6.422142e-01 4.546621e+00 1.000000e+00 
1.177368e+00 6.075659e+00 1.000000e+00 
6.686878e-01 5.736912e-01 1.000000e+00 
2.628956e+00 4.271068e+00 0.000000e+00 
1.140278e+00 5.784420e+00 1.000000e+00 
1.083143e+00 3.161236e+00 1.000000e+00 
1.869027e+00 4.128843e-01 0.000000e+00 
4.093293e-01 3.687039e+00 1.000000e+00 
# Exact (~1e-8) pressure tensor
4.814815e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.592593e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.592593e-01 
