# 1D hohlraum problem 2021/03/19 10:14:45
x 1.000000e-01
t 6.000000e-01
N 256
# theta phi I
1.563930e+00 6.122656e+00 0.000000e+00 
1.066176e+00 4.692754e+00 1.000000e+00 
2.990103e+00 5.404919e+00 0.000000e+00 
5.872852e-01 2.138774e+00 1.000000e+00 
2.689538e+00 5.383841e+00 0.000000e+00 
1.800005e+00 2.877112e+00 0.000000e+00 
7.682944e-01 2.202961e+00 1.000000e+00 
2.488964e+00 9.102162e-01 0.000000e+00 
1.105735e+00 1.806872e+00 1.000000e+00 
1.112987e+00 2.618971e+00 1.000000e+00 
5.551458e-01 3.502633e-01 1.000000e+00 
1.157673e+00 2.364459e+00 1.000000e+00 
1.293743e+00 2.129672e+00 1.000000e+00 
6.630689e-01 3.104186e+00 1.000000e+00 
1.227932e+00 5.741545e+00 1.000000e+00 
1.200300e+00 5.836313e+00 1.000000e+00 
4.247402e-01 6.232994e+00 1.000000e+00 
2.117243e+00 2.488800e+00 0.000000e+00 
1.698389e+00 2.717507e+00 0.000000e+00 
3.362000e-01 5.661914e+00 1.000000e+00 
3.653223e-01 3.413469e+00 1.000000e+00 
1.294959e+00 3.037704e+00 1.000000e+00 
2.189285e+00 1.806581e+00 0.000000e+00 
1.885301e+00 5.404730e+00 0.000000e+00 
1.204372e+00 9.322046e-01 1.000000e+00 
1.201709e+00 5.726381e+00 1.000000e+00 
2.553017e+00 5.144655e+00 0.000000e+00 
1.200124e+00 2.027844e+00 1.000000e+00 
8.292505e-01 1.551188e+00 1.000000e+00 
2.157823e+00 1.660014e+00 0.000000e+00 
2.298198e+00 2.312756e+00 0.000000e+00 
1.903413e+00 3.392278e+00 0.000000e+00 
8.430440e-01 5.503576e+00 1.000000e+00 
4.444284e-01 2.538916e-01 1.000000e+00 
1.040940e+00 4.874763e+00 1.000000e+00 
1.598820e+00 4.631551e+00 0.000000e+00 
1.346485e+00 6.145375e+00 1.000000e+00 
2.847435e+00 5.114487e-01 0.000000e+00 
1.501983e+00 3.905088e+00 0.000000e+00 
1.547774e+00 3.283403e-02 0.000000e+00 
2.421310e+00 1.187622e+00 0.000000e+00 
2.745055e+00 1.507271e-01 0.000000e+00 
1.464639e+00 6.223745e+00 0.000000e+00 
1.117437e+00 4.592147e+00 1.000000e+00 
2.202117e+00 4.347878e+00 0.000000e+00 
6.359592e-01 4.831911e-01 1.000000e+00 
2.050764e+00 3.170554e+00 0.000000e+00 
7.434597e-01 5.023251e+00 1.000000e+00 
2.153871e-01 1.331891e+00 1.000000e+00 
6.945265e-01 7.170439e-01 1.000000e+00 
1.732717e+00 5.815262e+00 0.000000e+00 
1.024018e+00 3.712001e+00 1.000000e+00 
8.680390e-01 5.445059e+00 1.000000e+00 
1.305723e+00 5.187890e+00 1.000000e+00 
1.055402e+00 2.873784e+00 1.000000e+00 
1.025457e+00 4.228197e+00 1.000000e+00 
2.251388e+00 4.379811e+00 0.000000e+00 
1.795478e+00 2.273649e+00 0.000000e+00 
8.140972e-01 7.173622e-01 1.000000e+00 
5.056069e-01 9.578761e-01 1.000000e+00 
1.670096e+00 5.418646e+00 0.000000e+00 
1.539403e+00 2.598493e-01 0.000000e+00 
1.371627e+00 3.763341e+00 1.000000e+00 
5.937318e-01 1.328389e+00 1.000000e+00 
1.051121e+00 4.755885e+00 1.000000e+00 
6.311072e-01 5.267615e+00 1.000000e+00 
2.014034e+00 5.960062e+00 0.000000e+00 
2.046012e+00 2.816309e+00 0.000000e+00 
2.162346e+00 5.533883e+00 0.000000e+00 
2.343651e+00 2.073981e+00 0.000000e+00 
8.152819e-01 4.277084e+00 1.000000e+00 
1.395252e-01 1.994776e+00 1.000000e+00 
1.417150e+00 1.826028e+00 0.000000e+00 
1.058538e+00 3.070925e+00 1.000000e+00 
2.719625e+00 5.874668e+00 0.000000e+00 
2.543853e+00 2.916840e+00 0.000000e+00 
2.435375e+00 1.804711e-01 0.000000e+00 
1.438443e+00 3.794701e+00 0.000000e+00 
7.375741e-01 4.877344e+00 1.000000e+00 
2.157567e+00 1.839169e+00 0.000000e+00 
1.754641e+00 3.061795e+00 0.000000e+00 
2.700278e+00 6.037056e+00 0.000000e+00 
3.152766e-02 5.909043e+00 1.000000e+00 
2.356399e+00 1.531846e+00 0.000000e+00 
1.501875e+00 6.123100e-01 0.000000e+00 
1.319490e+00 5.788956e+00 1.000000e+00 
7.049361e-01 3.881758e+00 1.000000e+00 
1.951375e+00 1.016456e-01 0.000000e+00 
2.749640e-01 5.401928e+00 1.000000e+00 
1.363723e+00 5.238481e+00 1.000000e+00 
1.689625e+00 5.036392e+00 0.000000e+00 
2.698230e+00 5.413796e+00 0.000000e+00 
9.607498e-01 5.358529e+00 1.000000e+00 
2.034409e+00 6.967894e-01 0.000000e+00 
1.618836e+00 6.194706e+00 0.000000e+00 
1.228960e+00 3.050058e+00 1.000000e+00 
6.005643e-01 5.852316e+00 1.000000e+00 
1.950528e+00 1.652643e+00 0.000000e+00 
1.694621e+00 5.808491e+00 0.000000e+00 
9.115268e-01 3.789129e-01 1.000000e+00 
1.303414e+00 3.685250e+00 1.000000e+00 
2.729487e+00 1.275089e+00 0.000000e+00 
1.319140e+00 2.258975e+00 1.000000e+00 
2.763896e+00 5.730262e+00 0.000000e+00 
1.138195e+00 2.280178e+00 1.000000e+00 
1.804031e+00 2.762566e-01 0.000000e+00 
1.505408e-01 2.477197e+00 1.000000e+00 
1.663204e+00 1.245753e+00 0.000000e+00 
1.985556e+00 2.263723e+00 0.000000e+00 
1.557191e+00 2.116287e+00 0.000000e+00 
2.521380e+00 5.375199e+00 0.000000e+00 
4.848680e-01 6.007776e-01 1.000000e+00 
1.596589e+00 9.421818e-01 0.000000e+00 
1.823380e+00 2.879404e-01 0.000000e+00 
1.693617e+00 6.704687e-01 0.000000e+00 
9.974749e-01 3.738051e+00 1.000000e+00 
4.595050e-01 3.585355e+00 1.000000e+00 
8.875219e-01 1.665110e+00 1.000000e+00 
2.125670e+00 3.371133e+00 0.000000e+00 
2.683434e+00 3.497030e+00 0.000000e+00 
3.873255e-01 5.192773e+00 1.000000e+00 
7.222288e-01 3.713172e+00 1.000000e+00 
9.632692e-01 5.727290e+00 1.000000e+00 
2.150904e+00 4.138661e+00 0.000000e+00 
1.454103e+00 2.088578e+00 0.000000e+00 
6.729189e-01 1.221845e+00 1.000000e+00 
6.466723e-01 5.038205e+00 1.000000e+00 
2.251132e+00 3.739760e-01 0.000000e+00 
1.503028e+00 3.528210e+00 0.000000e+00 
1.645679e+00 3.694052e+00 0.000000e+00 
1.663420e+00 2.683698e+00 0.000000e+00 
8.772721e-01 1.520383e+00 1.000000e+00 
1.503739e+00 1.695356e+00 0.000000e+00 
2.793250e+00 3.012344e+00 0.000000e+00 
1.393899e+00 3.309979e-01 1.000000e+00 
6.838569e-01 3.808302e+00 1.000000e+00 
2.637212e+00 6.133619e+00 0.000000e+00 
2.046874e+00 3.705184e+00 0.000000e+00 
2.130625e+00 3.200906e+00 0.000000e+00 
1.396201e+00 5.878670e+00 1.000000e+00 
1.222867e+00 2.082342e+00 1.000000e+00 
1.635446e+00 2.988070e+00 0.000000e+00 
1.444416e+00 4.112303e+00 0.000000e+00 
8.521055e-01 3.865447e+00 1.000000e+00 
6.453272e-01 6.873649e-01 1.000000e+00 
