# 1D hohlraum problem 2021/03/19 10:15:34
x 5.000000e-01
t 6.000000e-01
N 128
# theta phi I
2.409592e+00 4.042020e+00 0.000000e+00 
2.205301e+00 2.188852e+00 0.000000e+00 
8.824218e-01 4.997224e+00 0.000000e+00 
2.838278e+00 4.363606e+00 0.000000e+00 
2.831203e+00 4.214835e+00 0.000000e+00 
1.506594e+00 9.204230e-01 0.000000e+00 
2.300053e+00 1.214253e+00 0.000000e+00 
1.638069e+00 2.180571e-01 0.000000e+00 
1.242433e+00 5.265691e+00 0.000000e+00 
2.781987e+00 1.527941e+00 0.000000e+00 
1.602368e+00 3.811782e+00 0.000000e+00 
6.467863e-01 3.566162e+00 0.000000e+00 
1.975811e+00 1.006726e+00 0.000000e+00 
1.845555e+00 1.043022e+00 0.000000e+00 
1.506591e-01 8.473847e-01 1.000000e+00 
7.214518e-01 1.932556e+00 0.000000e+00 
1.291609e+00 4.739890e+00 0.000000e+00 
1.795417e+00 1.716212e+00 0.000000e+00 
1.893567e+00 5.257153e+00 0.000000e+00 
1.817862e+00 2.182258e+00 0.000000e+00 
1.544739e+00 4.149950e-01 0.000000e+00 
2.071908e+00 5.034633e+00 0.000000e+00 
1.272297e+00 2.236776e+00 0.000000e+00 
1.603109e+00 6.117638e+00 0.000000e+00 
1.019549e+00 9.745359e-01 0.000000e+00 
1.155176e+00 2.471661e+00 0.000000e+00 
2.236422e+00 1.080298e-01 0.000000e+00 
2.919773e+00 1.355532e+00 0.000000e+00 
1.825493e+00 2.575302e-01 0.000000e+00 
1.446361e+00 3.189931e+00 0.000000e+00 
1.942846e+00 5.883829e+00 0.000000e+00 
1.011850e+00 4.784529e+00 0.000000e+00 
1.146897e+00 4.483699e+00 0.000000e+00 
2.785350e+00 8.806422e-01 0.000000e+00 
6.980104e-01 4.746881e+00 0.000000e+00 
2.418532e+00 4.062848e-01 0.000000e+00 
1.818149e+00 3.572934e+00 0.000000e+00 
1.426103e+00 2.648382e+00 0.000000e+00 
7.724406e-01 4.785402e+00 0.000000e+00 
2.282267e+00 5.496293e+00 0.000000e+00 
2.617795e+00 6.002212e+00 0.000000e+00 
1.348024e+00 1.543725e+00 0.000000e+00 
2.363917e+00 2.982363e+00 0.000000e+00 
5.481967e-01 1.835197e-01 1.000000e+00 
1.646385e+00 1.536957e-01 0.000000e+00 
1.566108e+00 2.278468e+00 0.000000e+00 
2.134865e+00 6.194050e+00 0.000000e+00 
6.332825e-01 3.557326e+00 0.000000e+00 
1.654393e+00 4.558558e+00 0.000000e+00 
1.298103e+00 3.873217e+00 0.000000e+00 
2.087839e+00 3.243140e-01 0.000000e+00 
4.622903e-01 3.686265e+00 1.000000e+00 
1.904384e+00 1.639930e+00 0.000000e+00 
1.435020e+00 1.281133e+00 0.000000e+00 
5.992070e-01 5.475418e+00 0.000000e+00 
1.729361e+00 5.790379e-01 0.000000e+00 
8.455107e-01 5.292636e+00 0.000000e+00 
1.168175e+00 2.678104e+00 0.000000e+00 
1.829662e+00 1.936895e+00 0.000000e+00 
1.931742e+00 3.480592e+00 0.000000e+00 
2.817719e+00 5.748523e+00 0.000000e+00 
1.605260e+00 5.619729e+00 0.000000e+00 
1.623936e+00 1.983877e+00 0.000000e+00 
2.537814e+00 2.780500e-01 0.000000e+00 
1.291306e+00 4.794658e+00 0.000000e+00 
2.396643e+00 6.079714e-01 0.000000e+00 
1.399778e+00 9.725771e-01 0.000000e+00 
1.514903e+00 3.833463e+00 0.000000e+00 
2.556568e+00 3.530804e+00 0.000000e+00 
1.392611e+00 3.589932e+00 0.000000e+00 
8.903290e-01 1.791646e+00 0.000000e+00 
1.503466e+00 4.787938e+00 0.000000e+00 
2.484023e+00 4.484619e+00 0.000000e+00 
1.485229e+00 5.996714e+00 0.000000e+00 
2.514899e+00 3.790593e-01 0.000000e+00 
1.996316e+00 2.927009e+00 0.000000e+00 
2.171714e+00 2.600729e+00 0.000000e+00 
2.231349e+00 5.815419e+00 0.000000e+00 
1.389665e+00 1.137270e-01 0.000000e+00 
1.296241e+00 3.316527e+00 0.000000e+00 
1.268490e+00 5.169989e+00 0.000000e+00 
6.638247e-01 3.947901e+00 0.000000e+00 
2.152561e+00 3.491830e+00 0.000000e+00 
3.584359e-01 6.236798e+00 1.000000e+00 
1.885757e+00 3.291328e+00 0.000000e+00 
2.601020e+00 4.715896e+00 0.000000e+00 
1.520324e+00 2.315942e+00 0.000000e+00 
2.015182e+00 2.934623e+00 0.000000e+00 
3.104455e-01 8.003695e-01 1.000000e+00 
9.198456e-01 3.309880e+00 0.000000e+00 
1.660348e+00 5.967589e+00 0.000000e+00 
5.553457e-01 2.580870e+00 1.000000e+00 
1.315863e+00 9.176741e-01 0.000000e+00 
1.383587e+00 4.763201e+00 0.000000e+00 
1.595651e+00 7.958247e-01 0.000000e+00 
8.627493e-01 1.245790e+00 0.000000e+00 
2.097874e+00 4.566463e+00 0.000000e+00 
1.771901e+00 3.767999e+00 0.000000e+00 
8.049123e-01 8.678983e-01 0.000000e+00 
1.664777e+00 5.441017e-01 0.000000e+00 
9.541981e-01 8.344565e-01 0.000000e+00 
5.022478e-01 3.922371e+00 1.000000e+00 
8.359129e-01 5.248875e+00 0.000000e+00 
2.648836e+00 1.643456e+00 0.000000e+00 
8.328473e-01 7.891318e-01 0.000000e+00 
2.666842e+00 5.201619e+00 0.000000e+00 
2.571817e+00 5.777578e+00 0.000000e+00 
2.727006e+00 2.339386e+00 0.000000e+00 
1.624593e+00 2.768062e+00 0.000000e+00 
9.281614e-01 5.756830e+00 0.000000e+00 
2.851521e+00 2.124537e+00 0.000000e+00 
2.198208e+00 6.065043e+00 0.000000e+00 
5.557672e-01 1.602224e+00 1.000000e+00 
2.745057e+00 2.620341e+00 0.000000e+00 
1.812782e+00 3.697203e+00 0.000000e+00 
1.789622e+00 8.083546e-01 0.000000e+00 
2.446188e+00 9.061706e-01 0.000000e+00 
7.643892e-01 5.895222e+00 0.000000e+00 
1.210647e+00 1.879906e+00 0.000000e+00 
1.862736e+00 1.215471e+00 0.000000e+00 
1.898592e+00 3.092734e+00 0.000000e+00 
1.397698e+00 3.549955e+00 0.000000e+00 
2.815866e+00 4.228337e+00 0.000000e+00 
9.638187e-01 5.665047e+00 0.000000e+00 
1.197087e+00 4.010498e+00 0.000000e+00 
9.674003e-01 4.642035e+00 0.000000e+00 
8.374304e-01 3.347339e+00 0.000000e+00 
1.742620e+00 3.385637e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.425926e-01 0.000000e+00 0.000000e+00 
0.000000e+00 7.870370e-02 0.000000e+00 
0.000000e+00 0.000000e+00 7.870371e-02 
