# 1D hohlraum problem 2021/03/19 10:15:05
x 2.000000e-01
t 6.000000e-01
N 256
# theta phi I
1.541890e+00 3.056592e+00 0.000000e+00 
3.287658e-01 1.687823e+00 1.000000e+00 
9.207599e-01 5.799433e+00 1.000000e+00 
6.907863e-01 2.646311e+00 1.000000e+00 
1.618823e+00 1.917924e+00 0.000000e+00 
1.841038e+00 2.615753e+00 0.000000e+00 
1.549957e+00 3.391514e+00 0.000000e+00 
2.556290e+00 1.318882e+00 0.000000e+00 
9.393929e-01 3.376729e+00 1.000000e+00 
2.023035e+00 3.929713e-01 0.000000e+00 
1.430943e+00 1.235918e+00 0.000000e+00 
7.757954e-01 1.415573e+00 1.000000e+00 
1.794446e+00 6.111042e-01 0.000000e+00 
7.532389e-01 4.832466e+00 1.000000e+00 
1.424802e+00 2.093750e+00 0.000000e+00 
1.570250e+00 5.560353e+00 0.000000e+00 
2.232064e+00 2.212829e+00 0.000000e+00 
1.933597e+00 4.636832e-01 0.000000e+00 
1.744306e+00 6.071294e+00 0.000000e+00 
1.589796e+00 1.349043e+00 0.000000e+00 
2.413949e+00 5.561673e+00 0.000000e+00 
2.068280e+00 1.920671e+00 0.000000e+00 
1.881295e+00 1.522076e+00 0.000000e+00 
1.118792e+00 2.944548e+00 1.000000e+00 
2.625635e+00 3.746816e+00 0.000000e+00 
9.403331e-01 7.618929e-01 1.000000e+00 
2.646358e+00 5.693567e+00 0.000000e+00 
2.643593e+00 1.039412e-01 0.000000e+00 
2.611688e+00 1.843026e+00 0.000000e+00 
2.405149e+00 4.321345e+00 0.000000e+00 
1.282677e+00 1.904288e+00 0.000000e+00 
2.301237e+00 2.431318e-01 0.000000e+00 
1.549368e+00 1.665776e+00 0.000000e+00 
2.790481e+00 6.046183e+00 0.000000e+00 
2.342070e+00 1.401207e+00 0.000000e+00 
8.722990e-01 1.666924e+00 1.000000e+00 
2.069630e+00 1.158537e+00 0.000000e+00 
1.503419e+00 4.646559e+00 0.000000e+00 
2.466685e+00 8.058089e-01 0.000000e+00 
9.691530e-01 7.127387e-01 1.000000e+00 
8.848733e-01 6.892447e-01 1.000000e+00 
