# 1D hohlraum problem 2021/03/19 10:15:15
x 3.000000e-01
t 5.000000e-01
N 512
# theta phi I
2.588716e+00 2.963082e+00 0.000000e+00 
2.744325e+00 4.585770e+00 0.000000e+00 
1.813509e+00 1.167506e+00 0.000000e+00 
1.047410e+00 3.173158e+00 0.000000e+00 
2.282627e+00 2.884739e+00 0.000000e+00 
1.012836e+00 4.363347e+00 0.000000e+00 
1.452580e+00 3.907844e+00 0.000000e+00 
6.540080e-01 5.299542e+00 1.000000e+00 
1.429208e+00 1.620438e+00 0.000000e+00 
1.839956e+00 4.685990e+00 0.000000e+00 
9.438120e-01 8.283607e-02 0.000000e+00 
2.427768e+00 3.261987e+00 0.000000e+00 
1.854594e+00 2.346206e+00 0.000000e+00 
8.946926e-01 2.509861e+00 1.000000e+00 
1.723437e+00 4.907242e+00 0.000000e+00 
7.435865e-01 2.409249e-01 1.000000e+00 
8.906147e-01 8.777680e-01 1.000000e+00 
2.426133e+00 3.560449e+00 0.000000e+00 
1.691001e+00 5.464384e+00 0.000000e+00 
3.954307e-01 4.339621e+00 1.000000e+00 
1.708090e+00 7.646703e-01 0.000000e+00 
1.980015e+00 5.504185e+00 0.000000e+00 
1.914240e+00 3.188749e+00 0.000000e+00 
7.927282e-01 3.357157e+00 1.000000e+00 
4.799534e-01 1.153389e+00 1.000000e+00 
2.861188e+00 2.577768e+00 0.000000e+00 
2.070274e+00 3.554061e+00 0.000000e+00 
2.393403e+00 9.768992e-01 0.000000e+00 
1.939287e+00 4.600941e+00 0.000000e+00 
2.185996e+00 4.764872e+00 0.000000e+00 
8.959463e-01 1.910399e+00 1.000000e+00 
1.966718e+00 4.513783e+00 0.000000e+00 
9.439466e-01 5.804373e-01 0.000000e+00 
2.777561e+00 5.415396e+00 0.000000e+00 
1.073404e+00 4.935671e+00 0.000000e+00 
7.707398e-01 9.945048e-01 1.000000e+00 
2.246818e+00 1.041153e-01 0.000000e+00 
1.332029e+00 4.683502e+00 0.000000e+00 
1.346955e+00 7.624857e-01 0.000000e+00 
2.702093e+00 4.901911e+00 0.000000e+00 
1.900206e+00 2.948083e+00 0.000000e+00 
1.384353e+00 4.655920e+00 0.000000e+00 
2.424888e+00 1.829688e-01 0.000000e+00 
6.027756e-01 5.500281e+00 1.000000e+00 
9.172729e-01 3.295185e+00 1.000000e+00 
4.676957e-01 1.093597e+00 1.000000e+00 
2.726264e+00 4.684384e+00 0.000000e+00 
5.756347e-01 4.929077e+00 1.000000e+00 
2.138245e+00 3.064185e+00 0.000000e+00 
1.601558e+00 6.027366e+00 0.000000e+00 
9.768930e-01 2.713420e+00 0.000000e+00 
1.750357e+00 3.285196e+00 0.000000e+00 
1.028939e+00 2.055578e+00 0.000000e+00 
7.781579e-01 1.712034e+00 1.000000e+00 
8.500996e-01 3.850561e+00 1.000000e+00 
1.672602e+00 5.837649e+00 0.000000e+00 
1.465226e+00 3.445213e+00 0.000000e+00 
1.446603e+00 6.165866e+00 0.000000e+00 
1.534429e+00 1.290568e+00 0.000000e+00 
2.786756e+00 1.383270e+00 0.000000e+00 
1.096449e+00 2.416739e+00 0.000000e+00 
4.184816e-01 5.369394e+00 1.000000e+00 
2.428887e-01 3.287999e+00 1.000000e+00 
7.201980e-01 1.004844e+00 1.000000e+00 
1.603559e+00 3.507445e+00 0.000000e+00 
2.770067e+00 5.468763e+00 0.000000e+00 
1.792596e+00 9.821685e-02 0.000000e+00 
7.230138e-01 2.895981e+00 1.000000e+00 
2.684929e+00 2.421995e+00 0.000000e+00 
1.514138e+00 2.340950e+00 0.000000e+00 
1.650785e+00 3.170641e+00 0.000000e+00 
1.944022e+00 1.392255e+00 0.000000e+00 
1.383938e+00 3.756937e+00 0.000000e+00 
1.305707e+00 3.209984e+00 0.000000e+00 
6.651499e-01 3.181013e+00 1.000000e+00 
2.637155e+00 5.441022e+00 0.000000e+00 
1.529884e+00 2.225845e+00 0.000000e+00 
1.962260e+00 5.594709e+00 0.000000e+00 
1.339066e+00 3.577225e+00 0.000000e+00 
1.617874e+00 1.973579e+00 0.000000e+00 
6.737552e-01 4.711550e+00 1.000000e+00 
1.529087e+00 3.943132e+00 0.000000e+00 
1.558789e+00 2.795997e-01 0.000000e+00 
2.787334e+00 3.945819e+00 0.000000e+00 
7.545994e-01 1.471065e+00 1.000000e+00 
1.394671e+00 3.878761e+00 0.000000e+00 
2.482484e+00 2.834296e+00 0.000000e+00 
8.044345e-01 5.746091e+00 1.000000e+00 
1.664599e+00 1.459617e+00 0.000000e+00 
1.599821e+00 5.521195e+00 0.000000e+00 
1.229428e+00 1.123390e+00 0.000000e+00 
4.615897e-01 1.832591e+00 1.000000e+00 
2.548932e+00 5.977795e-01 0.000000e+00 
2.437520e+00 3.481168e+00 0.000000e+00 
1.788444e+00 3.149782e+00 0.000000e+00 
2.566909e+00 5.324837e+00 0.000000e+00 
1.278288e+00 3.611272e+00 0.000000e+00 
9.957272e-01 5.312439e+00 0.000000e+00 
8.467651e-01 2.367456e-01 1.000000e+00 
1.102595e+00 1.283061e+00 0.000000e+00 
2.613739e+00 1.943828e+00 0.000000e+00 
1.102214e+00 4.738822e+00 0.000000e+00 
2.414140e+00 9.233142e-01 0.000000e+00 
2.028252e+00 1.419883e+00 0.000000e+00 
1.830538e+00 5.891025e+00 0.000000e+00 
7.670627e-01 4.403007e+00 1.000000e+00 
2.133690e+00 3.222263e-01 0.000000e+00 
1.529590e+00 2.443486e-01 0.000000e+00 
1.796342e+00 1.413116e+00 0.000000e+00 
1.223321e+00 2.791832e-01 0.000000e+00 
2.051195e+00 4.470591e+00 0.000000e+00 
1.657541e+00 5.106659e+00 0.000000e+00 
1.704131e+00 2.305086e+00 0.000000e+00 
3.414245e-01 5.523851e+00 1.000000e+00 
1.237549e+00 6.173164e+00 0.000000e+00 
3.102620e-02 5.312229e+00 1.000000e+00 
9.117813e-01 3.388175e+00 1.000000e+00 
1.464739e+00 4.877083e+00 0.000000e+00 
2.073417e+00 7.848251e-01 0.000000e+00 
1.574300e+00 3.097784e+00 0.000000e+00 
1.372503e+00 8.992793e-01 0.000000e+00 
8.853100e-01 4.781546e-01 1.000000e+00 
1.494142e+00 4.610509e+00 0.000000e+00 
1.786101e+00 3.921613e+00 0.000000e+00 
2.203521e+00 3.094307e+00 0.000000e+00 
2.264309e+00 1.588913e+00 0.000000e+00 
6.474515e-01 3.604876e+00 1.000000e+00 
6.788791e-01 1.280681e+00 1.000000e+00 
8.492766e-01 1.630110e+00 1.000000e+00 
1.009729e+00 6.279172e+00 0.000000e+00 
9.884219e-01 5.833170e+00 0.000000e+00 
1.444855e+00 2.225032e+00 0.000000e+00 
7.366605e-01 5.671086e+00 1.000000e+00 
1.151453e+00 7.496422e-01 0.000000e+00 
1.846981e+00 2.812945e+00 0.000000e+00 
6.369772e-01 4.543835e+00 1.000000e+00 
1.130885e+00 5.110973e+00 0.000000e+00 
5.262191e-01 5.746175e-01 1.000000e+00 
5.980535e-01 3.305071e-01 1.000000e+00 
1.859777e+00 3.950070e+00 0.000000e+00 
1.001286e+00 3.081402e+00 0.000000e+00 
1.206412e+00 2.719873e-01 0.000000e+00 
2.717762e+00 6.918547e-01 0.000000e+00 
1.587098e+00 1.267483e+00 0.000000e+00 
2.623143e+00 3.908814e+00 0.000000e+00 
2.654584e+00 6.510721e-02 0.000000e+00 
1.765457e+00 4.689240e+00 0.000000e+00 
1.556386e+00 3.840867e+00 0.000000e+00 
1.626908e+00 4.694272e+00 0.000000e+00 
1.335366e+00 3.385668e+00 0.000000e+00 
7.942244e-01 6.190970e+00 1.000000e+00 
2.670016e-01 7.493833e-01 1.000000e+00 
2.651466e+00 3.869221e+00 0.000000e+00 
1.602969e+00 6.679718e-01 0.000000e+00 
2.006038e+00 8.808647e-01 0.000000e+00 
9.864744e-01 4.135926e+00 0.000000e+00 
8.374647e-01 2.868726e+00 1.000000e+00 
8.106865e-01 7.314214e-01 1.000000e+00 
8.095956e-01 2.031235e-01 1.000000e+00 
1.818408e+00 5.141387e+00 0.000000e+00 
8.883721e-01 5.569532e+00 1.000000e+00 
9.260326e-01 3.933923e-01 1.000000e+00 
7.898874e-01 5.294614e+00 1.000000e+00 
4.712929e-01 2.514726e-01 1.000000e+00 
8.669101e-01 5.384423e+00 1.000000e+00 
1.363037e+00 1.841195e+00 0.000000e+00 
1.776353e+00 5.865299e+00 0.000000e+00 
2.235926e+00 3.860889e+00 0.000000e+00 
1.277610e+00 2.184701e-01 0.000000e+00 
6.273191e-01 3.207287e+00 1.000000e+00 
1.652445e+00 2.844157e+00 0.000000e+00 
1.912973e+00 3.086670e+00 0.000000e+00 
1.908636e+00 4.769154e-01 0.000000e+00 
2.164805e+00 3.933495e+00 0.000000e+00 
2.150182e+00 4.321803e+00 0.000000e+00 
5.045151e-01 2.497456e+00 1.000000e+00 
1.861425e+00 5.307159e+00 0.000000e+00 
1.973708e+00 5.943731e+00 0.000000e+00 
1.562486e+00 4.655061e-01 0.000000e+00 
2.082118e+00 6.129292e+00 0.000000e+00 
1.452828e+00 5.790121e+00 0.000000e+00 
3.100734e+00 5.667045e+00 0.000000e+00 
2.386055e+00 5.785523e+00 0.000000e+00 
8.931922e-01 2.349714e+00 1.000000e+00 
1.229198e+00 3.142410e+00 0.000000e+00 
2.197473e+00 4.921022e+00 0.000000e+00 
2.285823e+00 5.060022e+00 0.000000e+00 
1.003557e+00 5.809245e-01 0.000000e+00 
8.813507e-01 2.251950e-01 1.000000e+00 
1.718065e+00 6.169781e+00 0.000000e+00 
1.743852e+00 1.869606e+00 0.000000e+00 
2.145014e+00 1.530289e+00 0.000000e+00 
4.590163e-01 4.748252e+00 1.000000e+00 
1.530761e+00 3.903712e+00 0.000000e+00 
