# 1D hohlraum problem 2021/03/19 10:14:35
x 1.000000e-01
t 4.000000e-01
N 128
# theta phi I
7.111995e-01 1.666352e+00 1.000000e+00 
1.560229e+00 6.234857e+00 0.000000e+00 
1.750001e+00 2.849896e+00 0.000000e+00 
2.891249e-01 1.869524e+00 1.000000e+00 
4.581082e-01 6.786394e-01 1.000000e+00 
2.083494e+00 4.715469e+00 0.000000e+00 
5.913138e-01 3.024031e+00 1.000000e+00 
1.093726e+00 5.922065e+00 1.000000e+00 
1.008527e+00 5.449099e+00 1.000000e+00 
8.403605e-01 5.154492e+00 1.000000e+00 
1.176669e+00 4.969316e+00 1.000000e+00 
1.606664e+00 9.916524e-01 0.000000e+00 
9.361164e-01 5.859895e+00 1.000000e+00 
2.562092e-01 5.878915e-01 1.000000e+00 
1.641020e+00 3.998092e+00 0.000000e+00 
1.938076e+00 5.362915e+00 0.000000e+00 
2.633274e+00 1.118406e+00 0.000000e+00 
2.650169e+00 9.036413e-01 0.000000e+00 
1.662395e+00 1.565064e+00 0.000000e+00 
4.275912e-01 5.009068e+00 1.000000e+00 
1.920684e+00 1.347517e+00 0.000000e+00 
8.471207e-01 3.201483e-01 1.000000e+00 
2.689949e+00 1.797718e+00 0.000000e+00 
6.685292e-01 5.887972e+00 1.000000e+00 
1.019611e+00 1.699122e+00 1.000000e+00 
2.214275e+00 2.280880e+00 0.000000e+00 
1.960422e+00 4.175710e+00 0.000000e+00 
1.680716e+00 4.265203e+00 0.000000e+00 
1.817360e+00 4.667401e+00 0.000000e+00 
2.519226e+00 5.894401e+00 0.000000e+00 
1.231796e+00 2.624056e+00 1.000000e+00 
2.261976e+00 2.396443e+00 0.000000e+00 
2.548344e+00 4.124597e-01 0.000000e+00 
5.138757e-01 3.917003e+00 1.000000e+00 
1.011087e+00 4.317735e+00 1.000000e+00 
1.885007e+00 2.409916e+00 0.000000e+00 
8.933951e-01 3.355169e+00 1.000000e+00 
1.218598e+00 5.690119e+00 1.000000e+00 
1.603440e+00 3.509217e+00 0.000000e+00 
1.440408e+00 8.834538e-01 0.000000e+00 
8.535786e-01 5.383747e+00 1.000000e+00 
2.181969e+00 1.745751e+00 0.000000e+00 
2.000859e+00 2.262904e+00 0.000000e+00 
2.559096e+00 5.771383e+00 0.000000e+00 
2.463997e+00 4.777871e+00 0.000000e+00 
9.407516e-01 3.723029e+00 1.000000e+00 
1.756893e+00 1.004479e+00 0.000000e+00 
1.898488e+00 2.617572e+00 0.000000e+00 
2.450071e+00 1.312471e+00 0.000000e+00 
1.128453e+00 4.659446e+00 1.000000e+00 
2.776696e+00 3.451683e+00 0.000000e+00 
1.520241e+00 5.146626e+00 0.000000e+00 
2.481336e+00 5.976528e+00 0.000000e+00 
2.032118e+00 6.272342e+00 0.000000e+00 
2.641358e+00 1.735998e+00 0.000000e+00 
6.838915e-01 3.389150e+00 1.000000e+00 
7.996830e-01 3.206565e+00 1.000000e+00 
2.355863e+00 4.899839e+00 0.000000e+00 
1.486838e+00 2.544103e+00 0.000000e+00 
5.972080e-01 5.309901e+00 1.000000e+00 
9.207177e-01 4.557070e-01 1.000000e+00 
2.381964e+00 5.290707e+00 0.000000e+00 
1.330506e+00 9.092401e-01 0.000000e+00 
6.571889e-01 4.871901e+00 1.000000e+00 
1.469741e+00 2.928751e+00 0.000000e+00 
6.992606e-01 2.271605e+00 1.000000e+00 
1.784177e+00 1.960547e+00 0.000000e+00 
1.436770e+00 1.255337e+00 0.000000e+00 
1.978863e+00 3.849230e+00 0.000000e+00 
5.419910e-01 2.865707e+00 1.000000e+00 
1.481723e+00 5.036198e+00 0.000000e+00 
2.174441e+00 5.456103e-01 0.000000e+00 
5.779673e-01 6.119632e+00 1.000000e+00 
7.097372e-01 6.195039e-01 1.000000e+00 
1.420494e+00 6.145600e+00 0.000000e+00 
1.260620e+00 3.772986e+00 1.000000e+00 
1.669415e+00 1.435074e+00 0.000000e+00 
1.315545e+00 2.373369e+00 1.000000e+00 
2.816695e+00 5.257539e+00 0.000000e+00 
8.967992e-01 2.060120e+00 1.000000e+00 
1.951830e+00 4.922444e+00 0.000000e+00 
2.286195e+00 1.012192e+00 0.000000e+00 
9.327169e-01 1.517690e+00 1.000000e+00 
2.415697e+00 2.287423e+00 0.000000e+00 
2.078217e+00 6.243545e-01 0.000000e+00 
1.359581e+00 2.324385e+00 0.000000e+00 
4.253371e-01 2.042598e+00 1.000000e+00 
2.201458e+00 5.753574e+00 0.000000e+00 
9.855860e-01 2.211916e+00 1.000000e+00 
1.234744e-01 6.261668e+00 1.000000e+00 
1.392155e+00 1.006024e-01 0.000000e+00 
8.626072e-01 2.923408e+00 1.000000e+00 
1.690538e+00 5.554407e+00 0.000000e+00 
2.260155e+00 4.902632e+00 0.000000e+00 
2.394201e+00 3.394534e+00 0.000000e+00 
1.557737e+00 1.998455e+00 0.000000e+00 
1.205426e+00 1.550495e+00 1.000000e+00 
2.559859e+00 7.817959e-01 0.000000e+00 
1.707129e+00 6.109139e+00 0.000000e+00 
9.642766e-01 5.077173e+00 1.000000e+00 
1.300749e+00 2.028601e+00 1.000000e+00 
2.502617e+00 1.920903e+00 0.000000e+00 
2.009982e+00 3.141187e+00 0.000000e+00 
2.163033e+00 3.149779e+00 0.000000e+00 
2.629964e+00 1.391012e-01 0.000000e+00 
1.775729e+00 3.964421e-01 0.000000e+00 
2.321753e+00 2.654739e+00 0.000000e+00 
6.807466e-01 5.378847e+00 1.000000e+00 
2.345621e+00 4.343755e+00 0.000000e+00 
1.278106e+00 1.088307e-01 1.000000e+00 
1.477311e+00 4.774956e+00 0.000000e+00 
1.279774e+00 5.920191e+00 1.000000e+00 
1.677121e+00 4.654113e+00 0.000000e+00 
2.271801e+00 3.222689e+00 0.000000e+00 
1.973683e+00 2.640321e+00 0.000000e+00 
1.980561e+00 3.628173e-01 0.000000e+00 
2.937844e+00 2.174005e+00 0.000000e+00 
1.432210e+00 5.006816e+00 0.000000e+00 
1.453587e+00 2.265964e+00 0.000000e+00 
2.314322e+00 9.264868e-01 0.000000e+00 
2.704429e-01 5.060596e+00 1.000000e+00 
1.431460e+00 2.148422e+00 0.000000e+00 
1.379042e+00 2.679783e-01 0.000000e+00 
1.403086e+00 3.815790e-01 0.000000e+00 
1.324053e+00 3.479539e+00 0.000000e+00 
1.865269e+00 2.516375e+00 0.000000e+00 
8.522746e-01 5.600580e+00 1.000000e+00 
2.083915e+00 1.284388e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
4.375000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.812500e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.812500e-01 
