# 1D hohlraum problem 2021/03/19 10:15:01
x 2.000000e-01
t 6.000000e-01
N 8
# theta phi I
2.616823e+00 1.589975e+00 0.000000e+00 
7.216379e-01 8.280034e-01 1.000000e+00 
2.628827e+00 4.215553e+00 0.000000e+00 
1.110190e+00 1.248121e+00 1.000000e+00 
2.096028e+00 3.532733e+00 0.000000e+00 
2.115675e+00 2.101205e+00 0.000000e+00 
1.725789e+00 3.432521e+00 0.000000e+00 
1.694584e+00 9.737270e-01 0.000000e+00 
# Exact (~1e-8) pressure tensor
4.814815e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.592593e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.592593e-01 
