# 1D hohlraum problem 2021/03/19 10:14:47
x 2.000000e-01
t 3.000000e-01
N 8
# theta phi I
1.360205e+00 5.382655e-02 0.000000e+00 
2.108674e+00 1.494716e+00 0.000000e+00 
6.279194e-01 5.079599e+00 1.000000e+00 
8.638259e-01 1.164272e-01 0.000000e+00 
5.705971e-01 4.173826e+00 1.000000e+00 
1.601816e+00 1.606527e+00 0.000000e+00 
2.796876e+00 4.998369e+00 0.000000e+00 
1.877754e+00 2.827285e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
7.037037e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.481482e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.481481e-01 
