# 1D hohlraum problem 2021/03/19 10:15:22
x 4.000000e-01
t 5.000000e-01
N 64
# theta phi I
1.018498e+00 1.219037e+00 0.000000e+00 
2.641493e+00 4.749457e+00 0.000000e+00 
2.175590e+00 5.199197e+00 0.000000e+00 
2.575235e+00 1.245053e+00 0.000000e+00 
1.597260e+00 1.522728e-01 0.000000e+00 
1.591767e+00 3.292867e+00 0.000000e+00 
1.800021e+00 4.716653e-01 0.000000e+00 
1.316594e+00 2.374609e+00 0.000000e+00 
2.241789e+00 4.484607e+00 0.000000e+00 
1.873146e+00 2.732296e+00 0.000000e+00 
7.871989e-01 2.712961e-01 0.000000e+00 
1.060647e+00 2.137278e+00 0.000000e+00 
2.734107e+00 4.093456e+00 0.000000e+00 
1.754778e+00 2.458503e+00 0.000000e+00 
2.178672e+00 5.086262e+00 0.000000e+00 
2.789575e+00 6.798816e-01 0.000000e+00 
1.793600e+00 5.886497e+00 0.000000e+00 
1.450053e+00 2.865108e+00 0.000000e+00 
8.952989e-01 3.919528e+00 0.000000e+00 
9.297680e-01 4.148450e+00 0.000000e+00 
1.426375e-01 1.399708e+00 1.000000e+00 
1.946863e+00 3.609947e-01 0.000000e+00 
1.215814e+00 4.177614e+00 0.000000e+00 
2.860396e+00 4.574199e+00 0.000000e+00 
1.481926e+00 1.402302e+00 0.000000e+00 
2.883318e+00 3.716419e+00 0.000000e+00 
8.221497e-01 3.175349e+00 0.000000e+00 
1.191114e+00 4.656003e-01 0.000000e+00 
1.383553e+00 4.865038e+00 0.000000e+00 
8.191149e-01 5.992036e+00 0.000000e+00 
1.018391e+00 6.521130e-01 0.000000e+00 
2.735297e+00 5.571093e+00 0.000000e+00 
7.184516e-01 4.467978e+00 0.000000e+00 
7.501882e-01 4.980716e+00 0.000000e+00 
1.327479e+00 3.021072e-01 0.000000e+00 
1.591117e+00 2.599557e+00 0.000000e+00 
1.772296e+00 1.908429e+00 0.000000e+00 
2.699180e+00 3.646580e-01 0.000000e+00 
1.128829e+00 2.831880e+00 0.000000e+00 
1.961045e+00 2.416525e+00 0.000000e+00 
1.152844e+00 5.337987e-01 0.000000e+00 
1.205086e+00 1.753364e+00 0.000000e+00 
2.427946e+00 1.144971e+00 0.000000e+00 
7.764620e-01 1.721985e+00 0.000000e+00 
1.681426e+00 5.081674e-01 0.000000e+00 
1.620805e+00 3.017689e+00 0.000000e+00 
9.315124e-01 1.743237e+00 0.000000e+00 
1.157182e+00 1.654008e+00 0.000000e+00 
2.673063e+00 5.173524e+00 0.000000e+00 
7.920354e-01 5.823756e+00 0.000000e+00 
2.608374e+00 2.610382e+00 0.000000e+00 
1.718859e+00 2.959450e+00 0.000000e+00 
1.066931e+00 4.424608e+00 0.000000e+00 
1.175122e+00 1.236227e+00 0.000000e+00 
2.172607e+00 2.138417e+00 0.000000e+00 
7.409390e-01 2.740017e-01 0.000000e+00 
2.708226e+00 5.476058e+00 0.000000e+00 
2.225460e+00 4.710535e+00 0.000000e+00 
5.133608e-01 3.037453e+00 1.000000e+00 
2.198735e+00 5.668200e+00 0.000000e+00 
8.311220e-01 4.543698e+00 0.000000e+00 
9.739531e-01 2.502395e+00 0.000000e+00 
2.548774e+00 6.918735e-01 0.000000e+00 
2.553787e+00 3.940398e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.133333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 9.333333e-02 0.000000e+00 
0.000000e+00 0.000000e+00 9.333333e-02 
