# 1D hohlraum problem 2021/03/19 10:14:57
x 2.000000e-01
t 5.000000e-01
N 32
# theta phi I
1.752935e+00 4.654266e+00 0.000000e+00 
1.163204e+00 1.599544e+00 0.000000e+00 
1.301749e+00 4.199131e-02 0.000000e+00 
1.350323e+00 5.797035e+00 0.000000e+00 
2.792639e+00 3.165981e+00 0.000000e+00 
7.500543e-01 8.561494e-01 1.000000e+00 
1.400913e+00 2.456023e+00 0.000000e+00 
1.711648e+00 1.451704e+00 0.000000e+00 
1.320264e+00 1.133803e+00 0.000000e+00 
1.363911e+00 2.738914e+00 0.000000e+00 
1.900371e+00 2.354563e+00 0.000000e+00 
2.172403e+00 2.471615e+00 0.000000e+00 
2.600131e+00 2.316430e+00 0.000000e+00 
4.387655e-01 5.529096e+00 1.000000e+00 
2.265360e+00 5.014937e+00 0.000000e+00 
2.249656e+00 1.727913e+00 0.000000e+00 
1.915571e+00 4.572710e+00 0.000000e+00 
1.864019e+00 2.832191e+00 0.000000e+00 
2.677875e+00 1.525020e+00 0.000000e+00 
1.785277e+00 5.946396e+00 0.000000e+00 
5.865591e-01 1.202409e+00 1.000000e+00 
2.359796e+00 5.880956e+00 0.000000e+00 
7.550531e-01 4.424932e+00 1.000000e+00 
1.973090e-01 6.951759e-01 1.000000e+00 
3.516084e-01 1.704427e+00 1.000000e+00 
5.232174e-01 1.487974e+00 1.000000e+00 
1.683238e+00 6.260003e+00 0.000000e+00 
1.922292e+00 5.113090e-02 0.000000e+00 
2.778772e+00 3.074951e+00 0.000000e+00 
3.379024e-01 2.383469e+00 1.000000e+00 
1.216029e+00 3.304938e+00 0.000000e+00 
1.839875e+00 2.595022e-01 0.000000e+00 
# Exact (~1e-8) pressure tensor
5.200000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.400000e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.400000e-01 
