# 1D hohlraum problem 2021/03/19 10:15:31
x 5.000000e-01
t 6.000000e-01
N 16
# theta phi I
9.180116e-01 5.569052e+00 0.000000e+00 
1.551893e+00 9.268068e-02 0.000000e+00 
1.896885e+00 5.793374e+00 0.000000e+00 
2.654965e+00 2.439374e+00 0.000000e+00 
2.029254e+00 2.373792e+00 0.000000e+00 
1.772342e+00 1.899887e-01 0.000000e+00 
2.041513e+00 4.602550e+00 0.000000e+00 
6.556835e-01 1.271655e+00 0.000000e+00 
2.523803e+00 9.894160e-01 0.000000e+00 
1.264993e+00 5.884700e+00 0.000000e+00 
2.339694e+00 3.929706e+00 0.000000e+00 
1.714216e+00 3.065911e+00 0.000000e+00 
7.527456e-01 4.807855e+00 0.000000e+00 
9.530294e-01 9.281974e-01 0.000000e+00 
2.039422e+00 2.854042e-02 0.000000e+00 
1.491731e+00 1.181121e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.425926e-01 0.000000e+00 0.000000e+00 
0.000000e+00 7.870370e-02 0.000000e+00 
0.000000e+00 0.000000e+00 7.870371e-02 
