# 1D hohlraum problem 2021/03/19 10:14:31
x 1.000000e-01
t 3.000000e-01
N 256
# theta phi I
1.922270e+00 2.531301e+00 0.000000e+00 
1.735829e-01 5.911207e-01 1.000000e+00 
1.719465e+00 3.070300e+00 0.000000e+00 
2.120235e+00 3.535911e+00 0.000000e+00 
1.782365e+00 1.451804e+00 0.000000e+00 
1.461769e+00 4.234298e+00 0.000000e+00 
1.498235e+00 5.662518e+00 0.000000e+00 
6.582496e-01 4.692395e+00 1.000000e+00 
7.235233e-01 2.655313e+00 1.000000e+00 
1.096363e+00 3.957468e+00 1.000000e+00 
1.378426e+00 5.817652e+00 0.000000e+00 
7.012835e-01 6.963371e-01 1.000000e+00 
4.366470e-01 5.476112e+00 1.000000e+00 
5.240026e-01 1.436792e+00 1.000000e+00 
4.492007e-01 6.159064e+00 1.000000e+00 
9.932055e-01 2.612369e-01 1.000000e+00 
1.742091e+00 5.596857e+00 0.000000e+00 
1.546706e+00 6.192885e+00 0.000000e+00 
1.411734e+00 5.622906e+00 0.000000e+00 
9.111834e-01 2.873021e+00 1.000000e+00 
1.460016e+00 6.198621e-01 0.000000e+00 
1.158836e+00 1.535476e+00 1.000000e+00 
1.888145e+00 3.037965e+00 0.000000e+00 
1.697592e+00 3.527124e+00 0.000000e+00 
1.589098e+00 3.550442e+00 0.000000e+00 
1.081864e+00 3.067328e+00 1.000000e+00 
2.073338e+00 1.655462e+00 0.000000e+00 
1.163726e+00 2.275623e+00 1.000000e+00 
1.709667e+00 3.282436e-01 0.000000e+00 
1.624282e+00 6.058245e+00 0.000000e+00 
2.034741e+00 4.207957e+00 0.000000e+00 
2.913280e+00 1.030855e+00 0.000000e+00 
2.243710e+00 3.175068e+00 0.000000e+00 
1.349646e+00 1.237466e+00 0.000000e+00 
2.242329e+00 2.339343e+00 0.000000e+00 
1.369889e+00 3.305428e+00 0.000000e+00 
6.835131e-01 6.249615e-01 1.000000e+00 
2.209314e+00 1.718249e+00 0.000000e+00 
1.346062e+00 8.837868e-01 0.000000e+00 
9.464621e-01 5.108045e+00 1.000000e+00 
