# 1D hohlraum problem 2021/03/19 10:15:04
x 2.000000e-01
t 6.000000e-01
N 128
# theta phi I
1.301635e+00 5.861381e+00 0.000000e+00 
1.569701e+00 6.051446e+00 0.000000e+00 
1.547572e+00 3.101000e+00 0.000000e+00 
1.921873e+00 6.175466e+00 0.000000e+00 
4.582611e-01 1.690591e+00 1.000000e+00 
1.873766e+00 3.138159e+00 0.000000e+00 
1.559012e+00 5.807268e+00 0.000000e+00 
2.216925e+00 2.854337e+00 0.000000e+00 
2.211849e+00 1.573710e+00 0.000000e+00 
4.093170e-01 3.880612e+00 1.000000e+00 
1.154356e+00 3.540942e+00 1.000000e+00 
6.653151e-01 3.373610e+00 1.000000e+00 
1.169854e+00 1.064873e-01 1.000000e+00 
1.522855e+00 2.342643e+00 0.000000e+00 
1.539225e+00 1.299732e+00 0.000000e+00 
1.901446e+00 3.975965e+00 0.000000e+00 
1.660700e+00 1.766979e+00 0.000000e+00 
1.468109e+00 2.567092e+00 0.000000e+00 
9.675865e-01 5.412514e+00 1.000000e+00 
8.797070e-01 3.379768e+00 1.000000e+00 
1.209049e+00 3.750724e+00 1.000000e+00 
1.457668e+00 2.845466e+00 0.000000e+00 
7.686804e-01 5.588428e+00 1.000000e+00 
1.749777e+00 2.178416e+00 0.000000e+00 
8.210186e-01 1.691603e+00 1.000000e+00 
4.601711e-01 3.862672e+00 1.000000e+00 
2.327004e+00 2.257991e+00 0.000000e+00 
1.092526e+00 1.589612e-01 1.000000e+00 
4.860091e-01 1.573583e+00 1.000000e+00 
1.063754e+00 2.155796e+00 1.000000e+00 
1.218622e+00 1.202213e+00 1.000000e+00 
1.411980e+00 8.999216e-01 0.000000e+00 
8.312972e-01 3.760034e+00 1.000000e+00 
1.607789e+00 4.345183e+00 0.000000e+00 
7.468642e-01 2.452329e+00 1.000000e+00 
1.165036e+00 4.955537e+00 1.000000e+00 
1.940831e+00 4.701071e-01 0.000000e+00 
2.582152e+00 3.979983e+00 0.000000e+00 
1.705835e+00 5.266586e+00 0.000000e+00 
1.552966e+00 1.998144e+00 0.000000e+00 
2.037840e+00 5.955524e+00 0.000000e+00 
1.189287e+00 2.901645e+00 1.000000e+00 
1.691335e+00 8.690802e-02 0.000000e+00 
9.133912e-01 5.521766e+00 1.000000e+00 
2.882260e+00 4.631769e+00 0.000000e+00 
2.260462e+00 5.628536e+00 0.000000e+00 
4.128040e-01 1.866011e+00 1.000000e+00 
1.707053e+00 2.659994e+00 0.000000e+00 
1.797776e+00 4.844478e+00 0.000000e+00 
2.581799e+00 1.329979e+00 0.000000e+00 
1.820571e+00 2.773804e+00 0.000000e+00 
1.006106e+00 6.219249e+00 1.000000e+00 
1.918180e+00 5.239509e+00 0.000000e+00 
2.236545e+00 3.751697e+00 0.000000e+00 
7.437456e-01 4.251991e+00 1.000000e+00 
2.198904e+00 2.110993e-01 0.000000e+00 
1.977518e+00 1.677186e+00 0.000000e+00 
2.535141e+00 5.163257e+00 0.000000e+00 
1.487339e+00 3.077745e-01 0.000000e+00 
2.547394e+00 1.770131e+00 0.000000e+00 
6.238721e-01 1.743445e+00 1.000000e+00 
2.023514e+00 5.880023e+00 0.000000e+00 
1.842481e+00 3.995056e+00 0.000000e+00 
1.856964e+00 3.950212e+00 0.000000e+00 
1.504644e+00 3.159740e+00 0.000000e+00 
1.266529e+00 5.803109e+00 0.000000e+00 
4.947687e-01 3.354337e+00 1.000000e+00 
1.880423e+00 4.767305e+00 0.000000e+00 
9.384882e-01 4.693069e+00 1.000000e+00 
1.820734e+00 8.265875e-01 0.000000e+00 
9.256944e-01 2.325887e+00 1.000000e+00 
2.127757e+00 1.261397e+00 0.000000e+00 
1.731834e+00 3.453340e+00 0.000000e+00 
6.612175e-01 1.867362e+00 1.000000e+00 
1.366081e+00 5.708615e+00 0.000000e+00 
1.079852e+00 5.189712e+00 1.000000e+00 
1.586323e+00 8.101445e-02 0.000000e+00 
1.395224e+00 6.243155e+00 0.000000e+00 
1.571922e+00 4.692304e+00 0.000000e+00 
1.769439e+00 4.526913e-01 0.000000e+00 
2.473474e+00 1.448555e+00 0.000000e+00 
1.854951e+00 5.109566e+00 0.000000e+00 
2.026844e+00 3.857420e+00 0.000000e+00 
1.262203e+00 1.969370e+00 0.000000e+00 
1.248150e+00 3.212999e+00 0.000000e+00 
6.333450e-01 1.573956e+00 1.000000e+00 
1.792522e+00 4.691652e-01 0.000000e+00 
2.476612e+00 4.415367e+00 0.000000e+00 
3.810589e-01 2.030339e+00 1.000000e+00 
5.337134e-01 1.553972e+00 1.000000e+00 
1.845221e+00 1.058475e+00 0.000000e+00 
1.600988e+00 2.976684e+00 0.000000e+00 
2.354647e+00 4.494404e+00 0.000000e+00 
1.327652e+00 3.536148e+00 0.000000e+00 
2.388152e+00 9.870674e-01 0.000000e+00 
1.043371e+00 4.096679e+00 1.000000e+00 
1.414388e+00 3.521957e+00 0.000000e+00 
6.298895e-01 7.879937e-01 1.000000e+00 
1.620913e+00 4.040846e+00 0.000000e+00 
1.721367e+00 5.703186e-02 0.000000e+00 
2.230287e+00 3.682329e+00 0.000000e+00 
1.585946e+00 1.587912e+00 0.000000e+00 
1.212749e+00 1.749740e+00 1.000000e+00 
1.977883e+00 7.808161e-01 0.000000e+00 
5.070639e-01 4.683623e+00 1.000000e+00 
2.177985e+00 5.925343e+00 0.000000e+00 
7.021817e-01 3.431033e+00 1.000000e+00 
1.120178e+00 1.095102e+00 1.000000e+00 
1.594213e+00 1.628897e+00 0.000000e+00 
9.593969e-01 4.147839e+00 1.000000e+00 
2.831264e+00 8.654090e-01 0.000000e+00 
1.058716e+00 8.251879e-01 1.000000e+00 
2.090136e+00 2.508880e+00 0.000000e+00 
1.220242e+00 1.150657e+00 1.000000e+00 
1.274760e+00 3.085352e+00 0.000000e+00 
2.109303e+00 1.334428e+00 0.000000e+00 
7.676311e-01 6.198235e+00 1.000000e+00 
1.651910e+00 4.961984e+00 0.000000e+00 
1.413064e+00 6.532812e-01 0.000000e+00 
2.738294e+00 4.882643e+00 0.000000e+00 
1.949490e+00 1.408779e+00 0.000000e+00 
3.063427e+00 4.652922e+00 0.000000e+00 
1.742472e+00 1.806055e+00 0.000000e+00 
2.579704e+00 3.094667e+00 0.000000e+00 
