# 1D hohlraum problem 2021/03/19 10:14:28
x 1.000000e-01
t 3.000000e-01
N 16
# theta phi I
2.125171e+00 1.610057e-02 0.000000e+00 
1.092278e+00 5.894802e+00 1.000000e+00 
2.403353e+00 2.535379e+00 0.000000e+00 
2.051821e+00 6.237654e+00 0.000000e+00 
2.514010e+00 3.380905e+00 0.000000e+00 
1.094554e+00 5.500218e+00 1.000000e+00 
1.212039e+00 1.665427e+00 1.000000e+00 
9.491604e-02 4.583501e+00 1.000000e+00 
8.258928e-01 3.408098e+00 1.000000e+00 
1.010510e+00 4.335435e+00 1.000000e+00 
2.623163e+00 8.513149e-01 0.000000e+00 
6.446606e-01 1.229760e+00 1.000000e+00 
1.133063e+00 4.379346e+00 1.000000e+00 
2.361429e+00 4.109994e-02 0.000000e+00 
2.224549e+00 4.913371e+00 0.000000e+00 
2.730958e+00 5.719913e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
4.814815e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.592593e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.592593e-01 
