# 1D hohlraum problem 2021/03/19 10:15:26
x 4.000000e-01
t 6.000000e-01
N 32
# theta phi I
1.669618e+00 5.752712e+00 0.000000e+00 
8.030239e-01 1.353621e+00 1.000000e+00 
2.509936e+00 3.311640e+00 0.000000e+00 
1.619168e+00 5.366824e+00 0.000000e+00 
2.711626e+00 2.831437e+00 0.000000e+00 
2.393914e+00 3.407425e+00 0.000000e+00 
2.812878e+00 1.934330e+00 0.000000e+00 
8.962988e-01 4.447185e+00 0.000000e+00 
7.648359e-01 3.142708e+00 1.000000e+00 
7.327389e-01 1.088248e+00 1.000000e+00 
9.041946e-01 5.475385e+00 0.000000e+00 
2.162080e+00 6.225247e+00 0.000000e+00 
1.273438e+00 8.466156e-01 0.000000e+00 
1.240498e+00 1.312642e+00 0.000000e+00 
1.045905e+00 1.110897e-01 0.000000e+00 
1.236694e+00 6.130465e+00 0.000000e+00 
1.509072e+00 5.845548e+00 0.000000e+00 
1.248329e+00 2.864680e+00 0.000000e+00 
1.860656e+00 2.788174e+00 0.000000e+00 
9.228050e-01 4.539497e+00 0.000000e+00 
1.700577e+00 1.483429e+00 0.000000e+00 
2.400854e+00 3.151303e+00 0.000000e+00 
1.303414e+00 6.267036e-01 0.000000e+00 
1.228829e+00 7.016916e-01 0.000000e+00 
1.850944e+00 1.177962e-01 0.000000e+00 
2.309878e-01 4.437404e+00 1.000000e+00 
1.170454e+00 4.829589e+00 0.000000e+00 
1.162576e+00 6.921774e-01 0.000000e+00 
1.178152e+00 5.278724e+00 0.000000e+00 
2.582271e+00 7.510777e-01 0.000000e+00 
6.480439e-01 1.170490e+00 1.000000e+00 
1.567239e+00 5.463310e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
7.037037e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.481482e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.481481e-01 
