# 1D hohlraum problem 2021/03/19 10:15:14
x 3.000000e-01
t 5.000000e-01
N 256
# theta phi I
2.001460e+00 3.621408e+00 0.000000e+00 
2.763779e+00 2.271726e+00 0.000000e+00 
9.977868e-01 6.019491e+00 0.000000e+00 
1.265836e+00 5.441983e+00 0.000000e+00 
2.557500e+00 2.996665e+00 0.000000e+00 
1.190915e+00 3.567664e+00 0.000000e+00 
2.409251e+00 2.485919e+00 0.000000e+00 
1.498961e+00 3.203290e+00 0.000000e+00 
1.757079e+00 1.769064e+00 0.000000e+00 
2.329572e+00 3.908469e+00 0.000000e+00 
1.449559e+00 2.041484e+00 0.000000e+00 
1.971624e+00 2.328433e+00 0.000000e+00 
1.840001e+00 4.553115e+00 0.000000e+00 
2.592815e+00 6.267205e-01 0.000000e+00 
1.116806e+00 5.858591e+00 0.000000e+00 
1.950683e+00 5.598941e+00 0.000000e+00 
1.918319e+00 3.114334e+00 0.000000e+00 
2.116585e+00 1.751289e+00 0.000000e+00 
1.809804e+00 1.438418e+00 0.000000e+00 
1.154930e+00 6.070663e+00 0.000000e+00 
9.342366e-01 5.513517e+00 0.000000e+00 
1.319345e+00 1.232722e+00 0.000000e+00 
1.238204e+00 3.137524e-01 0.000000e+00 
2.064017e+00 2.088495e+00 0.000000e+00 
2.206940e+00 7.726033e-01 0.000000e+00 
7.565787e-01 1.311722e+00 1.000000e+00 
1.077234e+00 1.911848e+00 0.000000e+00 
2.186080e+00 6.172626e-01 0.000000e+00 
1.338837e+00 1.216857e+00 0.000000e+00 
3.635127e-01 5.744300e+00 1.000000e+00 
1.657184e+00 3.839186e+00 0.000000e+00 
1.372873e+00 2.167157e+00 0.000000e+00 
1.213997e-01 2.918981e+00 1.000000e+00 
1.153335e+00 3.887793e-01 0.000000e+00 
2.405516e+00 1.716794e+00 0.000000e+00 
1.122501e+00 2.424141e+00 0.000000e+00 
4.661726e-01 3.158041e+00 1.000000e+00 
2.214989e-01 4.463711e+00 1.000000e+00 
8.537819e-01 2.135560e+00 1.000000e+00 
2.377340e+00 3.389400e+00 0.000000e+00 
1.484659e+00 5.481257e+00 0.000000e+00 
1.012672e+00 3.571374e+00 0.000000e+00 
1.600383e+00 3.312535e+00 0.000000e+00 
1.552412e+00 4.912224e+00 0.000000e+00 
1.915383e+00 7.411341e-01 0.000000e+00 
1.101944e+00 2.408439e+00 0.000000e+00 
9.055200e-01 2.354606e+00 1.000000e+00 
6.003186e-01 4.279701e+00 1.000000e+00 
1.706967e+00 2.355594e+00 0.000000e+00 
1.766036e+00 4.463130e+00 0.000000e+00 
1.140765e+00 2.845589e+00 0.000000e+00 
1.754992e+00 2.018465e+00 0.000000e+00 
1.673505e+00 1.612557e+00 0.000000e+00 
1.819326e+00 2.846650e-01 0.000000e+00 
8.439103e-01 3.623389e+00 1.000000e+00 
2.067078e+00 5.575839e+00 0.000000e+00 
2.945755e+00 5.125289e+00 0.000000e+00 
1.073206e+00 6.147769e+00 0.000000e+00 
1.480168e+00 5.777189e+00 0.000000e+00 
2.059923e+00 5.422348e+00 0.000000e+00 
1.842225e+00 3.030297e+00 0.000000e+00 
9.748204e-01 3.325599e+00 0.000000e+00 
1.558633e+00 4.602577e+00 0.000000e+00 
2.098068e+00 2.195015e+00 0.000000e+00 
1.966862e+00 2.954558e+00 0.000000e+00 
1.747722e+00 4.278239e+00 0.000000e+00 
2.313319e+00 3.881334e+00 0.000000e+00 
6.304127e-01 4.153360e+00 1.000000e+00 
1.784517e+00 1.782344e+00 0.000000e+00 
2.783756e+00 1.510287e+00 0.000000e+00 
1.078823e+00 9.480022e-02 0.000000e+00 
6.662937e-01 5.405048e-01 1.000000e+00 
1.312579e+00 1.874137e+00 0.000000e+00 
2.356186e+00 4.008823e+00 0.000000e+00 
2.253591e+00 2.936775e+00 0.000000e+00 
2.643479e+00 3.953130e+00 0.000000e+00 
1.593112e+00 5.889863e+00 0.000000e+00 
1.722281e+00 5.487789e-01 0.000000e+00 
1.899031e+00 4.976090e+00 0.000000e+00 
9.201858e-01 2.041585e+00 1.000000e+00 
2.051497e+00 1.943193e+00 0.000000e+00 
1.829219e+00 1.382462e+00 0.000000e+00 
1.664105e+00 2.622344e+00 0.000000e+00 
2.515946e+00 1.922403e+00 0.000000e+00 
1.740253e+00 2.381616e+00 0.000000e+00 
1.520209e+00 2.554248e+00 0.000000e+00 
