# 1D hohlraum problem 2021/03/19 10:15:32
x 5.000000e-01
t 6.000000e-01
N 32
# theta phi I
1.896814e+00 1.533694e+00 0.000000e+00 
1.750807e+00 4.294652e-02 0.000000e+00 
1.576821e+00 2.023537e+00 0.000000e+00 
2.229532e+00 1.470129e+00 0.000000e+00 
2.236666e+00 7.100610e-01 0.000000e+00 
1.518849e+00 1.731453e-02 0.000000e+00 
2.348100e+00 2.977724e+00 0.000000e+00 
5.809082e-01 5.215612e+00 1.000000e+00 
2.057446e+00 5.339765e-01 0.000000e+00 
1.311058e+00 4.848523e+00 0.000000e+00 
7.483005e-01 2.416369e+00 0.000000e+00 
6.529799e-01 5.381988e+00 0.000000e+00 
2.540490e+00 2.466097e+00 0.000000e+00 
2.292751e+00 2.342532e+00 0.000000e+00 
1.831270e+00 3.717603e+00 0.000000e+00 
2.438927e+00 5.311442e+00 0.000000e+00 
1.398578e+00 4.476863e+00 0.000000e+00 
2.391672e+00 2.973526e+00 0.000000e+00 
1.688022e+00 5.952047e+00 0.000000e+00 
1.855875e+00 3.073254e+00 0.000000e+00 
1.513416e+00 3.297614e+00 0.000000e+00 
1.078036e+00 7.124215e-01 0.000000e+00 
2.211844e+00 2.467843e+00 0.000000e+00 
2.601839e+00 5.100158e-01 0.000000e+00 
1.200315e+00 1.140149e-01 0.000000e+00 
1.448222e+00 6.090254e-01 0.000000e+00 
2.224074e+00 4.416793e+00 0.000000e+00 
1.247532e+00 5.066807e-01 0.000000e+00 
1.615454e+00 5.633775e+00 0.000000e+00 
1.618642e+00 5.227598e+00 0.000000e+00 
2.106403e+00 5.855600e+00 0.000000e+00 
8.800197e-01 3.264740e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
8.425926e-01 0.000000e+00 0.000000e+00 
0.000000e+00 7.870370e-02 0.000000e+00 
0.000000e+00 0.000000e+00 7.870371e-02 
