# 1D hohlraum problem 2021/03/19 10:14:40
x 1.000000e-01
t 5.000000e-01
N 128
# theta phi I
9.429055e-01 1.504854e+00 1.000000e+00 
2.329656e+00 5.346488e+00 0.000000e+00 
2.478249e+00 6.784894e-01 0.000000e+00 
1.250002e+00 1.992173e+00 1.000000e+00 
2.184320e+00 5.914974e+00 0.000000e+00 
1.523066e+00 5.468772e+00 0.000000e+00 
1.832874e+00 2.509693e-02 0.000000e+00 
1.289668e+00 4.971619e+00 1.000000e+00 
2.866378e+00 4.688707e+00 0.000000e+00 
1.691946e+00 1.841678e+00 0.000000e+00 
1.456156e+00 7.278003e-03 0.000000e+00 
1.464210e+00 5.609646e-01 0.000000e+00 
1.337347e+00 3.735093e+00 1.000000e+00 
2.357823e+00 5.326594e+00 0.000000e+00 
1.324088e+00 4.023353e-01 1.000000e+00 
1.812891e+00 3.791846e+00 0.000000e+00 
1.655694e+00 4.706396e+00 0.000000e+00 
2.304793e+00 2.927419e+00 0.000000e+00 
1.637867e+00 5.209938e+00 0.000000e+00 
2.641723e+00 4.529149e+00 0.000000e+00 
6.110784e-01 4.803269e+00 1.000000e+00 
1.744956e+00 4.805974e+00 0.000000e+00 
1.926183e+00 5.453756e+00 0.000000e+00 
2.050520e+00 5.248115e+00 0.000000e+00 
2.248392e+00 1.346917e+00 0.000000e+00 
2.380437e+00 6.211568e+00 0.000000e+00 
2.219009e+00 1.123316e+00 0.000000e+00 
1.340270e+00 4.494681e+00 1.000000e+00 
1.056664e+00 4.487415e+00 1.000000e+00 
7.875254e-01 4.598364e+00 1.000000e+00 
9.844954e-01 2.394484e-01 1.000000e+00 
1.562880e+00 4.273578e+00 0.000000e+00 
3.255543e-01 2.598989e+00 1.000000e+00 
1.748154e+00 2.863058e+00 0.000000e+00 
4.325167e-01 1.216423e-01 1.000000e+00 
2.682764e+00 1.791574e+00 0.000000e+00 
1.281269e+00 5.463823e+00 1.000000e+00 
7.255553e-01 3.740765e+00 1.000000e+00 
1.012763e+00 3.601754e-01 1.000000e+00 
1.991412e+00 1.938501e+00 0.000000e+00 
8.792741e-01 3.520388e+00 1.000000e+00 
2.299800e+00 4.568113e+00 0.000000e+00 
2.856556e+00 4.204422e+00 0.000000e+00 
1.757780e+00 2.631910e+00 0.000000e+00 
2.301579e+00 3.189880e+00 0.000000e+00 
1.926371e+00 3.483717e+00 0.000000e+00 
2.563169e+00 2.946870e+00 0.000000e+00 
3.723491e-01 5.357777e+00 1.000000e+00 
2.025499e+00 3.001612e-01 0.000000e+00 
1.084067e+00 3.767880e+00 1.000000e+00 
1.959557e+00 3.097024e+00 0.000000e+00 
1.869652e+00 4.927622e+00 0.000000e+00 
2.206526e+00 3.515810e-01 0.000000e+00 
8.781661e-01 4.113551e+00 1.000000e+00 
1.926841e+00 5.956880e+00 0.000000e+00 
2.195599e+00 7.467995e-01 0.000000e+00 
