# 1D hohlraum problem 2021/03/19 10:14:33
x 1.000000e-01
t 4.000000e-01
N 16
# theta phi I
9.397556e-01 4.104276e+00 1.000000e+00 
1.720846e+00 1.290736e-01 0.000000e+00 
2.667415e+00 3.813563e+00 0.000000e+00 
1.827367e+00 4.269390e+00 0.000000e+00 
6.988810e-01 4.097455e+00 1.000000e+00 
2.413986e+00 4.157782e+00 0.000000e+00 
2.304064e+00 2.046314e+00 0.000000e+00 
7.810048e-01 3.769486e+00 1.000000e+00 
1.482682e+00 1.602855e+00 0.000000e+00 
7.603611e-01 5.368961e+00 1.000000e+00 
1.471203e+00 5.374471e+00 0.000000e+00 
2.366747e+00 2.993023e-01 0.000000e+00 
5.462481e-01 5.684305e-01 1.000000e+00 
1.243514e+00 3.711927e+00 1.000000e+00 
1.319004e+00 1.955747e+00 0.000000e+00 
8.892171e-01 1.418867e-01 1.000000e+00 
# Exact (~1e-8) pressure tensor
4.375000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.812500e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.812500e-01 
