# 1D hohlraum problem 2021/03/19 10:15:17
x 3.000000e-01
t 6.000000e-01
N 64
# theta phi I
3.024425e+00 4.453462e+00 0.000000e+00 
1.409787e+00 3.968137e+00 0.000000e+00 
2.060229e+00 1.374285e+00 0.000000e+00 
1.405970e+00 5.661982e+00 0.000000e+00 
2.292129e+00 5.471826e+00 0.000000e+00 
1.476206e+00 1.330704e+00 0.000000e+00 
1.618216e+00 6.211998e+00 0.000000e+00 
5.470152e-01 3.144163e+00 1.000000e+00 
2.631165e+00 2.612950e+00 0.000000e+00 
1.518572e+00 5.881797e+00 0.000000e+00 
1.282790e+00 2.132634e+00 0.000000e+00 
2.224830e+00 5.948109e+00 0.000000e+00 
1.980966e+00 5.582462e+00 0.000000e+00 
2.792472e+00 7.112628e-01 0.000000e+00 
2.531468e+00 6.556463e-02 0.000000e+00 
2.640403e+00 3.506930e+00 0.000000e+00 
1.874060e+00 2.909812e+00 0.000000e+00 
7.688075e-01 6.007649e+00 1.000000e+00 
1.017407e+00 1.147740e+00 1.000000e+00 
2.170087e+00 4.742506e+00 0.000000e+00 
1.116936e+00 2.608803e+00 0.000000e+00 
1.501035e+00 4.213318e+00 0.000000e+00 
1.400985e+00 3.098361e+00 0.000000e+00 
1.170757e+00 2.772770e+00 0.000000e+00 
3.732144e-01 4.480732e+00 1.000000e+00 
2.188436e+00 3.794647e+00 0.000000e+00 
8.725389e-01 4.529495e+00 1.000000e+00 
1.510053e+00 4.001103e+00 0.000000e+00 
1.782966e+00 8.852001e-02 0.000000e+00 
1.145076e+00 4.954701e+00 0.000000e+00 
9.670928e-01 2.106284e+00 1.000000e+00 
2.563255e+00 3.115401e+00 0.000000e+00 
4.886982e-01 2.994787e+00 1.000000e+00 
9.183056e-01 4.062752e+00 1.000000e+00 
1.147269e+00 9.926711e-02 0.000000e+00 
1.741402e+00 7.666364e-01 0.000000e+00 
1.413431e+00 5.421011e+00 0.000000e+00 
2.481292e+00 4.444028e+00 0.000000e+00 
1.561735e+00 5.197223e+00 0.000000e+00 
1.144053e+00 3.880228e+00 0.000000e+00 
1.882469e+00 4.417685e+00 0.000000e+00 
2.509805e+00 2.897443e-01 0.000000e+00 
1.591129e+00 4.725525e+00 0.000000e+00 
7.186680e-01 1.688001e+00 1.000000e+00 
2.558651e+00 3.961931e+00 0.000000e+00 
7.533621e-01 4.089843e+00 1.000000e+00 
1.538124e+00 2.066265e+00 0.000000e+00 
2.698222e+00 5.031456e+00 0.000000e+00 
1.796236e+00 1.827227e+00 0.000000e+00 
1.212054e+00 3.820296e+00 0.000000e+00 
1.222680e+00 2.356054e+00 0.000000e+00 
1.073467e+00 3.229548e+00 0.000000e+00 
1.801106e+00 9.615751e-01 0.000000e+00 
7.628624e-01 5.208195e+00 1.000000e+00 
2.801357e+00 3.998261e-01 0.000000e+00 
1.285290e+00 2.153838e+00 0.000000e+00 
2.160836e+00 5.181411e+00 0.000000e+00 
1.788811e+00 3.662565e+00 0.000000e+00 
8.960701e-01 1.603979e+00 1.000000e+00 
2.138720e+00 3.617098e+00 0.000000e+00 
2.046586e+00 2.342094e+00 0.000000e+00 
1.393244e+00 1.717743e+00 0.000000e+00 
1.901842e+00 5.201729e+00 0.000000e+00 
9.271023e-01 5.396333e+00 1.000000e+00 
# Exact (~1e-8) pressure tensor
5.833333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.083333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.083333e-01 
