# 1D hohlraum problem 2021/03/19 10:14:44
x 1.000000e-01
t 6.000000e-01
N 64
# theta phi I
4.860523e-01 5.315204e+00 1.000000e+00 
1.202792e+00 4.524757e+00 1.000000e+00 
2.738161e+00 2.417672e+00 0.000000e+00 
1.134671e+00 2.620474e-01 1.000000e+00 
1.276141e+00 2.760027e+00 1.000000e+00 
1.044537e+00 2.498610e+00 1.000000e+00 
1.536568e+00 2.881537e+00 0.000000e+00 
2.041636e+00 5.344567e+00 0.000000e+00 
7.028803e-01 1.635542e+00 1.000000e+00 
1.234878e+00 4.605266e+00 1.000000e+00 
2.412587e+00 1.515522e+00 0.000000e+00 
1.346065e+00 3.267220e+00 1.000000e+00 
1.978363e+00 3.988185e+00 0.000000e+00 
1.040045e+00 1.435840e+00 1.000000e+00 
2.377890e+00 6.649967e-01 0.000000e+00 
1.424692e+00 7.926811e-01 0.000000e+00 
1.394702e+00 1.751484e+00 1.000000e+00 
8.165316e-01 4.762308e+00 1.000000e+00 
1.585599e+00 9.316399e-01 0.000000e+00 
1.272836e+00 6.111816e+00 1.000000e+00 
1.963581e+00 2.614630e+00 0.000000e+00 
1.571668e-01 1.854399e+00 1.000000e+00 
1.499014e+00 1.434387e-01 0.000000e+00 
6.453391e-01 5.972197e+00 1.000000e+00 
2.007702e+00 2.362547e+00 0.000000e+00 
2.159297e+00 3.247533e+00 0.000000e+00 
2.158342e+00 3.842737e+00 0.000000e+00 
1.834388e+00 4.297775e+00 0.000000e+00 
1.489031e+00 4.476562e+00 0.000000e+00 
1.596877e+00 4.162156e+00 0.000000e+00 
3.208516e-01 2.674398e+00 1.000000e+00 
1.592328e+00 1.721154e+00 0.000000e+00 
4.156772e-01 4.867061e+00 1.000000e+00 
1.071768e+00 9.962853e-01 1.000000e+00 
9.974048e-01 3.718710e+00 1.000000e+00 
2.103698e+00 4.764000e+00 0.000000e+00 
1.949022e+00 7.034901e-01 0.000000e+00 
2.511119e+00 4.912034e+00 0.000000e+00 
2.200728e+00 2.361906e+00 0.000000e+00 
5.636662e-01 5.906868e+00 1.000000e+00 
6.368956e-01 5.914025e+00 1.000000e+00 
1.065872e+00 3.995124e+00 1.000000e+00 
1.517794e+00 5.893088e+00 0.000000e+00 
2.954064e+00 1.533871e+00 0.000000e+00 
4.642287e-01 4.419688e+00 1.000000e+00 
2.329427e+00 2.181401e+00 0.000000e+00 
1.952390e+00 2.142632e+00 0.000000e+00 
2.920909e+00 2.578109e+00 0.000000e+00 
2.558150e+00 2.980011e+00 0.000000e+00 
1.786212e+00 4.444836e+00 0.000000e+00 
2.480514e+00 3.836617e+00 0.000000e+00 
5.176260e-01 2.713391e+00 1.000000e+00 
1.403743e+00 5.685786e-02 0.000000e+00 
4.055958e-01 1.003201e+00 1.000000e+00 
2.426875e+00 2.671494e+00 0.000000e+00 
9.711546e-01 1.491839e-01 1.000000e+00 
1.413097e+00 4.202715e+00 0.000000e+00 
1.275067e+00 6.120082e+00 1.000000e+00 
2.133226e+00 3.090621e+00 0.000000e+00 
1.038828e+00 3.623419e+00 1.000000e+00 
1.339460e-01 1.019510e+00 1.000000e+00 
2.482328e+00 5.893190e+00 0.000000e+00 
1.658636e+00 1.028558e+00 0.000000e+00 
2.649277e+00 5.410526e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
4.000000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.009259e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.009259e-01 
