# 1D hohlraum problem 2021/03/19 10:14:38
x 1.000000e-01
t 5.000000e-01
N 32
# theta phi I
1.213813e+00 1.784129e+00 1.000000e+00 
2.641648e+00 3.503369e-01 0.000000e+00 
8.567639e-01 5.085317e+00 1.000000e+00 
1.485096e+00 1.965044e+00 0.000000e+00 
2.076673e+00 2.836174e+00 0.000000e+00 
1.709118e+00 5.055840e+00 0.000000e+00 
2.194755e+00 3.851375e-01 0.000000e+00 
1.482527e+00 4.059267e+00 0.000000e+00 
1.368598e+00 3.321187e+00 1.000000e+00 
7.734699e-01 1.069793e+00 1.000000e+00 
1.849251e+00 2.145261e+00 0.000000e+00 
8.362623e-01 4.464729e-01 1.000000e+00 
2.517388e+00 1.765216e+00 0.000000e+00 
1.368982e+00 1.179288e+00 1.000000e+00 
6.641462e-01 5.169540e-01 1.000000e+00 
7.216798e-02 2.726222e+00 1.000000e+00 
1.150707e+00 4.862446e+00 1.000000e+00 
1.651027e+00 1.372003e+00 0.000000e+00 
1.404601e+00 2.052376e+00 0.000000e+00 
1.652056e+00 3.464377e+00 0.000000e+00 
1.960553e+00 2.093838e+00 0.000000e+00 
1.495610e+00 3.906653e+00 0.000000e+00 
1.854450e+00 1.035483e+00 0.000000e+00 
1.776424e+00 3.567537e+00 0.000000e+00 
5.925512e-01 6.268115e+00 1.000000e+00 
2.455094e+00 2.114870e+00 0.000000e+00 
2.026612e+00 6.735322e-01 0.000000e+00 
8.275616e-01 4.599860e+00 1.000000e+00 
1.538942e+00 1.765935e+00 0.000000e+00 
2.724554e+00 3.999473e+00 0.000000e+00 
7.388788e-01 5.851069e+00 1.000000e+00 
1.400966e+00 2.332856e-01 0.000000e+00 
# Exact (~1e-8) pressure tensor
4.166667e-01 0.000000e+00 0.000000e+00 
0.000000e+00 2.933333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 2.933333e-01 
