# 1D hohlraum problem 2021/03/19 10:14:31
x 1.000000e-01
t 3.000000e-01
N 512
# theta phi I
2.059153e+00 3.344882e+00 0.000000e+00 
5.394091e-01 2.759150e+00 1.000000e+00 
1.703482e+00 2.312998e+00 0.000000e+00 
3.688043e-01 2.331938e+00 1.000000e+00 
2.596558e+00 7.437234e-01 0.000000e+00 
6.078941e-01 3.355204e+00 1.000000e+00 
1.448456e+00 6.234150e+00 0.000000e+00 
1.149575e+00 4.417747e+00 1.000000e+00 
6.516454e-01 7.169985e-01 1.000000e+00 
2.209236e+00 5.991055e+00 0.000000e+00 
1.065880e+00 4.596041e-02 1.000000e+00 
5.710060e-01 3.377539e+00 1.000000e+00 
1.576796e+00 2.447558e+00 0.000000e+00 
5.171879e-01 4.525571e+00 1.000000e+00 
2.414416e+00 2.230808e+00 0.000000e+00 
1.180152e+00 1.562863e+00 1.000000e+00 
1.994082e+00 2.814079e+00 0.000000e+00 
1.915856e+00 5.393201e-02 0.000000e+00 
8.547308e-01 4.292452e+00 1.000000e+00 
4.082834e-01 5.695517e+00 1.000000e+00 
1.013790e+00 3.603807e+00 1.000000e+00 
8.320746e-01 5.315061e+00 1.000000e+00 
2.233630e+00 2.569314e+00 0.000000e+00 
2.257331e+00 2.466179e+00 0.000000e+00 
2.526474e+00 3.566217e+00 0.000000e+00 
1.039569e+00 3.336989e+00 1.000000e+00 
4.063602e-01 1.932859e+00 1.000000e+00 
1.482204e+00 5.367932e-01 0.000000e+00 
1.968299e+00 3.322037e+00 0.000000e+00 
2.050089e+00 1.108482e+00 0.000000e+00 
2.002541e+00 1.642474e+00 0.000000e+00 
1.102068e+00 2.928099e+00 1.000000e+00 
1.493003e+00 2.732991e+00 0.000000e+00 
5.935927e-01 4.274921e+00 1.000000e+00 
2.024100e+00 2.384463e-01 0.000000e+00 
4.404272e-01 5.529603e+00 1.000000e+00 
5.701087e-01 4.869774e+00 1.000000e+00 
2.809623e+00 5.666171e+00 0.000000e+00 
1.953595e+00 1.183341e+00 0.000000e+00 
1.536619e+00 2.654630e+00 0.000000e+00 
1.841556e+00 2.939479e+00 0.000000e+00 
2.265718e+00 7.635746e-02 0.000000e+00 
1.906777e+00 4.599780e-01 0.000000e+00 
1.921345e+00 2.513160e+00 0.000000e+00 
1.170664e+00 3.896799e+00 1.000000e+00 
2.373673e+00 1.055496e+00 0.000000e+00 
1.424282e+00 4.641298e+00 0.000000e+00 
1.491916e+00 6.344782e-01 0.000000e+00 
1.774682e+00 4.569626e+00 0.000000e+00 
1.593631e+00 3.300940e+00 0.000000e+00 
6.309632e-01 4.642777e+00 1.000000e+00 
1.245990e+00 4.436464e+00 0.000000e+00 
1.484369e+00 5.948487e+00 0.000000e+00 
1.272910e+00 1.465870e+00 0.000000e+00 
9.558048e-01 3.102603e+00 1.000000e+00 
6.080294e-01 1.331747e+00 1.000000e+00 
1.458203e+00 1.534517e+00 0.000000e+00 
9.456422e-01 1.198165e+00 1.000000e+00 
2.777205e+00 5.761730e+00 0.000000e+00 
1.464314e+00 3.112866e+00 0.000000e+00 
9.876008e-01 1.107584e+00 1.000000e+00 
2.016937e+00 3.555482e+00 0.000000e+00 
1.987895e+00 1.454450e+00 0.000000e+00 
2.153034e+00 6.174874e+00 0.000000e+00 
2.975430e+00 3.038457e+00 0.000000e+00 
1.126407e+00 2.598247e-01 1.000000e+00 
7.039087e-01 2.297130e+00 1.000000e+00 
2.180884e+00 4.923760e-01 0.000000e+00 
1.164814e+00 1.331736e-01 1.000000e+00 
1.493254e+00 4.720650e+00 0.000000e+00 
6.812805e-01 4.191604e+00 1.000000e+00 
2.476452e+00 5.427086e+00 0.000000e+00 
4.197744e-01 9.419978e-01 1.000000e+00 
2.125706e+00 5.394781e+00 0.000000e+00 
2.360601e+00 3.382058e+00 0.000000e+00 
2.134252e+00 5.887219e+00 0.000000e+00 
3.892645e-01 1.993788e+00 1.000000e+00 
8.513098e-01 4.858634e+00 1.000000e+00 
1.084170e+00 2.934885e+00 1.000000e+00 
1.256496e+00 2.799741e+00 0.000000e+00 
9.145647e-01 4.280781e+00 1.000000e+00 
2.593421e+00 4.622120e+00 0.000000e+00 
1.832649e+00 1.449227e-01 0.000000e+00 
1.355398e+00 3.116152e-01 0.000000e+00 
3.155793e-01 3.780721e+00 1.000000e+00 
1.068986e+00 4.288463e+00 1.000000e+00 
1.805160e+00 1.655789e+00 0.000000e+00 
1.661852e+00 3.482559e+00 0.000000e+00 
2.062011e+00 5.669490e+00 0.000000e+00 
7.781430e-01 3.167843e+00 1.000000e+00 
2.763198e+00 5.046104e+00 0.000000e+00 
1.426859e+00 1.978633e+00 0.000000e+00 
1.892444e+00 2.850855e+00 0.000000e+00 
9.622209e-01 2.575104e+00 1.000000e+00 
1.208675e+00 3.637543e+00 1.000000e+00 
1.045809e+00 2.124387e+00 1.000000e+00 
2.075772e+00 1.948226e+00 0.000000e+00 
2.417975e+00 6.033785e+00 0.000000e+00 
1.342410e+00 9.353931e-01 0.000000e+00 
2.181481e+00 5.127788e+00 0.000000e+00 
9.875994e-01 4.043153e+00 1.000000e+00 
2.288677e+00 5.621352e+00 0.000000e+00 
8.528501e-01 4.414200e+00 1.000000e+00 
3.747774e-01 4.672491e+00 1.000000e+00 
1.537998e+00 3.430233e+00 0.000000e+00 
7.597197e-01 8.260166e-01 1.000000e+00 
1.281353e+00 5.501745e+00 0.000000e+00 
1.191915e+00 2.509873e+00 1.000000e+00 
7.257674e-01 2.395243e+00 1.000000e+00 
1.911712e+00 3.334650e+00 0.000000e+00 
1.742273e+00 5.969789e+00 0.000000e+00 
2.210825e+00 1.317549e+00 0.000000e+00 
2.331800e+00 1.860404e+00 0.000000e+00 
7.775901e-01 1.889859e+00 1.000000e+00 
1.997673e+00 3.755375e+00 0.000000e+00 
7.609258e-01 1.893304e+00 1.000000e+00 
2.137826e+00 1.994819e+00 0.000000e+00 
2.184984e+00 3.085615e+00 0.000000e+00 
9.750055e-01 7.760560e-01 1.000000e+00 
2.636097e+00 3.771011e+00 0.000000e+00 
2.039825e+00 5.001161e+00 0.000000e+00 
2.763694e+00 1.309103e+00 0.000000e+00 
7.437935e-01 3.175746e+00 1.000000e+00 
2.230614e-01 1.734710e+00 1.000000e+00 
9.193984e-01 5.463650e+00 1.000000e+00 
2.373889e+00 2.344471e+00 0.000000e+00 
1.246269e+00 4.277527e-01 0.000000e+00 
1.559314e+00 3.889693e-01 0.000000e+00 
2.625326e+00 3.256399e+00 0.000000e+00 
2.359940e+00 3.763695e-01 0.000000e+00 
1.931620e+00 3.810073e+00 0.000000e+00 
1.273194e+00 5.068999e+00 0.000000e+00 
