# 1D hohlraum problem 2021/03/19 10:14:43
x 1.000000e-01
t 6.000000e-01
N 16
# theta phi I
9.686770e-01 1.726669e+00 1.000000e+00 
4.993489e-01 2.854929e+00 1.000000e+00 
1.840621e+00 1.717408e+00 0.000000e+00 
3.502766e-01 9.319971e-01 1.000000e+00 
2.135430e+00 2.123582e+00 0.000000e+00 
7.491742e-01 8.857587e-01 1.000000e+00 
2.096961e+00 5.671278e+00 0.000000e+00 
2.025684e+00 2.533394e+00 0.000000e+00 
2.342850e+00 3.967283e+00 0.000000e+00 
9.227069e-01 2.577728e+00 1.000000e+00 
6.058577e-01 1.552268e+00 1.000000e+00 
5.025002e-01 5.084044e+00 1.000000e+00 
1.537354e+00 1.248872e+00 0.000000e+00 
1.077522e+00 4.119488e+00 1.000000e+00 
9.806755e-01 4.400860e+00 1.000000e+00 
9.933499e-01 5.095315e-01 1.000000e+00 
# Exact (~1e-8) pressure tensor
4.000000e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.009259e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.009259e-01 
