# 1D hohlraum problem 2021/03/19 10:15:00
x 2.000000e-01
t 5.000000e-01
N 512
# theta phi I
1.371269e+00 6.169724e+00 0.000000e+00 
1.406436e+00 5.022965e+00 0.000000e+00 
2.107076e+00 1.387423e+00 0.000000e+00 
6.880477e-01 2.672939e+00 1.000000e+00 
9.563557e-01 2.691156e+00 1.000000e+00 
7.293662e-01 5.321883e+00 1.000000e+00 
4.342360e-01 9.147333e-02 1.000000e+00 
1.118100e+00 3.632817e+00 1.000000e+00 
1.163559e+00 4.746647e+00 0.000000e+00 
7.095542e-01 3.129158e-02 1.000000e+00 
2.721037e+00 1.847633e-01 0.000000e+00 
1.955666e+00 3.352219e-01 0.000000e+00 
2.774782e+00 4.911078e+00 0.000000e+00 
7.911563e-01 1.768995e+00 1.000000e+00 
1.881486e+00 3.078469e+00 0.000000e+00 
1.307181e+00 4.811502e+00 0.000000e+00 
2.287681e+00 4.150284e+00 0.000000e+00 
1.787534e+00 3.069118e+00 0.000000e+00 
1.033376e+00 5.160968e+00 1.000000e+00 
1.263500e+00 4.150459e-01 0.000000e+00 
1.266509e+00 4.824117e+00 0.000000e+00 
1.937758e+00 3.034113e+00 0.000000e+00 
8.004177e-01 2.475454e+00 1.000000e+00 
1.937398e+00 4.546959e+00 0.000000e+00 
4.447326e-01 3.198924e-01 1.000000e+00 
2.020395e+00 3.190442e+00 0.000000e+00 
2.572085e+00 7.746788e-01 0.000000e+00 
1.767559e+00 7.319215e-01 0.000000e+00 
1.170883e+00 2.776920e+00 0.000000e+00 
2.579713e+00 8.529113e-01 0.000000e+00 
2.441779e+00 3.366583e+00 0.000000e+00 
1.020992e+00 5.295400e+00 1.000000e+00 
1.890142e+00 4.227852e+00 0.000000e+00 
1.445807e+00 3.514934e-01 0.000000e+00 
1.763051e+00 3.421089e+00 0.000000e+00 
5.851037e-01 1.664539e+00 1.000000e+00 
6.197393e-01 2.599597e+00 1.000000e+00 
1.049350e+00 8.696985e-02 1.000000e+00 
1.621127e+00 4.552143e+00 0.000000e+00 
1.579827e+00 5.768749e+00 0.000000e+00 
2.313712e+00 3.603378e+00 0.000000e+00 
1.109075e+00 3.790447e+00 1.000000e+00 
1.405876e+00 5.949216e+00 0.000000e+00 
1.844327e-01 5.589154e-01 1.000000e+00 
2.586568e+00 4.439320e+00 0.000000e+00 
1.987373e+00 6.847396e-01 0.000000e+00 
2.022826e+00 7.389712e-01 0.000000e+00 
9.047205e-01 1.278036e+00 1.000000e+00 
2.882084e+00 4.124178e+00 0.000000e+00 
5.340408e-01 4.420447e+00 1.000000e+00 
6.244448e-01 2.647871e+00 1.000000e+00 
7.572586e-01 1.663618e+00 1.000000e+00 
1.217960e+00 3.224301e+00 0.000000e+00 
1.629916e+00 3.202285e+00 0.000000e+00 
1.232862e+00 5.000480e-01 0.000000e+00 
1.031246e+00 6.609398e-01 1.000000e+00 
1.912744e+00 5.902360e+00 0.000000e+00 
5.476866e-01 4.723276e+00 1.000000e+00 
1.963082e+00 3.011129e+00 0.000000e+00 
1.332162e+00 3.730259e+00 0.000000e+00 
1.828492e+00 3.846042e+00 0.000000e+00 
1.904600e+00 4.694601e+00 0.000000e+00 
1.012763e+00 1.260414e+00 1.000000e+00 
2.282528e+00 6.070995e+00 0.000000e+00 
6.385221e-02 2.984556e+00 1.000000e+00 
2.196484e+00 4.506170e+00 0.000000e+00 
1.221695e+00 1.612362e+00 0.000000e+00 
1.982059e+00 5.036432e+00 0.000000e+00 
2.045386e+00 5.275373e+00 0.000000e+00 
1.786855e+00 2.550345e-02 0.000000e+00 
1.309019e+00 2.439036e+00 0.000000e+00 
1.340205e+00 2.732821e+00 0.000000e+00 
1.276774e+00 2.327013e+00 0.000000e+00 
7.832507e-01 5.673440e+00 1.000000e+00 
1.942017e+00 2.201249e-01 0.000000e+00 
1.538972e+00 6.276168e+00 0.000000e+00 
1.170313e+00 1.875159e+00 0.000000e+00 
1.593103e+00 2.736167e+00 0.000000e+00 
6.970888e-01 3.431836e+00 1.000000e+00 
1.469517e+00 8.501050e-01 0.000000e+00 
1.797570e+00 2.603819e+00 0.000000e+00 
7.189219e-01 5.796317e+00 1.000000e+00 
7.463361e-01 4.681606e+00 1.000000e+00 
1.297031e+00 4.920326e+00 0.000000e+00 
1.625046e+00 4.528188e+00 0.000000e+00 
8.806159e-01 5.964291e+00 1.000000e+00 
