# 1D hohlraum problem 2021/03/19 10:15:13
x 3.000000e-01
t 5.000000e-01
N 32
# theta phi I
2.009740e+00 1.745851e+00 0.000000e+00 
1.677161e+00 1.612738e+00 0.000000e+00 
1.777712e+00 3.458588e+00 0.000000e+00 
1.767183e+00 4.747861e+00 0.000000e+00 
1.517155e+00 5.388878e+00 0.000000e+00 
1.531301e+00 3.647562e+00 0.000000e+00 
1.286688e+00 4.537766e+00 0.000000e+00 
4.735327e-01 3.296611e+00 1.000000e+00 
1.497949e+00 6.076411e+00 0.000000e+00 
1.393111e+00 1.350261e+00 0.000000e+00 
2.279502e+00 1.383600e+00 0.000000e+00 
2.228492e+00 5.718840e-01 0.000000e+00 
1.648595e+00 4.423762e+00 0.000000e+00 
1.466906e-01 5.530558e+00 1.000000e+00 
1.534860e+00 6.772708e-01 0.000000e+00 
1.266964e+00 4.871829e+00 0.000000e+00 
1.896688e+00 5.965754e+00 0.000000e+00 
1.143974e+00 1.601556e+00 0.000000e+00 
2.035383e+00 5.826725e+00 0.000000e+00 
2.941811e+00 4.146243e+00 0.000000e+00 
7.729419e-01 3.611929e+00 1.000000e+00 
1.433900e+00 3.506761e+00 0.000000e+00 
1.456215e+00 4.148842e+00 0.000000e+00 
4.412598e-01 6.076657e+00 1.000000e+00 
1.487612e+00 1.887178e+00 0.000000e+00 
1.136689e+00 1.082138e+00 0.000000e+00 
2.245075e+00 7.763043e-01 0.000000e+00 
2.162528e+00 2.161981e+00 0.000000e+00 
1.578480e+00 1.917722e+00 0.000000e+00 
2.190983e+00 2.613317e+00 0.000000e+00 
1.442126e+00 4.453577e+00 0.000000e+00 
1.146216e+00 4.389952e+00 0.000000e+00 
# Exact (~1e-8) pressure tensor
6.533333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 1.733333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 1.733333e-01 
